Country,2012-06-18,2012-09-24,2012-12-24,2013-03-18,2013-06-24,2013-09-23,2013-12-23,2014-03-24,2014-06-23,2014-09-22,2014-12-22,2015-03-23,2015-06-22,2015-09-21,2015-12-21,2016-03-21,2016-06-20,2016-09-19,2016-12-19,2017-03-20,2017-06-19,2017-09-18,2017-12-18,2018-03-19,2018-06-18,2018-09-24,2018-12-24,2019-03-18,2019-06-24,2019-09-23,2019-12-23,2020-03-23,2020-06-22,2020-09-21,2020-12-21,2021-03-22,2021-06-21,2021-09-20,2021-12-20,2022-03-21,2022-06-20,2022-09-19,2022-12-19,2023-03-20,2023-06-19,2023-09-18,2023-12-18,2024-03-18,2024-06-24,2024-09-23
FR,0.05636184857346653,0.038823114598809244,0.04129997152329071,0.038817818144786,0.03785839111606111,0.04153244402295793,0.041050948512344664,0.04261558095628531,0.04250842853134,0.03954163467222139,0.0365542065361618,0.03786815230410158,0.038832215481128134,0.03840039883494685,0.037183872384922476,0.03656185522346795,0.03641320927480759,0.03551124407470659,0.034958207395765994,0.035346065577544585,0.03869071477501257,0.03949637535167277,0.03885766780706216,0.03865254851388938,0.0382315370490897,0.03791135458367691,0.038441533686610053,0.037644487868997635,0.0379158069461868,0.036684647959045455,0.0372595838552578,0.034258374420018625,0.03231147685985717,0.031009268079807393,0.031568775900123934,0.03167018884536724,0.032698267906801984,0.030677461737750742,0.03011293037275255,0.02905459782716238,0.030158147548701733,0.028290399292626608,0.03179062762429602,0.03330296981561195,0.03207853213820183,0.031197048474056525,0.030910549687732505,0.03062420235903211,0.02760839277381586,0.02683371453321763
AT,0.0031209364214855742,0.0008934857639541485,0.0013319367325924283,0.001294084484087054,0.0009845130891386743,0.0011551689546021244,0.001240544028581805,0.001262400041562741,0.001200811229412767,0.0009522456257163987,0.000862391340408767,0.0008524929922827827,0.0008800288005300245,0.0008182796585174487,0.0008035129015789011,0.0007661381883634015,0.0006430611356474304,0.0006662793577693692,0.0007098963628131,0.0007891909024120049,0.0009072127092270508,0.0010771192060363708,0.0010467478774063143,0.0011964623649308483,0.0009788803471162577,0.0010232114242499164,0.0008271178981201564,0.0008435089037650442,0.0007324357765198709,0.0007761304171951767,0.0007816876312727912,0.0006842810157011394,0.0004767145043098701,0.0004145569310843411,0.0005707860424522629,0.0007150897163312927,0.0006382998823480119,0.0007213348135761826,0.0006626580390191762,0.000675026872980739,0.0006010927547412294,0.0005394033307033286,0.000678252400540902,0.0006683780293625948,0.0008867568679774282,0.000544420914439726,0.0005496647281717433,0.0003921406466062885,0.0008639800078372318,0.0008519492601787756
CA,0.050033355770200204,0.04892314487205227,0.04784218022511425,0.04414726934515341,0.04094267372642496,0.04053981346658,0.03964752872792833,0.03921018662529183,0.04081803840612998,0.0403281919422634,0.03726147324114081,0.034509410954434994,0.03488668595698176,0.03307650877415662,0.02951266836968546,0.03242339138835498,0.03379140906433033,0.033866302271997585,0.03484369054554233,0.03407329763185236,0.032498972241215514,0.03449390859656686,0.03284082709871525,0.0313313855666801,0.0320107548562563,0.03176657473545466,0.03146158709894583,0.03312311640294607,0.03304402075215839,0.03326016218536176,0.03185030063998378,0.027315867148481266,0.02823701892991646,0.027890768173658285,0.027217584380189758,0.028306814233497814,0.028601330764055376,0.02727277164646302,0.027937779047046595,0.03324641885019264,0.03486639913968704,0.03332362392881103,0.032230152242942026,0.031248691255030724,0.029469275510206526,0.030107769898598168,0.028710072627063838,0.028356148279344018,0.026923120216185713,0.028542824829423857
JP,0.06043606176716538,0.07470976061142395,0.08712500532752715,0.09044297009612692,0.09553501073363357,0.09488449827440515,0.09009286997064031,0.08263682744506579,0.08860982172768296,0.08752844243694478,0.08566907766058574,0.09261264011095827,0.09243212849091967,0.09160440598772333,0.09568284641882781,0.09127474331824072,0.09284058636774241,0.0951296820008805,0.09490034715937856,0.09353932837773578,0.09317893753256432,0.09226927082276534,0.09629592078029844,0.09664634267461249,0.09513995625844282,0.09312123995970348,0.09686569663742828,0.08923884901368931,0.08735227063883313,0.09125542406672832,0.08909429999480814,0.09541284076330385,0.08815476018668814,0.08369188078970771,0.08352133931624792,0.08132560798763844,0.07285527277944347,0.07516539389057057,0.0695818508851004,0.06646310937606334,0.06417258677002023,0.06503896398109087,0.06407077049470837,0.06654641487822577,0.06761607624640623,0.06520777738434845,0.06373065824353552,0.06407488842025395,0.05990677583042649,0.06045517410410283
IT,0.02246138765785859,0.009732899733337422,0.010034672820977978,0.008958851539289521,0.00869437213943619,0.009600256021377656,0.009632924042107822,0.010831887961449403,0.010933528472242231,0.010307269582458855,0.009117550319611194,0.00956760892867093,0.010292987888910232,0.010363041704821883,0.009528614744456616,0.008893443239106088,0.008288129862053063,0.00777487581871515,0.008189902566902994,0.008687130965657314,0.00908268581295391,0.00997638291934267,0.009289281158455764,0.009787124840845011,0.009023595572548861,0.00873908489221385,0.008739635216601998,0.008477936693875662,0.008344892394555933,0.008306500832534999,0.008560926680292182,0.007927131151355208,0.007548976157186873,0.007327180716922991,0.007679617215962548,0.008046193143255042,0.007863186646653498,0.007488944744099652,0.007457281806676135,0.006985594132689011,0.007302400380792944,0.006581465229667413,0.007160144618205387,0.0076112037736542895,0.0074867482036902475,0.0074672977281657745,0.0075040640298809766,0.007669131217702253,0.007170674900391355,0.007001447808668862
IE,0.005679523923883918,0.0013671628814994044,0.0015300010757627555,0.0017588086530778602,0.0014981757489755743,0.0017835205230517408,0.0015617340680068746,0.0016712229989796744,0.0015391524230826865,0.001555444614745586,0.0016296648618625538,0.0017372377787249547,0.0018808670511351923,0.0021605441162345406,0.0020301776659899505,0.0022853379917741655,0.0023302652255992066,0.002164277981901522,0.0020678522415520026,0.002087713455230326,0.002130949279653492,0.0022267916085894975,0.002154477772606579,0.0021978063566305264,0.002240205155151483,0.002233891037545961,0.0021930487241758113,0.00212906218335472,0.002077902078883886,0.0020196637794099737,0.002211434131608239,0.0020421421525105613,0.0023216834578259414,0.0024614376764671322,0.002535953903133573,0.0025203511685481742,0.0023488508866811603,0.002282105904135582,0.0020099142012805827,0.0018401337142891082,0.0018689399056445728,0.0017157083117654594,0.0018796815033496489,0.0024155676292039437,0.0022253616430355193,0.0016032474963861172,0.0010065920335031687,0.0010425662944722335,0.00101807112147918,0.0008352407785865269
BE,0.016132211800696766,0.00406287053924794,0.004397734869066175,0.004481016965688412,0.004165191639145975,0.004452719319005427,0.004434677780178966,0.004557646732775217,0.004684809414997258,0.004658011751240588,0.004622649501750903,0.004773569527210779,0.004874377966382475,0.004939195354453576,0.005310141163787503,0.005135786845208281,0.005276506777047562,0.004801687335785309,0.004122137611750568,0.004263783973431849,0.00429652018986416,0.004458509148071756,0.0041032667615743795,0.00444451823274725,0.004023741279651242,0.004109198317628552,0.0039030278701435456,0.004006401689350509,0.003909912664967957,0.004094815562340223,0.003854836123935099,0.0036053941247575867,0.003420603029323445,0.003312641796274452,0.0033471116495543455,0.0031219601074824696,0.003172707419206935,0.0028616726457331675,0.002833962736589325,0.002856276168674477,0.0029671161822824262,0.002706030263196619,0.0030559550798244083,0.0029408322224994603,0.002637278070803656,0.002737308407715029,0.0025977453509973703,0.0024490589358129406,0.002540819654814062,0.0025952501977594823
US,0.29592113004230364,0.544951286327597,0.5236964253710031,0.5301559460952415,0.5471543321178208,0.5346764611222049,0.5453137258247089,0.552025626129955,0.5442311681521218,0.5588135272980103,0.5838921660061963,0.5728499193441635,0.573300651707456,0.5792892833149993,0.5863926738819374,0.5876747225276793,0.5868671549192963,0.5883397858279219,0.6018627870733609,0.5955522579333179,0.5905554392134147,0.5830179074270442,0.5908483917518126,0.5942870802376122,0.6056006988624416,0.6140526218806339,0.5966484872505882,0.6142282834262198,0.6187600531751665,0.6224569896216291,0.6254263242655123,0.6327355582135866,0.6451652768741399,0.6536676615532261,0.655978423614089,0.6558052466914839,0.663231085069463,0.6723187531651891,0.6845764240438823,0.6846278002348344,0.6776523349709536,0.6954144825178207,0.6783768217230767,0.680622990112976,0.6907491430296973,0.7002729834963376,0.7039911363447131,0.7094319352455745,0.7201216246289973,0.7219972652520651
GR,0.0009679959744911427,0.0002872371014053243,0.00019921079244437435,0.000658052275112612,0.0006591849320213426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CH,0.11332721887759406,0.03541049899196679,0.037116341721392665,0.03836191536234403,0.036886209359940976,0.03745104756290508,0.037054033216312336,0.03788775875424516,0.037192779753071475,0.03577958364998505,0.03548163241236243,0.03653857385637957,0.036340807418828634,0.037344084779953005,0.035610093809218105,0.034223369660473374,0.03437898416710473,0.03419434479971204,0.03155026287494532,0.03265049299208246,0.031767973136594796,0.031472795980128365,0.030423973724865223,0.029273908923948915,0.0270468765905172,0.02845827088928513,0.031321613959015115,0.030025098127405576,0.030760765902543633,0.03040246430089422,0.030271172369106508,0.03509872845675528,0.03214650498674095,0.032176923772317734,0.028788586564942233,0.027546742145306006,0.02845859496716192,0.026922552105877934,0.028239509702702992,0.02771041129441384,0.027577098814258436,0.02628427197538068,0.02776555557151007,0.026589652701486884,0.026209511041289907,0.02566836682106402,0.02498184680919823,0.02368267392867486,0.023430661005939688,0.022854817386620617
