STOXXID;SEDOL;ISIN;effectiveDate;weightFactor;capFactor
AU00VZ;6476542;AU000000RRL8;20201221;1;1.0
668239;6682394;AU000000PPT9;20201221;1;1.0
AU17S4;B3YPKQ7;AU000000DDR5;20201221;1;1.0
AU02AG;BL0KWK0;AU0000066508;20201221;1;1.0
AU027D;BYYY339;AU000000KGN2;20201221;1;1.0
AU806I;BZ0VW78;AU000000BIN7;20201221;1;1.0
631707;6317072;AU000000SBM8;20201221;1;1.0
635785;6357852;AU000000ELD6;20201221;1;1.0
AU701C;BYSGKW9;AU000000CGC2;20201221;1;1.0
AU60NX;6287658;AU000000CCP3;20201221;1;1.0
671526;6715267;AU000000IVC8;20201221;1;1.0
AU808K;BD31FD8;AU000000CIP0;20201221;1;1.0
AU00UY;B28RMY4;AU000000SLR6;20201221;1;1.0
AU019E;6102267;AU000000BKL7;20201221;1;1.0
AU80IU;B84GSC7;AU000000INA9;20201221;1;1.0
633533;6335331;AU000000NUF3;20201221;1;1.0
AU02HN;6518745;AU000000CNI5;20201221;1;1.0
AU60FP;BYMTNB4;AU000000AVN2;20201221;1;1.0
AU50FO;BS7K5S1;AU000000IPH9;20201221;1;1.0
143451;4177988;BE0003593044;20201221;1;1.0
534433;7370063;BE0165385973;20201221;1;1.0
424749;4247494;BE0974259880;20201221;1;1.0
BE107X;B1G5XP1;BE0003851681;20201221;1;1.0
B1YWXY;B1YWXY3;BE0003867844;20201221;1;1.0
BE301T;BBH7K66;BE0974268972;20201221;1;1.0
BE5060;BNCBQG9;US57667T1007;20201221;1;1.0
BE104U;4318260;BE0003883031;20201221;1;1.0
408904;BMB3BN1;BE0974362940;20201221;1;1.0
408948;5827431;BE0974258874;20201221;1;1.0
BE109Z;B04M8J6;BE0003816338;20201221;1;1.0
B281L7;B281L72;BE0003874915;20201221;1;1.0
488400;4884006;BE0003555639;20201221;1;1.0
408262;4082628;BE0003678894;20201221;1;1.0
BE10B1;BN3ZYS8;BE0974274061;20201221;1;1.0
554197;5541979;BE0003735496;20201221;1;1.0
BE504Y;BYP79G2;BE0974283153;20201221;1;1.0
BE8074;BZ1NNF8;BE0974288202;20201221;1;1.0
BE401U;BNBNNH6;BE0974276082;20201221;1;1.0
BE801Y;5438361;BE0003720340;20201221;1;1.0
234539;2202729;CA7677441056;20201221;1;1.0
CA11D1;B68XHC3;CA6665111002;20201221;1;1.0
CA50A1;BJMKSJ5;CA33767E2024;20201221;1;1.0
286685;2866857;CA5503721063;20201221;1;1.0
891102;2897103;CA8911021050;20201221;1;1.0
206192;B8KH5G7;CA87262K1057;20201221;1;1.0
CA502T;2141941;CA2499061083;20201221;1;1.0
221927;2219279;CA98462Y1007;20201221;1;1.0
200237;BDRXBF4;CA87241L1094;20201221;1;1.0
777683;2314000;CA2918434077;20201221;1;1.0
CA11PD;BLFHPV8;CA70137W1086;20201221;1;1.0
CA306V;B7FNMQ2;CA2861812014;20201221;1;1.0
