STOXXID;SEDOL;ISIN;effectiveDate;weightFactor;capFactor
755087;5715774;BE0003764785;20190318;1;1.0
482110;4821100;BE0003470755;20190318;1;1.0
449774;4497749;BE0003565737;20190318;1;1.0
421185;5806225;BE0974256852;20190318;1;1.0
482030;4820301;BE0003717312;20190318;1;1.0
475531;BYYHL23;BE0974293251;20190318;1;1.0
B00D9P;B00D9P6;BE0003810273;20190318;1;1.0
BCT;2381093;CA87971M1032;20190318;1;0.4915736
MG.A;2554475;CA5592224011;20190318;1;1.0
T.PWF;2697864;CA73927C1005;20190318;1;1.0
516358;2583952;CA59162N1096;20190318;1;1.0
SCL.B;2801836;CA82028K2002;20190318;1;0.467
274642;2492519;CA56501R1064;20190318;1;1.0
683035;2254645;CA3759161035;20190318;1;1.0
514146;2347200;CA3495531079;20190318;1;1.0
RIM;BCBHZ31;CA09228F1036;20190318;1;1.0
;2077303;CA6330671034;20190318;1;1.0
217052;2170525;CA1360691010;20190318;1;1.0
RCI.B;2169051;CA7751092007;20190318;1;0.5157941
B11Z63;BTF8CF0;CA76131D1033;20190318;1;1.0
BVF;BFFVVC1;CA0717341071;20190318;1;1.0
B058ZX;BF13KN5;CA9628791027;20190318;1;1.0
276388;2763884;CA78460T1057;20190318;1;1.0
TOCX;2659518;CA68272K1030;20190318;1;1.0
TEK.B;2879327;CA8787422044;20190318;1;1.0
213414;BGM8DW6;CA4039254079;20190318;1;0.49
BNS;2076281;CA0641491075;20190318;1;1.0
CA10QD;BSDHYK1;CA0089118776;20190318;1;0.49
TAGE;2009823;CA0084741085;20190318;1;1.0
RY;2754383;CA7800871021;20190318;1;1.0
G.A;2676302;CA3809564097;20190318;1;1.0
TOC;BFXPTB0;CA8849037095;20190318;1;1.0
CU.X;2172639;CA1367178326;20190318;1;1.0
683382;2655657;CA6837151068;20190318;1;1.0
234760;2347608;CA3359341052;20190318;1;1.0
POT;BDRJLN0;CA67077M1086;20190318;1;1.0
271551;B3SGMV5;CA4932711001;20190318;1;1.0
154026;B3KT0S5;CA1254911003;20190318;1;1.0
ABX;2024644;CA0679011084;20190318;1;1.0
TRP;2665184;CA89353D1078;20190318;1;1.0
CA12F4;B15C4L6;CA21037X1006;20190318;1;1.0
211850;B4PT2P8;CA7063271034;20190318;1;1.0
262383;2623836;CA4480551031;20190318;1;1.0
TCNR;2180632;CA1363751027;20190318;1;1.0
CA601T;BYYXJY9;CA4488112083;20190318;1;1.0
CA70C5;BTGWJY9;CA05156X1087;20190318;1;1.0
GIB.A;BJ2L575;CA12532H1047;20190318;1;1.0
201164;2011646;CA01626P4033;20190318;1;1.0
IPL;2466149;CA29250N1050;20190318;1;1.0
256612;2566124;CA8667961053;20190318;1;1.0
CA11NB;BD4G349;CA49741E1007;20190318;1;1.0
T.L;2521800;CA5394811015;20190318;1;1.0
231909;BDD54N3;CA45833V1094;20190318;1;1.0
T.FFH;2566351;CA3039011026;20190318;1;1.0
CA701U;BYTN3W0;CA1380351009;20190318;1;1.0
TEBC.A;2092599;CA1125851040;20190318;1;1.0
T.NSI;2650050;CA2908761018;20190318;1;1.0
238495;2384951;CA39138C1068;20190318;1;1.0
279311;2793115;CA13645T1003;20190318;1;1.0
222961;2229610;CA7669101031;20190318;1;0.49
T.IMO;2454241;CA4530384086;20190318;1;1.0
BMO;2076009;CA0636711016;20190318;1;1.0
247801;B7WJ1F5;CA9004351081;20190318;1;1.0
CA00I4;B4TP9G2;CA25675T1075;20190318;1;1.0
WN;2956662;CA9611485090;20190318;1;1.0
802912;2112226;CA8029121057;20190318;1;1.0
T.PCP;2793193;CA2925051047;20190318;1;1.0
B04YJV;B04YJV1;CA45823T1066;20190318;1;1.0
TDpD;2897222;CA8911605092;20190318;1;1.0
AC064;B29NF31;CA3518581051;20190318;1;1.0
B;B188TH2;CA05534B7604;20190318;1;0.4667
AC150;B57FG04;CA15135U1093;20190318;1;1.0
POW;2697701;CA7392391016;20190318;1;1.0
T.IGI;2469375;CA4495861060;20190318;1;1.0
TCNQ;2171573;CA1363851017;20190318;1;1.0
CTR.A;2172286;CA1366812024;20190318;1;1.0
215979;2159795;CA1249003098;20190318;1;1.0
287864;BYQFRK5;CA94106B1013;20190318;1;1.0
T.SU;B3NB1P2;CA8672241079;20190318;1;1.0
477884;B11WWH2;CH0024638212;20190318;1;1.0
143406;7156036;CH0012549785;20190318;1;1.0
715674;B142S60;CH0025238863;20190318;1;1.0
528586;7437805;CH0014852781;20190318;1;1.0
547692;5476929;CH0009002962;20190318;1;1.0
733750;B11TCY0;CH0024638196;20190318;1;1.0
442048;7110753;CH0012214059;20190318;1;1.0
EY030;B4R2R50;CH0102484968;20190318;1;1.0
478511;BRJL176;CH0244767585;20190318;1;1.0
546435;7156832;CH0012280076;20190318;1;1.0
477408;7103065;CH0012005267;20190318;1;1.0
461669;7123870;CH0038863350;20190318;1;1.0
579422;7333378;CH0013841017;20190318;1;1.0
482476;4824778;CH0002497458;20190318;1;1.0
476240;7184725;CH0012255151;20190318;1;1.0
473821;BCRWZ18;CH0210483332;20190318;1;1.0
531966;7124594;CH0012410517;20190318;1;1.0
474577;7110388;CH0012032048;20190318;1;1.0
499187;5983816;CH0011075394;20190318;1;1.0
416030;7171589;CH0012138530;20190318;1;1.0
400702;7110720;CH0012138605;20190318;1;1.0
714789;7147892;CH0012453913;20190318;1;1.0
478165;B545MG5;CH0126881561;20190318;1;1.0
474574;7108918;CH0012032113;20190318;1;1.0
440755;7113990;CH0012142631;20190318;1;1.0
480808;BF2DSG3;CH0418792922;20190318;1;1.0
429552;7635610;CH0016440353;20190318;1;1.0
B119QG;B119QG0;CH0024608827;20190318;1;1.0
408580;7108899;CH0012221716;20190318;1;1.0
672626;B1WGG93;CH0030170408;20190318;1;1.0
476634;7184736;CH0012255144;20190318;1;1.0
553397;5533976;CH0008742519;20190318;1;1.0
755257;BZ12TW4;CH0364749348;20190318;1;1.0
598061;5980613;CH0010645932;20190318;1;1.0
B05M8B;B05M8B7;DE0005470405;20190318;1;1.0
469678;7101069;DE000PAH0038;20190318;1;1.0
435413;4354134;DE0005089031;20190318;1;1.0
425240;5529027;DE0007100000;20190318;1;1.0
474184;4741844;DE0006599905;20190318;1;1.0
493030;5497102;DE0007664005;20190318;1;1.0
401632;5231485;DE0008404005;20190318;1;1.0
EG7;5497168;DE0007664039;20190318;1;1.0
DE305Z;B5ZQ9D3;DE000EVNK013;20190318;1;1.0
408530;5069211;DE000BAY0017;20190318;1;1.0
EG2;5756030;DE0005190037;20190318;1;1.0
588950;5889505;DE0006231004;20190318;1;1.0
DE7020;5922961;DE0005313704;20190318;1;1.0
453770;5287488;DE0008232125;20190318;1;1.0
B1JB4K;B1JB4K8;DE000SYM9999;20190318;1;1.0
442031;5076705;DE0006048432;20190318;1;1.0
B09DHL;B09DHL9;DE000A0D9PT0;20190318;1;1.0
DE8087;BD594Y4;DE000SHL1006;20190318;1;1.0
710755;7107551;DE0005773303;20190318;1;1.0
DE4061;BQV0SV7;DE000ZAL1111;20190318;1;1.0
512907;5129074;DE0005785802;20190318;1;1.0
EG4;5002465;DE0006048408;20190318;1;1.0
473550;4768962;DE0007037129;20190318;1;1.0
403197;4031976;DE000A1EWWW0;20190318;1;1.0
DE3082;BBJPFY1;DE000A1ML7J1;20190318;1;1.0
476361;4846288;DE0007164600;20190318;1;1.0
451180;4511809;DE0008402215;20190318;1;1.0
506472;5064722;DE0006969603;20190318;1;1.0
EG063;B4YVF56;DE000A1DAHH0;20190318;1;1.0
426724;5750355;DE0005140008;20190318;1;1.0
702196;7021963;DE0005810055;20190318;1;1.0
511938;5842359;DE0005557508;20190318;1;1.0
461785;4617859;DE0005552004;20190318;1;1.0
421342;B90LKT4;DE000CBK1001;20190318;1;1.0
DE2092;B7VG6L8;DE000A1J5RX9;20190318;1;1.0
480710;5727973;DE0007236101;20190318;1;1.0
DE7075;BF0CK44;LU1673108939;20190318;1;1.0
DE70FD;BYWD9S5;IE00BZ12WP82;20190318;1;1.0
408930;5107401;DE0005200000;20190318;1;1.0
461075;5294121;DE0008430026;20190318;1;1.0
525288;BCZM1B2;DE000PSM7770;20190318;1;1.0
442990;5108664;DE0006070006;20190318;1;1.0
435435;4354350;DE0005790430;20190318;1;1.0
422060;4598589;DE0005439004;20190318;1;1.0
DE601Y;BZ6CZ43;DE000UNSE018;20190318;1;1.0
458260;4557104;DE0006602006;20190318;1;1.0
DE50C8;BYTBWY9;DE0006062144;20190318;1;1.0
435209;4352097;DE0005785604;20190318;1;1.0
750892;7508927;DE0007472060;20190318;1;1.0
DE3060;BB22L96;DE000KGX8881;20190318;1;1.0
408348;5086577;DE000BASF111;20190318;1;1.0
DE5084;5843329;DE0007165631;20190318;1;1.0
408522;5756029;DE0005190003;20190318;1;1.0
464731;4647317;DE0005501357;20190318;1;1.0
DE7042;BZCNB42;DE000A2E4K43;20190318;1;1.0
DE107Z;B0YZ0Z5;DE000A0HN5C6;20190318;1;1.0
492752;4942904;DE000ENAG999;20190318;1;1.0
573282;BYXS699;NL0012169213;20190318;1;1.0
441870;5120679;DE0006047004;20190318;1;1.0
489108;5636927;DE0007500001;20190318;1;1.0
570048;7085259;DK0010287234;20190318;1;1.0
465853;B798FW0;DK0060336014;20190318;1;1.0
DK001Y;B44XTX8;DK0060252690;20190318;1;1.0
459573;4595739;DK0010272202;20190318;1;1.0
DK6069;BD9G333;DK0060946788;20190318;1;1.0
587296;B1WT5G2;DK0060079531;20190318;1;1.0
DK4012;BKJ9RT5;DK0060542181;20190318;1;1.0
426292;4588825;DK0010274414;20190318;1;1.0
465191;BHC8X90;DK0060534915;20190318;1;1.0
544489;5964651;DK0010268606;20190318;1;1.0
420958;B8FMRX8;DK0060448595;20190318;1;1.0
425305;4253059;DK0010244425;20190318;1;1.0
521711;BZ01RF1;DK0060738599;20190318;1;1.0
416921;4169219;DK0010181759;20190318;1;1.0
425304;4253048;DK0010244508;20190318;1;1.0
DK6036;BYT16L4;DK0060094928;20190318;1;1.0
B0LL2W;BXDZ972;DK0060636678;20190318;1;1.0
DK002Z;B573M11;DK0060227585;20190318;1;1.0
538755;B1G40S0;ES0124244E34;20190318;1;1.0
473322;5669354;ES0173516115;20190318;1;1.0
709538;B1X8QN2;ES0113860A34;20190318;1;1.0
550190;5501906;ES0113211835;20190318;1;1.0
ES0017;B3MSM28;ES0109067019;20190318;1;1.0
ES1029;BZ3C3Q4;ES0113307062;20190318;1;1.0
EE009;B283W97;ES0140609019;20190318;1;1.0
711131;BP9DL90;ES0148396007;20190318;1;1.0
417986;5650422;ES0116870314;20190318;1;1.0
672716;BD6FXN3;ES0173093024;20190318;1;1.0
431536;5271782;ES0130670112;20190318;1;1.0
ES403D;BNGNB77;ES0105025003;20190318;1;1.0
407141;5474008;ES0113679I37;20190318;1;1.0
442464;B288C92;ES0144580Y14;20190318;1;1.0
B03851;B038516;ES0118900010;20190318;1;1.0
B01SPF;BYY3DX6;ES0171996087;20190318;1;1.0
ES504F;BVRZ8L1;ES0105046009;20190318;1;1.0
488082;5732524;ES0178430E18;20190318;1;1.0
738307;7383072;ES0130960018;20190318;1;1.0
407228;5705946;ES0113900J37;20190318;1;1.0
533338;B01FLQ6;ES0167050915;20190318;1;1.0
462338;B01CP21;ES0143416115;20190318;1;1.0
ES502D;BX90C05;ES0105066007;20190318;1;1.0
557955;5579550;FI0009007132;20190318;1;1.0
463841;5902941;FI0009000681;20190318;1;1.0
402400;4024006;FI0009000285;20190318;1;1.0
464327;B07G378;FI0009005318;20190318;1;1.0
444747;4447476;FI0009000459;20190318;1;1.0
505125;5051252;FI0009005987;20190318;1;1.0
571342;5713422;FI0009007835;20190318;1;1.0
XXXXX3;B06YV46;FI0009013296;20190318;1;1.0
462220;B17NY40;FI0009014377;20190318;1;1.0
570151;5701513;FI0009007884;20190318;1;1.0
477319;5226038;FI0009003305;20190318;1;1.0
507267;5072673;FI0009005961;20190318;1;1.0
449667;B09M9D2;FI0009013403;20190318;1;1.0
452518;4525189;FI0009003727;20190318;1;1.0
517617;5176177;FR0000133308;20190318;1;1.0
477518;5671735;FR0000120578;20190318;1;1.0
EF031;B62G1B5;FR0010908533;20190318;1;1.0
430376;7212477;FR0000121667;20190318;1;1.0
726261;7262610;FR0000045072;20190318;1;1.0
453478;4057808;FR0000120321;20190318;1;1.0
457270;4572709;FR0000039299;20190318;1;1.0
490541;B15C557;FR0000120271;20190318;1;1.0
487416;BYW2H44;GB00BDSFG982;20190318;1;1.0
B11ZRK;B11ZRK9;FR0010307819;20190318;1;1.0
471279;4712798;FR0000131906;20190318;1;1.0
B28DTJ;B28DTJ6;FR0006174348;20190318;1;1.0
556582;7582556;FR0000121964;20190318;1;1.0
B0C2CQ;B0C2CQ3;FR0010208488;20190318;1;1.0
401225;4012250;NL0000235190;20190318;1;1.0
481775;5966516;FR0000130809;20190318;1;1.0
411232;5852842;FR0000120404;20190318;1;1.0
483410;4834108;FR0000121972;20190318;1;1.0
476837;7380482;FR0000125007;20190318;1;1.0
565478;5654781;FR0000051732;20190318;1;1.0
441842;5253973;FR0000052292;20190318;1;1.0
479736;B1LB9P6;FR0010411983;20190318;1;1.0
481830;7062713;FR0000121220;20190318;1;1.0
733945;7339451;FR0000184798;20190318;1;1.0
B164FY;B164FY1;FR0010340141;20190318;1;1.0
401140;B1YXBJ7;FR0000120073;20190318;1;1.0
417754;5641567;FR0000120172;20190318;1;1.0
458836;4588364;FR0000121261;20190318;1;1.0
468382;7103526;FR0000121501;20190318;1;1.0
424245;B1HDJL2;FR0000120685;20190318;1;1.0
547497;B0DJ8Q5;FR0010220475;20190318;1;1.0
B0NJJ1;B0NJJ17;FR0010242511;20190318;1;1.0
470774;4380429;FR0000130577;20190318;1;1.0
411515;4002121;FR0000120503;20190318;1;1.0
EF025;B3B8D04;FR0010613471;20190318;1;1.0
FR506H;4067164;FR0000121725;20190318;1;1.0
416343;4163437;FR0000125338;20190318;1;1.0
481808;B1XH026;FR0000125486;20190318;1;1.0
599933;5999330;FR0000051807;20190318;1;1.0
416279;4162791;FR0000121329;20190318;1;1.0
468232;4682329;FR0000120693;20190318;1;1.0
FR509K;BYZR014;FR0004125920;20190318;1;1.0
413366;7309681;FR0000131104;20190318;1;1.0
533004;5330047;FR0000130650;20190318;1;1.0
479213;4792132;FR0000121709;20190318;1;1.0
492624;BDC5ST8;FR0013176526;20190318;1;1.0
B0Z5YZ;B0Z5YZ2;FR0010313833;20190318;1;1.0
B01MJR;BF0LBX7;FR0013280286;20190318;1;1.0
EF2;4031879;FR0000124141;20190318;1;1.0
491134;BFYM460;FR0013326246;20190318;1;1.0
774563;7745638;FR0000064578;20190318;1;1.0
430230;4834777;FR0000127771;20190318;1;1.0
936469;B13X013;FR0000130452;20190318;1;1.0
476776;B058TZ6;FR0000073272;20190318;1;1.0
407023;B1Y9TB3;FR0000120644;20190318;1;1.0
454005;4061412;FR0000121014;20190318;1;1.0
587183;B1L3CS6;FR0000054470;20190318;1;1.0
554398;5543986;FR0000120222;20190318;1;1.0
439180;7742468;FR0010040865;20190318;1;1.0
458887;7088429;FR0000120628;20190318;1;1.0
470384;5505072;FR0000121485;20190318;1;1.0
B0R7JF;B0R7JF1;FR0010259150;20190318;1;1.0
071921;BH4HKS3;GB00BH4HKS39;20190318;1;1.0
906045;0053673;GB0000536739;20190318;1;1.0
040520;0405207;GB0004052071;20190318;1;1.0
038112;3398649;GB0033986497;20190318;1;1.0
053315;BD6K457;GB00BD6K4575;20190318;1;1.0
073087;B2B0DG9;GB00B2B0DG97;20190318;1;1.0
B1CRLC;B1CRLC4;GB00B1CRLC47;20190318;1;1.0
012905;B5M6XQ7;ES0177542018;20190318;1;0.32582
021623;0216238;GB0002162385;20190318;1;1.0
067760;0677608;GB0006776081;20190318;1;1.0
088869;B1YW440;GB00B1YW4409;20190318;1;1.0
088470;0884709;GB0008847096;20190318;1;1.0
013849;0798059;GB0007980591;20190318;1;1.0
081660;0922320;GB0009223206;20190318;1;1.0
056540;3127489;GB0031274896;20190318;1;1.0
075478;B7T7721;GB00B7T77214;20190318;1;1.0
EB078;BD8YWM0;GB00BD8YWM01;20190318;1;1.0
070995;0709954;GB0007099541;20190318;1;1.0
028758;0287580;GB0002875804;20190318;1;1.0
071887;0718875;GB0007188757;20190318;1;1.0
014084;3091357;GB0030913577;20190318;1;1.0
098111;3319521;GB0033195214;20190318;1;1.0
079199;B01FLG6;GB00B01FLG62;20190318;1;1.0
098952;0989529;GB0009895292;20190318;1;1.0
079851;B1FH8J7;GB00B1FH8J72;20190318;1;1.0
077940;0240549;GB0002405495;20190318;1;1.0
015400;B0744B3;GB00B0744B38;20190318;1;1.0
B09CBL;B09CBL4;GB00B03MLX29;20190318;1;1.0
045449;0454492;GB0004544929;20190318;1;1.0
040054;0540528;GB0005405286;20190318;1;1.0
024282;BDR05C0;GB00BDR05C01;20190318;1;1.0
081827;B1WY233;GB00B1WY2338;20190318;1;1.0
B16KPT;BF8Q6K6;GB00BF8Q6K64;20190318;1;1.0
095298;B0SWJX3;GB00B0SWJX34;20190318;1;1.0
087061;0870612;GB0008706128;20190318;1;1.0
097404;B8KF9B4;JE00B8KF9B49;20190318;1;1.0
926288;0045614;GB0000456144;20190318;1;1.0
GB30E8;BGXQNP2;GB00BGXQNP29;20190318;1;1.0
037178;0925288;GB0009252882;20190318;1;1.0
926294;B02J639;GB00B02J6398;20190318;1;1.0
047640;BZ4BQC7;GB00BZ4BQC70;20190318;1;1.0
GB202V;B71N6K8;GB00B71N6K86;20190318;1;1.0
050450;BYW0PQ6;GB00BYW0PQ60;20190318;1;1.0
080341;B03MM40;GB00B03MM408;20190318;1;1.0
073303;B082RF1;GB00B082RF11;20190318;1;1.0
GB10C4;BZ1G432;GB00BZ1G4322;20190318;1;1.0
007820;3134865;GB0031348658;20190318;1;1.0
013670;0136701;GB0001367019;20190318;1;1.0
GB60SP;B7FC076;GB00B7FC0762;20190318;1;1.0
GB001S;B3MBS74;GB00B3MBS747;20190318;1;1.0
082201;0822011;GB0008220112;20190318;1;1.0
882217;0766937;GB0007669376;20190318;1;1.0
009417;B02L3W3;GB00B02L3W35;20190318;1;1.0
490151;B1XZS82;GB00B1XZS820;20190318;1;1.0
442072;B9895B7;CH0198251305;20190318;1;1.0
910509;0575809;GB0005758098;20190318;1;1.0
024249;0242493;IE0002424939;20190318;1;1.0
083470;BWFGQN1;GB00BWFGQN14;20190318;1;1.0
075521;BKKMKR2;GB00BKKMKR23;20190318;1;1.0
GB10B3;B4T3BW6;JE00B4T3BW64;20190318;1;1.0
072769;B24CGK7;GB00B24CGK77;20190318;1;1.0
018390;B033F22;GB00B033F229;20190318;1;1.0
039600;0237400;GB0002374006;20190318;1;1.0
GB4083;BKX5CN8;GB00BKX5CN86;20190318;1;1.0
GB20NG;BY9D0Y1;GB00BY9D0Y18;20190318;1;1.0
079087;0790873;GB0007908733;20190318;1;1.0
096359;3121522;GB0031215220;20190318;1;1.0
008118;0081180;GB0000811801;20190318;1;1.0
081410;B5ZN1N8;GB00B5ZN1N88;20190318;1;1.0
005610;0673123;GB0006731235;20190318;1;1.0
074776;B63H849;GB00B63H8491;20190318;1;1.0
026256;BMJ6DW5;GB00BMJ6DW54;20190318;1;1.0
064623;B39J2M4;GB00B39J2M42;20190318;1;1.0
316383;3163836;GB0031638363;20190318;1;1.0
096050;B1KJJ40;GB00B1KJJ408;20190318;1;1.0
087823;0878230;GB0008782301;20190318;1;1.0
B1VZ0M;B1VZ0M2;GB00B1VZ0M25;20190318;1;1.0
083860;0408284;GB0004082847;20190318;1;1.0
012715;0263494;GB0002634946;20190318;1;1.0
900476;BYZWX76;GB00BYZWX769;20190318;1;1.0
068253;0682538;GB0006825383;20190318;1;1.0
008320;BHJYC05;GB00BHJYC057;20190318;1;1.0
042186;3208986;GB0032089863;20190318;1;1.0
060431;0604316;GB0006043169;20190318;1;1.0
317430;3174300;GB0031743007;20190318;1;1.0
091321;B10RZP7;GB00B10RZP78;20190318;1;1.0
073892;BDVPYQ8;ZAE000255360;20190318;1;1.0
076764;B019KW7;GB00B019KW72;20190318;1;1.0
051152;0560399;GB0005603997;20190318;1;1.0
097640;BFYFZP5;JE00BFYFZP55;20190318;1;1.0
470170;B11LJN4;DE000TUAG000;20190318;1;1.0
038470;B19NLV4;GB00B19NLV48;20190318;1;1.0
080216;B8C3BL0;GB00B8C3BL03;20190318;1;1.0
005666;BH0P3Z9;GB00BH0P3Z91;20190318;1;1.0
B0RJCG;B0RJCG9;KYG6145U1094;20190318;1;1.0
HK1013;B4TX8S1;HK0000069689;20190318;1;1.0
600245;6002453;KYG0535Q1331;20190318;1;1.0
619027;BW9P816;KYG217651051;20190318;1;1.0
626735;6267359;HK0388045442;20190318;1;1.0
698899;6586537;BMG988031446;20190318;1;1.0
646587;6465874;HK0027032686;20190318;1;1.0
640837;6408374;HK0011000095;20190318;1;1.0
648631;6486314;BMG524401079;20190318;1;1.0
643557;6435576;HK0004000045;20190318;1;1.0
619091;6097017;HK0002007356;20190318;1;1.0
HK70CK;BZ3C3R5;KYG970081090;20190318;1;1.0
HK40EJ;BJ3WDZ1;HK0000179108;20190318;1;1.0
681042;6810429;HK0083000502;20190318;1;1.0
HK01CE;B1KYHF2;US5854641009;20190318;1;1.0
HK0045;6191997;HK1093012172;20190318;1;1.0
HK80HQ;BG0ZMJ9;KYG9830T1067;20190318;1;1.0
603050;6030506;HK0101000591;20190318;1;1.0
B0PB4M;B0PB4M7;HK0823032773;20190318;1;1.0
607564;6075648;HK0023000190;20190318;1;1.0
HK12AE;B4P8HQ1;KYG607441022;20190318;1;1.0
640835;6408352;HK0010000088;20190318;1;1.0
B05NXN;B05NXN7;KYG9828G1082;20190318;1;1.0
621255;BYVS6J1;BMG2178K1009;20190318;1;1.0
629005;6290054;HK0066009694;20190318;1;1.0
HK2036;B4TXDZ3;HK0000093390;20190318;1;1.0
HK70DL;BF0GWS4;KYG9593A1040;20190318;1;1.0
616400;6574071;HK0008011667;20190318;1;1.0
PH169;B2NR3Y6;HK0880043028;20190318;1;1.0
642053;6420538;HK0012000102;20190318;1;1.0
656835;6568353;BMG668971101;20190318;1;1.0
PH231;B4JSTL6;KYG981491007;20190318;1;1.0
698148;6981488;HK0020000177;20190318;1;1.0
685992;6859927;HK0016000132;20190318;1;1.0
HK51CJ;BYYJDM3;HK0000264595;20190318;1;1.0
686774;6867748;HK0019000162;20190318;1;1.0
HK18W6;B4Q1532;LU0633102719;20190318;1;1.0
692759;6927590;HK0345001611;20190318;1;1.0
677103;6771032;BMG8063F1068;20190318;1;1.0
HK50CI;BYZQ077;KYG2177B1014;20190318;1;1.0
663376;6633767;HK0017000149;20190318;1;1.0
687977;B0190C7;HK0669013440;20190318;1;1.0
HK209C;B1FSSM3;KYG6382M1096;20190318;1;1.0
HK12EI;B67C2G0;HK0000063609;20190318;1;1.0
PH256;B5B23W2;KYG7800X1079;20190318;1;1.0
643655;6436557;HK0003000038;20190318;1;1.0
643532;6435327;HK0006000050;20190318;1;1.0
B0F8Z5;B85LKS1;KYG2953R1149;20190318;1;1.0
CN1PK9;BYYWPW6;US07725L1026;20190318;1;1.0
644962;6449629;HK0014000126;20190318;1;1.0
HK912D;BLLHKZ1;KYG960071028;20190318;1;1.0
B0MP1B;B0MP1B0;KYG8087W1015;20190318;1;1.0
HK51HO;BSVXB88;KYG3690U1058;20190318;1;1.0
007560;BD1RP61;IE00BD1RP616;20190318;1;1.0
049065;4519579;IE0004906560;20190318;1;1.0
IE102Z;4058629;IE0000669501;20190318;1;1.0
IE10JG;B94G471;IE0005711209;20190318;1;1.0
B1RR84;B1RR828;IE00B1RR8406;20190318;1;1.0
025881;BWT6H89;IE00BWT6H894;20190318;1;1.0
011517;BYTBXV3;IE00BYTBXV33;20190318;1;0.745306
449123;4491235;IE0004927939;20190318;1;1.0
018270;4182249;IE0001827041;20190318;1;1.0
IL00FI;6647133;IL0002730112;20190318;1;1.0
