Country,2012-06-18,2012-09-24,2012-12-24,2013-03-18,2013-06-24,2013-09-23,2013-12-23,2014-03-24,2014-06-23,2014-09-22,2014-12-22,2015-03-23,2015-06-22,2015-09-21,2015-12-21,2016-03-21,2016-06-20,2016-09-19,2016-12-19,2017-03-20,2017-06-19,2017-09-18,2017-12-18,2018-03-19,2018-06-18,2018-09-24,2018-12-24,2019-03-18,2019-06-24,2019-09-23,2019-12-23,2020-03-23,2020-06-22,2020-09-21,2020-12-21,2021-03-22,2021-06-21,2021-09-20,2021-12-20,2022-03-21,2022-06-20,2022-09-19,2022-12-19,2023-03-20,2023-06-19,2023-09-18,2023-12-18,2024-03-18,2024-06-24,2024-09-23
GR,0.0009680703256785887,0.00028745490808761425,0.0001996548432504391,0.0006285706234889295,0.00019616746651278708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,0.04883530829763438,0.03575523843235419,0.03678615565669371,0.0361017229053162,0.034931597204050306,0.0361707401981962,0.03844185047367542,0.03738788170355727,0.03689031854199984,0.034298431927631434,0.032909709680803916,0.03456005349994529,0.03374297729139401,0.03291890528717651,0.0341658470992986,0.0329824081839448,0.03182005677534437,0.03177364370651546,0.03170226068525006,0.032790572361277234,0.034618171326926156,0.03590358657967281,0.03515319775209028,0.03368163489682269,0.03317375059146129,0.031971155170771474,0.03511514941000637,0.031533999551317596,0.03178340069027177,0.030721054086026562,0.03126799769270291,0.029966804872438708,0.030768065383517874,0.03127792778575788,0.029868971262171782,0.030052865472111626,0.03046107434325364,0.02904561388333003,0.027328484120290923,0.025065572778294232,0.025597060727044513,0.022760038457110523,0.025603996900910708,0.02361534747466538,0.023212977347603695,0.0218999673859405,0.022396505597726546,0.02233076374615854,0.02086500317335722,0.02138277568771601
GB,0.1051674789449158,0.09587437638855462,0.09649083014705859,0.09070869696296185,0.08856135000908247,0.08980183865001469,0.08938201138255786,0.08500600490644922,0.08804572680973302,0.08441460937753621,0.07896057952271349,0.07724707015402975,0.07928523137040074,0.07676121233371867,0.07297665170393328,0.0717820697225315,0.07413035247312381,0.0696464256315946,0.0645978329003028,0.06461132513822922,0.06496630774205327,0.06554462832467758,0.06361578410860662,0.0617022005632357,0.06275536748304135,0.05966269422259506,0.06263167695847197,0.059289994904756435,0.0565226399073037,0.0541120670208827,0.05408316049389248,0.04645335576200526,0.045158041382117965,0.0413781407713652,0.04317100009978429,0.04343689156945739,0.04307542324113409,0.0409214594655532,0.04038120462583787,0.04227746780916202,0.04564866440762468,0.04100259369621742,0.04465743316699501,0.042903485518326706,0.04162117219543529,0.041079341616437115,0.03977189160732061,0.03827607140725718,0.03824819176307552,0.03494715580728871
IL,0.00282689550215733,0.001768942803176449,0.000696238733632156,0.002000471274142157,0.0006745628766129434,0.0017837997986565033,0.0007550767072111334,0.0020672875956275795,0.0007228891340529429,0.0020979720186638756,0.0005213117881469703,0.0022683075037846267,0.0007283598357821626,0.002790002352725874,0.0009442634660730544,0.002229876805586914,0.0008544819244769825,0.0023038642045379375,0.0008536938557654462,0.0017155721882478295,0.0010630389822447437,0.001400164829069101,0.0010971633963228512,0.0014699912357217606,0.001042958845212395,0.001717798379403603,0.0011669862617132202,0.0014025761739020228,0.0010959665897978743,0.0012654413949852042,0.0009992696524170912,0.001305898486859177,0.0012878642382961483,0.0010281119099039054,0.0008531219596996091,0.0011684833149783447,0.0009600961550401258,0.0012713720401923297,0.0011480230393367762,0.0014610693467047562,0.0015790111263427205,0.0017311271187139118,0.001590755760369699,0.0014087692908604371,0.00117511100604233,0.0011963897351359117,0.001145171019318253,0.0011826612972960025,0.0011937145422888857,0.001182338371542728
BE,0.01613345090616324,0.004065951340260058,0.0044075376397369114,0.004488015788310169,0.004177693332355446,0.0044585016805558835,0.004442742319426322,0.004570810031171878,0.004703520068753151,0.004668648115286887,0.004638349882793341,0.0047806724382221935,0.00488625103351962,0.004941807861938761,0.005319893068162167,0.005136141458153974,0.0052827612597628835,0.0048097335540104,0.004128453214368034,0.004271693813310375,0.004303585534309514,0.0044696948504820404,0.004209040998163962,0.004342518942944644,0.0038220842274808795,0.004006651246119329,0.0037841316820643876,0.003942533785839229,0.003788636612875584,0.003921455614772443,0.0037052378850643843,0.0036124724126701735,0.003422797147730951,0.003320008898953598,0.003353697360600663,0.0031240840081376386,0.0031782475198372517,0.0028004388523417112,0.0028374252291877315,0.002873734693724087,0.0029997236597909837,0.0027092063171481884,0.003060366368979212,0.0028923441249050787,0.0027042055082424675,0.002789058125819509,0.002145074793196489,0.0024012360918396103,0.0021114238391050635,0.00255297814162559
US,0.29594385956596786,0.5451895260290863,0.5246842702046133,0.5303837652526318,0.5481396532655606,0.5354214850109228,0.5463662425689798,0.5520249132421301,0.5448025783635837,0.5585976359708091,0.5841531324538819,0.5731853549710981,0.5742170448375021,0.5797106496242501,0.5874303580849936,0.5877542546242085,0.5877889492744945,0.5893336504561654,0.6023911684948879,0.5962356946958293,0.5912589281475472,0.5842024818465811,0.5912442566720649,0.5950182398315498,0.6049286026081035,0.6152826270664029,0.5965129638386515,0.6155947251557952,0.6191397210827194,0.6228824575125167,0.6258643050680971,0.6335000585072047,0.6449530582132229,0.6542437299282456,0.656197888712007,0.6556802157812468,0.6636631436517798,0.6731523013375984,0.6854332497346113,0.6857572215157095,0.6779972962097648,0.696099508754423,0.6792708405678725,0.68140033003081,0.6940285936303993,0.7028222970225937,0.7048190292975871,0.7156160064041601,0.7210392684676221,0.7296297159723141
AT,0.003121176138731303,0.0008941632779973137,0.0013349056860937807,0.0012961056921813425,0.0009874680745673024,0.0011566690726353588,0.0011501435553903604,0.0012660460785237778,0.00120560714769875,0.0009544200365331849,0.0008653203690203866,0.0008537614732020449,0.0008821723850249846,0.0008187124743061427,0.0008049885273180893,0.0007661910882457314,0.0006438233851673774,0.0006673958463569397,0.0007109840080470513,0.0007906549478961487,0.0009087045607703096,0.0010798215297277633,0.0009142742610816332,0.0011990018044820035,0.0008387732051020203,0.000986986155117646,0.0008278564387825949,0.0009010371110559034,0.0007845818045734254,0.0008263019132368181,0.0007829578707829277,0.0006856244300061082,0.000533827324686936,0.0003173632896128262,0.00037842000146351835,0.0010118495949612855,0.0007038309170671686,0.0007224187070043892,0.0007222644737203445,0.0006760048515618184,0.0006881744686341128,0.0008884420387230254,0.0007219374244586615,0.0007090175508678645,0.000577782802984766,0.00039000939716794076,0.0009110732556989902,0.0003943309541974472,0.0008516614362255695,0.00039623328042013206
IT,0.022463112903508425,0.00974028001460891,0.010057040607883877,0.00897284421401007,0.008720468027105474,0.009612723043733097,0.009650441683265789,0.010615744133357143,0.010977195876282068,0.01033080577718253,0.00914851719567162,0.009581845209178624,0.010318059669779441,0.010368523068096722,0.009546113740612245,0.008894057308614702,0.008297954158155563,0.007787904227925414,0.00820245046679379,0.008703246654296865,0.00909762169150717,0.01000141210438204,0.00930573444519251,0.009807897589442392,0.009050164179028116,0.0087637395810637,0.008747438911815232,0.008505416583114624,0.008357417229425613,0.008319421023657634,0.00857483815448934,0.00794269408696461,0.007553818387460983,0.007343475896423207,0.0076947274797439765,0.008051667048846472,0.007876917142265448,0.007500197795858087,0.007466393000244942,0.006995714857820615,0.007306818501283915,0.0066275496967168855,0.007216545934077255,0.007683157771020591,0.0075251865715042785,0.007497417275449194,0.007513178503569257,0.007735570039203665,0.007179172501291648,0.007075911483033149
FR,0.056366177693089464,0.03885255346219271,0.04139203122256875,0.03896419109371815,0.03797202189998205,0.041385337911766844,0.041198508473841426,0.042799765039033225,0.042641843266678026,0.03974456620646853,0.03667835935612021,0.03774206486489544,0.03872522600583974,0.038420710104736945,0.03725215937703678,0.03656437972605568,0.03636073628219218,0.03557075049386474,0.03501176750630217,0.035411636844943736,0.03875433910694689,0.03959546558257647,0.038640763122740444,0.03917754300453084,0.03842819517364926,0.038237056863454105,0.038400001773786344,0.0381232940297093,0.03776340516166988,0.037041843067688096,0.03706731451455516,0.0344107069952014,0.03235787243069375,0.030968867630152237,0.031434349775796955,0.031691734391281416,0.03240988919824354,0.030617244676115086,0.030159045518385625,0.029016981333895107,0.0301763939228673,0.02822097135808699,0.03168331978013748,0.03335020166537427,0.03224322933165822,0.031322882612566,0.030948093795924735,0.03088950436735587,0.027641110071218042,0.027119103646382446
CH,0.11333592347298035,0.03543735013085497,0.03719907590088829,0.03830757594003089,0.036996922170545975,0.03749968199996194,0.03691988867779607,0.03799718537357403,0.037341323943994406,0.035861284748533125,0.035378299918376106,0.036592942026175045,0.036429326784638526,0.037363837329510916,0.035675490607323675,0.034225732696614206,0.03441973513575292,0.03425164448231986,0.031598601611193905,0.032711063643206334,0.03169643200391863,0.03155175630479329,0.030477861033778336,0.029336041527796154,0.027126512010217572,0.02853855730629947,0.03134958129665163,0.030122419728252896,0.030806934684018343,0.030449753244492242,0.03013251246450699,0.0351676360149267,0.03194304861332999,0.03224848318498841,0.028845230421616044,0.027565482469229418,0.028508288638554685,0.026870283905781885,0.028082168028224382,0.027863578462034626,0.027321651370868488,0.026462332614784638,0.02752014943352714,0.026538616360683383,0.02626342976232449,0.025431525412959396,0.02483559544166774,0.02359358411935061,0.02328299849831052,0.023014278936140137
