Date;MSCIPriceUSD;Close
3/15/2019;1000.000000;1000.000000
3/18/2019;1005.200777;1005.077252
3/19/2019;1004.223152;1003.608759
3/20/2019;998.133847;997.620255
3/21/2019;1005.918971;1005.224261
3/22/2019;984.767396;984.897299
3/25/2019;981.545354;980.623686
3/26/2019;991.641091;990.709765
3/27/2019;987.973927;987.009053
3/28/2019;990.088799;988.332459
3/29/2019;994.852783;993.239707
4/1/2019;1006.670726;1005.192142
4/2/2019;1005.212635;1003.867707
4/3/2019;1013.062323;1011.811273
4/4/2019;1012.907486;1011.244707
4/5/2019;1018.204390;1016.141135
4/8/2019;1018.428088;1016.269465
4/9/2019;1010.628092;1008.690374
4/10/2019;1017.790925;1015.613620
4/11/2019;1017.475089;1015.726622
4/12/2019;1022.608434;1021.133216
4/15/2019;1023.928445;1022.686418
4/16/2019;1024.463744;1023.218280
4/17/2019;1018.637507;1017.980117
4/18/2019;1015.757420;1015.085283
4/19/2019;1016.350169;1015.678329
4/22/2019;1014.277289;1013.725847
4/23/2019;1022.930661;1022.217532
4/24/2019;1023.669805;1022.646622
4/25/2019;1018.338120;1017.686926
4/26/2019;1024.033939;1022.827102
4/29/2019;1025.256827;1023.997309
4/30/2019;1024.278534;1023.602804
5/1/2019;1019.170410;1018.645926
5/2/2019;1017.135506;1015.589086
5/3/2019;1028.996697;1026.793544
5/6/2019;1026.425585;1023.793964
5/7/2019;1012.052015;1009.549183
5/8/2019;1007.761874;1005.101469
5/9/2019;1001.364712;999.037990
5/10/2019;1004.630252;1002.370470
5/13/2019;982.446545;980.532139
5/14/2019;989.628408;987.503147
5/15/2019;993.051941;990.951064
5/16/2019;998.422967;996.234843
5/17/2019;990.840439;988.981808
5/20/2019;983.116323;981.749301
5/21/2019;991.272945;989.547330
5/22/2019;985.975852;984.317757
5/23/2019;972.159504;970.738120
5/24/2019;978.368507;976.938749
5/27/2019;978.482169;977.188621
5/28/2019;975.061021;974.010626
5/29/2019;965.060489;964.482087
5/30/2019;962.929698;962.573997
5/31/2019;955.115861;955.372160
6/3/2019;955.206480;955.104933
6/4/2019;972.138131;972.325270
6/5/2019;977.270556;978.715084
6/6/2019;976.400562;977.921693
6/7/2019;984.280794;986.077143
6/10/2019;987.814270;990.431535
6/11/2019;988.940943;991.786631
6/12/2019;988.353368;991.208275
6/13/2019;990.875475;993.330732
6/14/2019;984.591267;987.462445
6/17/2019;985.241934;987.906195
6/18/2019;992.626714;995.112230
6/19/2019;998.003226;1001.005713
6/20/2019;1006.815220;1009.828987
6/21/2019;1001.000497;1003.777633
6/24/2019;995.854416;998.779317
6/25/2019;991.601628;994.300914
6/26/2019;987.836303;990.763827
6/27/2019;998.952675;1001.953252
6/28/2019;1008.960859;1011.665351
7/1/2019;1014.310782;1016.957872
7/2/2019;1013.327514;1016.320180
7/3/2019;1019.986826;1022.776040
7/4/2019;1021.772429;1024.455045
7/5/2019;1019.185215;1022.172098
7/8/2019;1011.260137;1014.044335
7/9/2019;1008.841338;1011.577685
7/10/2019;1011.309904;1013.832456
7/11/2019;1011.471067;1014.037064
7/12/2019;1017.086302;1019.952789
7/15/2019;1015.429608;1018.254629
7/16/2019;1013.712461;1016.893352
7/17/2019;1009.168220;1012.327951
7/18/2019;1007.538507;1010.763802
7/19/2019;1008.813198;1012.311992
7/22/2019;1008.241635;1011.615369
7/23/2019;1013.171344;1017.203768
7/24/2019;1023.391518;1027.460244
7/25/2019;1017.464628;1021.633830
7/26/2019;1021.583001;1025.852558
7/29/2019;1016.953348;1020.898905
7/30/2019;1019.836262;1023.310118
7/31/2019;1014.038545;1017.288044
8/1/2019;1003.793418;1006.504339
8/2/2019;992.497408;994.937769
8/5/2019;969.881432;972.323582
8/6/2019;974.155309;976.703519
8/7/2019;975.795013;978.786760
8/8/2019;991.223225;994.480362
8/9/2019;983.621248;986.753569
8/12/2019;974.374527;977.401557
8/13/2019;977.786028;980.895911
8/14/2019;958.718012;961.831504
8/15/2019;953.099466;956.631896
8/16/2019;966.936861;970.456106
8/19/2019;976.667487;980.019460
8/20/2019;973.311158;976.739984
8/21/2019;979.272516;982.928348
8/22/2019;978.410865;982.334424
8/23/2019;963.667417;967.367494
8/26/2019;964.931730;968.687032
8/27/2019;961.575892;965.600093
8/28/2019;965.249502;969.322054
8/29/2019;974.561013;978.753861
8/30/2019;978.259425;982.787584
9/2/2019;976.089873;980.490532
9/3/2019;969.281114;973.608189
9/4/2019;978.091523;983.103295
9/5/2019;990.826334;996.292398
9/6/2019;990.500620;995.860579
9/9/2019;995.500730;1000.858853
9/10/2019;998.693933;1003.942693
9/11/2019;1010.693172;1015.607793
9/12/2019;1011.227142;1016.294066
9/13/2019;1015.466315;1020.464667
9/16/2019;1015.859779;1020.872254
9/17/2019;1015.073946;1020.313892
9/18/2019;1012.075667;1016.971710
9/19/2019;1012.915872;1017.862042
9/20/2019;1012.317305;1016.711045
9/23/2019;1010.827785;1015.134284
9/24/2019;1003.664406;1007.282251
9/25/2019;1005.232887;1009.047586
9/26/2019;1001.062542;1005.105370
9/27/2019;995.110691;998.923477
9/30/2019;996.262802;999.960519
10/1/2019;985.530897;989.268393
10/2/2019;975.218783;978.752095
10/3/2019;977.118755;981.028741
10/4/2019;984.649872;988.496072
10/7/2019;984.342263;988.076831
10/8/2019;973.182232;976.482661
10/9/2019;976.594879;979.894954
10/10/2019;979.763547;983.502964
10/11/2019;996.297100;1000.217305
10/14/2019;993.470065;997.372787
10/15/2019;1003.221701;1006.900506
10/16/2019;1003.872123;1007.375385
10/17/2019;1011.101759;1014.331513
10/18/2019;1009.072267;1011.766741
10/21/2019;1015.981152;1019.215082
10/22/2019;1014.046311;1017.265163
10/23/2019;1014.839204;1018.191858
10/24/2019;1016.273015;1019.795412
10/25/2019;1019.963152;1023.906777
10/28/2019;1024.150234;1028.356039
10/29/2019;1026.960382;1030.952296
10/30/2019;1025.743510;1029.233811
10/31/2019;1023.015845;1026.267741
11/1/2019;1034.556463;1037.526922
11/4/2019;1038.825727;1042.201286
11/5/2019;1039.071926;1042.953416
11/6/2019;1036.007890;1040.056847
11/7/2019;1038.280122;1042.571128
11/8/2019;1039.209469;1043.526443
11/11/2019;1039.620885;1043.816111
11/12/2019;1039.558960;1044.343131
11/13/2019;1036.835165;1041.583929
11/14/2019;1036.697416;1041.291757
11/15/2019;1044.270903;1049.170841
11/18/2019;1044.385601;1049.201429
11/19/2019;1046.265922;1051.066616
11/20/2019;1042.623460;1046.811432
11/21/2019;1037.684421;1042.276443
11/22/2019;1039.366637;1044.285427
11/25/2019;1051.431749;1056.024808
11/26/2019;1055.074447;1059.194787
11/27/2019;1060.430012;1064.430251
11/28/2019;1060.262193;1064.142299
11/29/2019;1055.132576;1058.551863
12/2/2019;1048.847059;1052.361774
12/3/2019;1044.872141;1048.210076
12/4/2019;1052.288989;1054.852364
12/5/2019;1054.118646;1056.808897
12/6/2019;1062.111463;1064.395739
12/9/2019;1060.865078;1063.171935
12/10/2019;1060.185923;1061.974779
12/11/2019;1060.087178;1061.913003
12/12/2019;1065.257870;1066.717881
12/13/2019;1069.100175;1070.465949
12/16/2019;1077.200219;1078.202274
12/17/2019;1078.362247;1078.943439
12/18/2019;1078.252657;1078.579389
12/19/2019;1081.032221;1081.477690
12/20/2019;1084.314244;1084.362119
12/23/2019;1085.361420;1084.661875
12/24/2019;1088.020530;1086.965088
12/25/2019;1087.506733;1086.278356
12/26/2019;1089.089091;1088.228053
12/27/2019;1090.475764;1089.518031
12/30/2019;1087.937883;1086.760392
12/31/2019;1090.172179;1088.965330
1/2/2020;1092.750803;1091.859577
1/3/2020;1088.999014;1088.324642
1/6/2020;1086.188015;1085.517246
1/7/2020;1086.282057;1086.171278
1/8/2020;1083.953038;1084.287348
1/9/2020;1086.867011;1087.669291
1/10/2020;1085.707297;1086.521233
