Date;MSCIPriceUSD;Close
3/15/2019;1000.000000;1000.000000
3/18/2019;1010.901437;1010.769424
3/19/2019;1012.091754;1012.171627
3/20/2019;1010.083805;1009.959350
3/21/2019;1010.924076;1010.683102
3/22/2019;1001.615775;1000.055681
3/25/2019;990.346057;989.632081
3/26/2019;993.232407;992.572289
3/27/2019;987.496800;987.203877
3/28/2019;988.196328;988.309939
3/29/2019;1000.041901;1000.128970
4/1/2019;1011.284510;1011.466442
4/2/2019;1012.232622;1012.369424
4/3/2019;1020.044665;1020.142135
4/4/2019;1020.762252;1021.240953
4/5/2019;1024.735682;1025.342564
4/8/2019;1027.409963;1027.588708
4/9/2019;1032.019681;1031.899994
4/10/2019;1034.540343;1034.273356
4/11/2019;1026.960429;1027.041190
4/12/2019;1028.278168;1028.240763
4/15/2019;1026.220144;1025.973960
4/16/2019;1032.527121;1032.423232
4/17/2019;1035.101973;1035.086470
4/18/2019;1031.105474;1030.927102
4/19/2019;1031.413550;1031.366860
4/22/2019;1028.064391;1028.062462
4/23/2019;1028.421896;1029.273949
4/24/2019;1023.524706;1024.326913
4/25/2019;1016.282975;1016.820190
4/26/2019;1017.105305;1017.433608
4/29/2019;1021.071486;1022.078524
4/30/2019;1017.850273;1019.012649
5/1/2019;1018.974667;1020.388168
5/2/2019;1017.673478;1017.929598
5/3/2019;1021.093892;1020.899108
5/6/2019;1002.575917;1002.621093
5/7/2019;997.618171;996.928832
5/8/2019;991.752183;991.449857
5/9/2019;970.827173;971.020987
5/10/2019;975.520521;975.119242
5/13/2019;959.019788;958.212381
5/14/2019;957.385645;957.419592
5/15/2019;958.957890;959.818988
5/16/2019;954.264897;956.077279
5/17/2019;940.651310;941.975843
5/20/2019;938.966861;939.403758
5/21/2019;943.488894;944.822742
5/22/2019;942.804780;944.236209
5/23/2019;930.615213;932.123295
5/24/2019;932.644328;933.368688
5/27/2019;935.457100;935.978925
5/28/2019;934.991757;936.570444
5/29/2019;932.057283;933.238799
5/30/2019;940.754024;941.753632
5/31/2019;943.781079;944.246118
6/3/2019;952.793018;953.339788
6/4/2019;950.458657;951.197829
6/5/2019;950.097354;950.702432
6/6/2019;948.030523;948.894346
6/7/2019;952.331996;953.697603
6/10/2019;965.402783;966.536241
6/11/2019;974.528477;975.813530
6/12/2019;969.426366;970.469667
6/13/2019;965.958570;966.994637
6/14/2019;959.273137;959.923782
6/17/2019;955.259401;956.761698
6/18/2019;966.647216;968.135309
6/19/2019;979.412702;981.065178
6/20/2019;994.067342;995.278034
6/21/2019;993.550954;994.198500
6/24/2019;993.459206;994.411823
6/25/2019;986.596557;987.339935
6/26/2019;988.912495;990.024945
6/27/2019;995.250254;996.727514
6/28/2019;995.399714;996.672696
7/1/2019;1004.008968;1006.368383
7/2/2019;1003.525188;1004.745478
7/3/2019;1000.056178;1001.017248
7/4/2019;1004.819269;1006.050227
7/5/2019;1000.636615;1001.638140
7/8/2019;987.811530;988.691522
7/9/2019;984.168670;985.385095
7/10/2019;990.270639;991.337440
7/11/2019;996.402050;997.175611
7/12/2019;992.631108;994.026162
7/15/2019;998.435225;999.597629
7/16/2019;1000.806243;1001.701685
7/17/2019;995.641480;996.441772
7/18/2019;992.798743;993.494380
7/19/2019;997.912458;998.907998
7/22/2019;994.359146;995.442314
7/23/2019;995.550159;996.967591
7/24/2019;995.125874;996.556854
7/25/2019;994.045541;995.032783
7/26/2019;989.024813;990.234736
7/29/2019;985.901633;986.616433
7/30/2019;983.267502;984.199962
7/31/2019;978.212131;979.349318
8/1/2019;966.614466;967.689436
8/2/2019;947.435020;947.761857
8/5/2019;918.367549;919.557386
8/6/2019;918.147128;918.983873
8/7/2019;918.340778;919.153830
8/8/2019;929.711270;930.898191
8/9/2019;927.036841;928.189661
8/12/2019;920.483049;923.285620
8/13/2019;914.678453;918.496146
8/14/2019;910.871387;915.008870
8/15/2019;909.524443;913.813131
8/16/2019;915.608476;919.820091
8/19/2019;922.383695;927.234549
8/20/2019;924.597394;928.847972
8/21/2019;927.767209;932.087975
8/22/2019;920.869028;924.833504
8/23/2019;918.781757;921.808986
8/26/2019;906.331034;910.867185
8/27/2019;909.908648;914.136607
8/28/2019;910.874938;915.510250
8/29/2019;915.137407;919.685338
8/30/2019;928.323743;932.735733
9/2/2019;928.165578;933.151547
9/3/2019;918.471469;923.309267
9/4/2019;934.312662;939.660167
9/5/2019;945.411561;951.069700
9/6/2019;949.844147;955.473081
9/9/2019;951.879776;957.600676
9/10/2019;949.689332;955.159613
9/11/2019;958.069921;963.907356
9/12/2019;963.254059;968.970375
9/13/2019;967.152009;972.452994
9/16/2019;967.468226;973.244714
9/17/2019;959.903793;966.099808
9/18/2019;962.416511;968.672748
9/19/2019;957.989090;964.335117
9/20/2019;962.725756;969.079767
9/23/2019;957.760895;963.358857
9/24/2019;954.223875;959.288942
9/25/2019;948.414319;954.182408
9/26/2019;951.819644;957.108035
9/27/2019;944.729440;949.142626
9/30/2019;944.156829;948.836333
10/1/2019;941.845613;946.612240
10/2/2019;933.478616;938.264600
10/3/2019;936.438328;941.687401
10/4/2019;940.346022;945.743792
10/7/2019;938.257771;943.512702
10/8/2019;938.131079;943.300890
10/9/2019;937.178929;942.901891
10/10/2019;940.059663;945.548319
10/11/2019;953.450357;959.430805
10/14/2019;959.111616;965.300288
10/15/2019;960.612536;967.383031
10/16/2019;964.824834;971.799939
10/17/2019;969.134954;976.048270
10/18/2019;965.876405;972.709496
10/21/2019;969.886752;977.044513
10/22/2019;975.201927;981.626210
10/23/2019;972.494454;978.547465
10/24/2019;978.371032;984.859664
10/25/2019;976.657037;983.518787
10/28/2019;983.223459;990.213194
10/29/2019;983.806672;990.377292
10/30/2019;981.715033;988.253205
10/31/2019;982.461763;989.087353
11/1/2019;988.906538;995.688948
11/4/2019;1002.707864;1010.598985
11/5/2019;1008.312726;1015.605555
11/6/2019;1006.082479;1013.772815
11/7/2019;1010.095222;1018.305911
11/8/2019;1002.362153;1011.345765
11/11/2019;991.318728;1000.267648
11/12/2019;993.959861;1003.342288
11/13/2019;982.988148;992.050187
11/14/2019;981.719009;990.760546
11/15/2019;987.802924;997.335762
11/18/2019;990.771540;1000.490826
11/19/2019;995.023978;1004.284954
11/20/2019;990.262284;999.133135
11/21/2019;983.347706;991.831685
11/22/2019;986.897704;995.554389
11/25/2019;991.623920;1001.011553
11/26/2019;986.830217;996.923329
11/27/2019;991.267923;1001.721679
11/28/2019;989.060917;999.961951
11/29/2019;980.133456;990.894039
12/2/2019;980.015862;991.066128
12/3/2019;977.379069;988.225276
12/4/2019;976.810477;986.678611
12/5/2019;982.252391;992.736543
12/6/2019;987.898925;999.235103
12/9/2019;989.891315;1000.528777
12/10/2019;988.259216;999.025755
12/11/2019;996.146360;1006.928396
12/12/2019;1007.637974;1018.263040
12/13/2019;1022.220551;1033.403197
12/16/2019;1023.533945;1034.693579
12/17/2019;1036.508462;1048.039915
12/18/2019;1042.166683;1053.677403
12/19/2019;1040.199560;1051.695160
12/20/2019;1040.886369;1052.818367
12/23/2019;1044.465396;1056.071168
12/24/2019;1042.238640;1053.652894
12/25/2019;1042.451181;1053.846797
12/26/2019;1045.449944;1057.034687
12/27/2019;1051.618590;1063.276881
12/30/2019;1052.070896;1063.298014
12/31/2019;1049.049211;1060.152094
