Date;MSCIPriceUSD;Close
3/15/2019;1000.000000;1000.000000
3/18/2019;1004.367063;1004.349305
3/19/2019;1005.527028;1005.618495
3/20/2019;1001.549014;1001.718209
3/21/2019;1009.081568;1009.315761
3/22/2019;993.376516;993.855583
3/25/2019;989.698817;989.996809
3/26/2019;997.079650;997.550962
3/27/2019;993.000147;993.488210
3/28/2019;993.548770;993.911393
3/29/2019;999.508083;1000.017735
4/1/2019;1010.913486;1011.407240
4/2/2019;1010.874563;1011.344943
4/3/2019;1016.238237;1016.686725
4/4/2019;1016.108971;1016.401212
4/5/2019;1019.474970;1019.875309
4/8/2019;1020.919848;1021.286757
4/9/2019;1016.320386;1016.852222
4/10/2019;1018.592439;1019.059815
4/11/2019;1018.414374;1018.796433
4/12/2019;1024.001313;1024.288146
4/15/2019;1024.831910;1025.191969
4/16/2019;1025.751855;1025.944603
4/17/2019;1024.734445;1024.817792
4/18/2019;1024.386710;1024.376846
4/19/2019;1024.459469;1024.458687
4/22/2019;1025.038163;1025.069283
4/23/2019;1031.114058;1031.212812
4/24/2019;1028.466709;1028.683449
4/25/2019;1026.832484;1027.198743
4/26/2019;1030.840971;1031.239427
4/29/2019;1031.681549;1032.094897
4/30/2019;1033.144680;1033.636395
5/1/2019;1029.046832;1029.536001
5/2/2019;1024.817582;1025.297106
5/3/2019;1032.714577;1033.192619
5/6/2019;1027.445667;1027.976770
5/7/2019;1012.668305;1013.228396
5/8/2019;1010.963037;1011.437441
5/9/2019;1004.992783;1005.306352
5/10/2019;1008.317700;1008.580271
5/13/2019;989.414031;989.816514
5/14/2019;995.247770;995.589649
5/15/2019;1000.766505;1001.259923
5/16/2019;1008.194233;1008.784193
5/17/2019;1003.663483;1004.342817
5/20/2019;998.038759;998.674224
5/21/2019;1004.211929;1004.827446
5/22/2019;1001.424643;1002.152765
5/23/2019;989.888722;990.791773
5/24/2019;993.477690;994.466247
5/27/2019;994.143223;995.127467
5/28/2019;988.520815;989.575251
5/29/2019;979.144486;980.132697
5/30/2019;979.942383;980.927954
5/31/2019;970.346101;971.309918
