Date;MSCIPriceUSD;Close
3/15/2019;1000.0000000;1000.0000000
3/18/2019;1004.4851114;1004.4427333
3/19/2019;1005.3544845;1005.3607422
3/20/2019;1001.1368726;1001.1926570
3/21/2019;1008.6319146;1008.7912850
3/22/2019;992.3144490;992.7068648
3/25/2019;988.6571247;988.7948912
3/26/2019;996.3713364;996.6740537
3/27/2019;992.3571590;992.6578211
3/28/2019;993.0629978;993.1963907
3/29/2019;998.8176075;999.1490458
4/1/2019;1010.2251098;1010.6106732
4/2/2019;1009.9671639;1010.3865745
4/3/2019;1015.6622044;1016.0620238
4/4/2019;1015.5295786;1015.7406499
4/5/2019;1019.1503746;1019.3971055
4/8/2019;1020.4586491;1020.6440197
4/9/2019;1015.4728193;1015.8066714
4/10/2019;1018.3787848;1018.6186699
4/11/2019;1018.1641109;1018.4033892
4/12/2019;1023.6411057;1023.8841363
4/15/2019;1024.5571227;1024.8711718
4/16/2019;1025.4152563;1025.5954734
4/17/2019;1023.7776653;1023.9419085
4/18/2019;1023.0504714;1023.1865113
4/19/2019;1023.1988324;1023.3338597
4/22/2019;1023.4095725;1023.6160997
4/23/2019;1029.7795434;1030.0605246
4/24/2019;1027.5844745;1027.9099920
4/25/2019;1025.4843791;1025.9802700
4/26/2019;1029.7076108;1030.1617760
4/29/2019;1030.6107023;1031.0575988
4/30/2019;1031.7661201;1032.3519525
5/1/2019;1027.5760449;1028.1419302
5/2/2019;1023.6225605;1024.0567623
5/3/2019;1032.0358674;1032.3828517
5/6/2019;1027.1281519;1027.4552594
5/7/2019;1012.5134663;1012.7720494
5/8/2019;1010.4622626;1010.6356217
5/9/2019;1004.4109308;1004.5134005
5/10/2019;1007.7366906;1007.7949689
5/13/2019;988.4868467;988.6308928
5/14/2019;994.4381472;994.5601370
5/15/2019;999.6763032;999.9416212
5/16/2019;1006.7498650;1007.1746513
5/17/2019;1001.8646284;1002.3674652
5/20/2019;995.9942521;996.4951519
5/21/2019;1002.3580413;1002.8624126
5/22/2019;999.2615667;999.8550882
5/23/2019;987.4719224;988.2051827
5/24/2019;991.4203490;992.2084441
5/27/2019;992.0216607;992.8161244
5/28/2019;986.7239355;987.5723706
5/29/2019;977.2940184;978.1185768
5/30/2019;977.6851520;978.5621154
5/31/2019;968.3861748;969.2580077
6/3/2019;967.8607295;968.6596327
6/4/2019;983.4206547;984.1731565
6/5/2019;991.5518508;992.5824987
6/6/2019;994.8191653;995.9248968
6/7/2019;1005.1887023;1006.3135511
6/10/2019;1009.1989460;1010.4644031
6/11/2019;1011.0731279;1012.3615187
6/12/2019;1008.8179279;1010.0735577
6/13/2019;1010.1610448;1011.3544971
6/14/2019;1006.8886725;1008.2400944
6/17/2019;1006.9139613;1008.2870072
6/18/2019;1016.0437845;1017.4168158
6/19/2019;1021.1667359;1022.7320855
6/20/2019;1031.2811369;1032.9524849
6/21/2019;1028.3948404;1029.9730535
6/24/2019;1027.7333975;1029.3505932
6/25/2019;1021.2605855;1022.7984996
6/26/2019;1018.5726657;1019.9742792
6/27/2019;1023.3612428;1024.7289207
6/28/2019;1029.5755470;1030.8426862
7/1/2019;1035.9775503;1037.3407039
7/2/2019;1038.4418045;1039.9976899
7/3/2019;1045.3748729;1046.8916839
7/4/2019;1046.3785578;1047.8315845
7/5/2019;1042.1013767;1043.5312813
7/8/2019;1036.5620028;1038.0056662
7/9/2019;1035.8089582;1037.2852421
7/10/2019;1039.2251957;1040.6908771
7/11/2019;1041.0027183;1042.4548599
7/12/2019;1044.6960088;1046.0943950
7/15/2019;1045.1787441;1046.6560959
7/16/2019;1042.3666282;1043.8912869
7/17/2019;1037.5949103;1039.2004646
7/18/2019;1037.5151101;1039.0190215
7/19/2019;1036.1725551;1037.8071565
7/22/2019;1037.3437081;1038.9249240
7/23/2019;1042.8280085;1044.4493788
7/24/2019;1047.5193642;1049.1561474
7/25/2019;1042.3003153;1044.0000240
7/26/2019;1046.4077804;1048.2001223
7/29/2019;1044.4818969;1046.2708430
7/30/2019;1041.1606328;1042.8879379
7/31/2019;1033.9291565;1035.5348418
8/1/2019;1026.6791350;1028.4794756
8/2/2019;1015.6908651;1017.4486908
8/5/2019;991.0972141;992.8837246
8/6/2019;996.4724917;998.3191334
8/7/2019;998.6911635;1000.6862002
8/8/2019;1014.1600490;1016.2270427
8/9/2019;1008.4672563;1010.5824888
8/12/2019;1000.0376522;1002.2519919
8/13/2019;1007.3163344;1009.4034525
8/14/2019;985.0711711;987.3777669
8/15/2019;982.8418219;985.2133303
8/16/2019;995.1473579;997.4267190
8/19/2019;1005.9872668;1008.2046371
8/20/2019;1000.5861385;1002.9024246
8/21/2019;1007.8867376;1010.1824816
8/22/2019;1006.1895773;1008.5086359
8/23/2019;989.1078276;991.5743939
8/26/2019;993.5513529;995.9419666
8/27/2019;992.9550989;995.5318426
8/28/2019;996.3173870;998.8319285
8/29/2019;1006.1479913;1008.7317034
8/30/2019;1008.9112155;1011.5508466
9/2/2019;1007.8176148;1010.4336841
9/3/2019;1002.9981292;1005.6521140
9/4/2019;1013.5014159;1016.1402382
9/5/2019;1025.2011444;1027.9397656
9/6/2019;1027.0742024;1029.8554615
9/9/2019;1027.5490701;1030.1131296
9/10/2019;1028.4105757;1030.6315912
9/11/2019;1036.1607537;1038.3030783
9/12/2019;1039.2566663;1041.5622607
9/13/2019;1041.4736521;1043.8609479
9/16/2019;1037.4589127;1039.7244586
9/17/2019;1039.7601946;1042.1836724
9/18/2019;1039.0532318;1041.5690556
9/19/2019;1040.6784595;1043.2955472
9/20/2019;1037.7241642;1040.2195028
9/23/2019;1035.9651869;1038.4212837
9/24/2019;1030.2583449;1032.7609101
9/25/2019;1031.4339937;1033.9129837
9/26/2019;1030.4246891;1033.1104007
9/27/2019;1026.3767932;1028.9089733
9/30/2019;1028.3150402;1030.8027934
10/1/2019;1018.0961121;1020.7242556
10/2/2019;1001.6330953;1004.1347460
10/3/2019;1005.9035327;1008.4182375
10/4/2019;1016.0803128;1018.6864436
10/7/2019;1015.2322946;1017.8283344
10/8/2019;1002.4563866;1005.1142685
10/9/2019;1008.3947617;1011.0733734
10/10/2019;1013.9099707;1016.6316582
10/11/2019;1028.0065166;1030.6467430
10/14/2019;1025.9755440;1028.6931096
10/15/2019;1036.0101447;1038.7164858
10/16/2019;1035.6004660;1038.2858305
10/17/2019;1039.2639719;1041.7832575
10/18/2019;1036.3096767;1038.7169128
10/21/2019;1043.0095260;1045.3304173
10/22/2019;1040.6823933;1043.0072055
10/23/2019;1042.4278833;1044.7912947
10/24/2019;1045.6283230;1048.1682655
10/25/2019;1049.0305112;1051.5474001
10/28/2019;1053.1194312;1055.6104259
10/29/2019;1053.9337309;1056.4916138
10/30/2019;1055.7865579;1058.4288053
10/31/2019;1053.9247394;1056.5839673
11/1/2019;1063.0292738;1065.5190173
11/4/2019;1067.4345849;1069.9138005
