,frm_currency,to_currency,date,exchange_rate,cutoff_date
0,KRW,USD,2002-11-29,0.0008270514,2002-11-29
0,MAD,USD,2002-11-29,0.0944119015,2002-11-29
0,MXN,USD,2002-11-29,0.0986479248,2002-11-29
0,MYR,USD,2002-11-29,0.2630750579,2002-11-29
0,NLG,USD,2002-11-29,0.451385795,2002-11-29
0,NOK,USD,2002-11-29,0.1364628821,2002-11-29
0,NZD,USD,2002-11-29,0.49835,2002-11-29
0,PTE,USD,2002-11-29,0.004961792,2002-11-29
0,PKR,USD,2002-11-29,0.0171269095,2002-11-29
0,QAR,USD,2002-11-29,0.2746196970318609,2002-11-29
0,RUB,USD,2002-11-29,0.0313855156,2002-11-29
0,SAR,USD,2002-11-29,0.26665248786504525,2002-11-29
0,SEK,USD,2002-11-29,0.1105399878,2002-11-29
0,SGD,USD,2002-11-29,0.5664438654,2002-11-29
0,THB,USD,2002-11-29,0.0229841919,2002-11-29
0,TRY,USD,2002-11-29,0.6495766827,2002-11-29
0,TWD,USD,2002-11-29,0.0287021858,2002-11-29
0,USD,USD,2002-11-29,1.0,2002-11-29
0,ZAR,USD,2002-11-29,0.1078766486,2002-11-29
0,AED,USD,2003-02-28,0.2722570550923586,2003-02-28
0,ARS,USD,2003-02-28,0.3115405044,2003-02-28
0,AUD,USD,2003-02-28,0.60875,2003-02-28
0,ATS,USD,2003-02-28,0.078326323,2003-02-28
0,BEF,USD,2003-02-28,0.026717969,2003-02-28
0,BRL,USD,2003-02-28,0.2806431633,2003-02-28
0,CAD,USD,2003-02-28,0.673718251,2003-02-28
0,CHF,USD,2003-02-28,0.739837,2003-02-28
0,CLP,USD,2003-02-28,0.0013369242,2003-02-28
0,CNY,USD,2003-02-28,0.1210054458,2003-02-28
0,CZK,USD,2003-02-28,0.0339855187,2003-02-28
0,DKK,USD,2003-02-28,0.1455201618,2003-02-28
0,EGP,USD,2003-02-28,0.1796615084,2003-02-28
0,ESP,USD,2003-02-28,0.006477707617006833,2003-02-28
0,FIM,USD,2003-02-28,0.181271083,2003-02-28
0,FRF,USD,2003-02-28,0.164308843,2003-02-28
0,GBP,USD,2003-02-28,1.5750511892,2003-02-28
0,GRD,USD,2003-02-28,0.0031681585,2003-02-28
0,HKD,USD,2003-02-28,0.1282223889,2003-02-28
0,HUF,USD,2003-02-28,0.0044304917,2003-02-28
0,ILS,USD,2003-02-28,0.2078896265,2003-02-28
0,IDR,USD,2003-02-28,0.000112751,2003-02-28
0,ITL,USD,2003-02-28,0.000556637,2003-02-28
0,INR,USD,2003-02-28,0.021013794,2003-02-28
0,JPY,USD,2003-02-28,0.0084648919,2003-02-28
0,JOD,USD,2003-02-28,1.4117300902,2003-02-28
0,KWD,USD,2003-02-28,3.33555726054418,2003-02-28
0,KRW,USD,2003-02-28,0.0008391269,2003-02-28
0,MAD,USD,2003-02-28,0.1007174444,2003-02-28
0,MXN,USD,2003-02-28,0.0907207745,2003-02-28
0,MYR,USD,2003-02-28,0.2635813556,2003-02-28
0,NLG,USD,2003-02-28,0.489069373,2003-02-28
0,NOK,USD,2003-02-28,0.1399227626,2003-02-28
0,NZD,USD,2003-02-28,0.56005,2003-02-28
0,PTE,USD,2003-02-28,0.005376043,2003-02-28
0,PKR,USD,2003-02-28,0.0172366728,2003-02-28
0,QAR,USD,2003-02-28,0.27466493898757843,2003-02-28
0,RUB,USD,2003-02-28,0.031717052,2003-02-28
0,SAR,USD,2003-02-28,0.26665248786504525,2003-02-28
0,SEK,USD,2003-02-28,0.1178828245,2003-02-28
0,SGD,USD,2003-02-28,0.5759207533,2003-02-28
0,THB,USD,2003-02-28,0.0234106164,2003-02-28
0,TRY,USD,2003-02-28,0.6273871352,2003-02-28
0,TWD,USD,2003-02-28,0.0288236652,2003-02-28
0,USD,USD,2003-02-28,1.0,2003-02-28
0,ZAR,USD,2003-02-28,0.1241918513,2003-02-28
0,AED,USD,2003-05-30,0.2722644750973706,2003-05-30
0,ARS,USD,2003-05-30,0.349408011,2003-05-30
0,AUD,USD,2003-05-30,0.65305,2003-05-30
0,ATS,USD,2003-05-30,0.085474103,2003-05-30
0,BEF,USD,2003-05-30,0.029156007,2003-05-30
0,BRL,USD,2003-05-30,0.3373446518,2003-05-30
0,CAD,USD,2003-05-30,0.7320644217,2003-05-30
0,CHF,USD,2003-05-30,0.77101,2003-05-30
0,CLP,USD,2003-05-30,0.0014025398,2003-05-30
0,CNY,USD,2003-05-30,0.1209481522,2003-05-30
0,CZK,USD,2003-05-30,0.0375835927,2003-05-30
0,DKK,USD,2003-05-30,0.1585414189,2003-05-30
0,EGP,USD,2003-05-30,0.1675418192,2003-05-30
0,ESP,USD,2003-05-30,0.00706880384882232,2003-05-30
0,FIM,USD,2003-05-30,0.197814181,2003-05-30
0,FRF,USD,2003-05-30,0.179303068,2003-05-30
0,GBP,USD,2003-05-30,1.636393389,2003-05-30
0,GRD,USD,2003-05-30,0.0034553192,2003-05-30
0,HKD,USD,2003-05-30,0.1282289656,2003-05-30
0,HUF,USD,2003-05-30,0.0047216592,2003-05-30
0,ILS,USD,2003-05-30,0.2277744188,2003-05-30
0,IDR,USD,2003-05-30,0.0001204649,2003-05-30
0,ITL,USD,2003-05-30,0.000607431,2003-05-30
0,INR,USD,2003-05-30,0.0212901625,2003-05-30
0,JPY,USD,2003-05-30,0.0083832837,2003-05-30
0,JOD,USD,2003-05-30,1.4119199284,2003-05-30
0,KWD,USD,2003-05-30,3.3411297482298363,2003-05-30
0,KRW,USD,2003-05-30,0.0008300688,2003-05-30
0,MAD,USD,2003-05-30,0.1079490236,2003-05-30
0,MXN,USD,2003-05-30,0.0968240655,2003-05-30
0,MYR,USD,2003-05-30,0.2634387609,2003-05-30
0,NLG,USD,2003-05-30,0.533717724,2003-05-30
0,NOK,USD,2003-05-30,0.1497902936,2003-05-30
0,NZD,USD,2003-05-30,0.5772,2003-05-30
0,PTE,USD,2003-05-30,0.005866611,2003-05-30
0,PKR,USD,2003-05-30,0.0173675006,2003-05-30
0,QAR,USD,2003-05-30,0.2747554751828628,2003-05-30
0,RUB,USD,2003-05-30,0.0326220125,2003-05-30
0,SAR,USD,2003-05-30,0.26664537058973553,2003-05-30
0,SEK,USD,2003-05-30,0.129157249,2003-05-30
0,SGD,USD,2003-05-30,0.577267217,2003-05-30
0,THB,USD,2003-05-30,0.0239832974,2003-05-30
0,TRY,USD,2003-05-30,0.7002889837,2003-05-30
0,TWD,USD,2003-05-30,0.0288490795,2003-05-30
0,USD,USD,2003-05-30,1.0,2003-05-30
0,ZAR,USD,2003-05-30,0.1243938337,2003-05-30
0,AED,USD,2003-08-29,0.27226815189306547,2003-08-29
0,ARS,USD,2003-08-29,0.3394365625,2003-08-29
0,AUD,USD,2003-08-29,0.64755,2003-08-29
0,ATS,USD,2003-08-29,0.079787765,2003-08-29
0,BEF,USD,2003-08-29,0.027216263,2003-08-29
0,BRL,USD,2003-08-29,0.3375988811,2003-08-29
0,CAD,USD,2003-08-29,0.7212665441,2003-08-29
0,CHF,USD,2003-08-29,0.71398,2003-08-29
0,CLP,USD,2003-08-29,0.0014332724,2003-08-29
0,CNY,USD,2003-08-29,0.1207709653,2003-08-29
0,CZK,USD,2003-08-29,0.0337900288,2003-08-29
0,DKK,USD,2003-08-29,0.1478983642,2003-08-29
0,EGP,USD,2003-08-29,0.162542024,2003-08-29
0,ESP,USD,2003-08-29,0.006598513262582754,2003-08-29
0,FIM,USD,2003-08-29,0.184653476,2003-08-29
0,FRF,USD,2003-08-29,0.167373835,2003-08-29
0,GBP,USD,2003-08-29,1.5775358889,2003-08-29
0,GRD,USD,2003-08-29,0.0032208364,2003-08-29
0,HKD,USD,2003-08-29,0.1282174568,2003-08-29
0,HUF,USD,2003-08-29,0.0042548583,2003-08-29
0,ILS,USD,2003-08-29,0.2249413585,2003-08-29
0,IDR,USD,2003-08-29,0.0001178121,2003-08-29
0,ITL,USD,2003-08-29,0.000567018,2003-08-29
0,INR,USD,2003-08-29,0.0218070573,2003-08-29
0,JPY,USD,2003-08-29,0.0085535882,2003-08-29
0,JOD,USD,2003-08-29,1.4099435644,2003-08-29
0,KWD,USD,2003-08-29,3.33555726054418,2003-08-29
0,KRW,USD,2003-08-29,0.0008484071,2003-08-29
0,MAD,USD,2003-08-29,0.1019938757,2003-08-29
0,MXN,USD,2003-08-29,0.090604013,2003-08-29
0,MYR,USD,2003-08-29,0.263063279,2003-08-29
0,NLG,USD,2003-08-29,0.498206631,2003-08-29
0,NOK,USD,2003-08-29,0.1331522463,2003-08-29
0,NZD,USD,2003-08-29,0.5785,2003-08-29
0,PTE,USD,2003-08-29,0.005476303,2003-08-29
0,PKR,USD,2003-08-29,0.0173157113,2003-08-29
0,QAR,USD,2003-08-29,0.27468379294478523,2003-08-29
0,RUB,USD,2003-08-29,0.0327545102,2003-08-29
0,SAR,USD,2003-08-29,0.2666488971841583,2003-08-29
0,SEK,USD,2003-08-29,0.1195528723,2003-08-29
0,SGD,USD,2003-08-29,0.5708903034,2003-08-29
0,THB,USD,2003-08-29,0.0243279678,2003-08-29
0,TRY,USD,2003-08-29,0.7131339786,2003-08-29
0,TWD,USD,2003-08-29,0.0292650348,2003-08-29
0,USD,USD,2003-08-29,1.0,2003-08-29
0,ZAR,USD,2003-08-29,0.1363760658,2003-08-29
0,AED,USD,2003-11-28,0.2722718955068385,2003-11-28
0,ARS,USD,2003-11-28,0.3347295898,2003-11-28
0,AUD,USD,2003-11-28,0.72375,2003-11-28
0,ATS,USD,2003-11-28,0.087112946,2003-11-28
0,BEF,USD,2003-11-28,0.029715033,2003-11-28
0,BRL,USD,2003-11-28,0.339325191,2003-11-28
0,CAD,USD,2003-11-28,0.7688759034,2003-11-28
0,CHF,USD,2003-11-28,0.774234,2003-11-28
0,CLP,USD,2003-11-28,0.0016084931,2003-11-28
0,CNY,USD,2003-11-28,0.120816598,2003-11-28
0,CZK,USD,2003-11-28,0.0374564628,2003-11-28
0,DKK,USD,2003-11-28,0.1612019215,2003-11-28
0,EGP,USD,2003-11-28,0.1622693769,2003-11-28
0,ESP,USD,2003-11-28,0.00720433118627454,2003-11-28
0,FIM,USD,2003-11-28,0.201606814,2003-11-28
0,FRF,USD,2003-11-28,0.182740189,2003-11-28
0,GBP,USD,2003-11-28,1.7223561833,2003-11-28
0,GRD,USD,2003-11-28,0.0035178284,2003-11-28
0,HKD,USD,2003-11-28,0.1287830006,2003-11-28
0,HUF,USD,2003-11-28,0.0045586621,2003-11-28
0,ILS,USD,2003-11-28,0.2249706751,2003-11-28
0,IDR,USD,2003-11-28,0.000117578,2003-11-28
0,ITL,USD,2003-11-28,0.000619077,2003-11-28
0,INR,USD,2003-11-28,0.0218483771,2003-11-28
0,JPY,USD,2003-11-28,0.0091190954,2003-11-28
0,JOD,USD,2003-11-28,1.4104842031,2003-11-28
0,KWD,USD,2003-11-28,3.395585738539898,2003-11-28
0,KRW,USD,2003-11-28,0.0008319122,2003-11-28
0,MAD,USD,2003-11-28,0.1093734318,2003-11-28
0,MXN,USD,2003-11-28,0.0876406055,2003-11-28
0,MYR,USD,2003-11-28,0.2631584783,2003-11-28
0,NLG,USD,2003-11-28,0.543936616,2003-11-28
0,NOK,USD,2003-11-28,0.1467222255,2003-11-28
0,NZD,USD,2003-11-28,0.6395,2003-11-28
0,PTE,USD,2003-11-28,0.005979089,2003-11-28
0,PKR,USD,2003-11-28,0.0174687702,2003-11-28
0,QAR,USD,2003-11-28,0.2747253200096681,2003-11-28
0,RUB,USD,2003-11-28,0.0336241715,2003-11-28
0,SAR,USD,2003-11-28,0.26664537058973553,2003-11-28
0,SEK,USD,2003-11-28,0.1325117604,2003-11-28
0,SGD,USD,2003-11-28,0.5802146794,2003-11-28
0,THB,USD,2003-11-28,0.0250469649,2003-11-28
0,TRY,USD,2003-11-28,0.68399445,2003-11-28
0,TWD,USD,2003-11-28,0.0292825525,2003-11-28
0,USD,USD,2003-11-28,1.0,2003-11-28
0,ZAR,USD,2003-11-28,0.1565250443,2003-11-28
0,AED,USD,2004-02-27,0.2722459517843707,2004-02-27
0,ARS,USD,2004-02-27,0.3421733957,2004-02-27
0,AUD,USD,2004-02-27,0.77155,2004-02-27
0,ATS,USD,2004-02-27,0.0902959,2004-02-27
0,BEF,USD,2004-02-27,0.030800798,2004-02-27
0,BRL,USD,2004-02-27,0.3433459269,2004-02-27
0,CAD,USD,2004-02-27,0.7452953233,2004-02-27
0,CHF,USD,2004-02-27,0.7874,2004-02-27
0,CLP,USD,2004-02-27,0.0016899031,2004-02-27
0,CNY,USD,2004-02-27,0.1208181602,2004-02-27
0,CZK,USD,2004-02-27,0.0382131324,2004-02-27
0,DKK,USD,2004-02-27,0.16673336,2004-02-27
0,EGP,USD,2004-02-27,0.161564022,2004-02-27
0,ESP,USD,2004-02-27,0.007467576715349044,2004-02-27
0,FIM,USD,2004-02-27,0.20897334,2004-02-27
0,FRF,USD,2004-02-27,0.189417279,2004-02-27
0,GBP,USD,2004-02-27,1.8558,2004-02-27
0,GRD,USD,2004-02-27,0.0036463684,2004-02-27
0,HKD,USD,2004-02-27,0.1284711293,2004-02-27
0,HUF,USD,2004-02-27,0.0048402813,2004-02-27
0,ILS,USD,2004-02-27,0.2227660803,2004-02-27
0,IDR,USD,2004-02-27,0.0001182732,2004-02-27
0,ITL,USD,2004-02-27,0.000641698,2004-02-27
0,INR,USD,2004-02-27,0.0221067712,2004-02-27
0,JPY,USD,2004-02-27,0.0091524803,2004-02-27
0,JOD,USD,2004-02-27,1.4112904027,2004-02-27
0,KWD,USD,2004-02-27,3.394433590554459,2004-02-27
0,KRW,USD,2004-02-27,0.00085034,2004-02-27
0,MAD,USD,2004-02-27,0.1126861476,2004-02-27
0,MXN,USD,2004-02-27,0.090379083,2004-02-27
0,MYR,USD,2004-02-27,0.2631579226,2004-02-27
0,NLG,USD,2004-02-27,0.563825084,2004-02-27
0,NOK,USD,2004-02-27,0.1420565527,2004-02-27
0,NZD,USD,2004-02-27,0.6855,2004-02-27
0,PTE,USD,2004-02-27,0.006197563,2004-02-27
0,PKR,USD,2004-02-27,0.017436789,2004-02-27
0,QAR,USD,2004-02-27,0.2746272463787857,2004-02-27
0,RUB,USD,2004-02-27,0.0350748072,2004-02-27
0,SAR,USD,2004-02-27,0.26667378507890305,2004-02-27
0,SEK,USD,2004-02-27,0.1343327691,2004-02-27
0,SGD,USD,2004-02-27,0.5874577765,2004-02-27
0,THB,USD,2004-02-27,0.0254517845,2004-02-27
0,TRY,USD,2004-02-27,0.7530121851,2004-02-27
0,TWD,USD,2004-02-27,0.0299805116,2004-02-27
0,USD,USD,2004-02-27,1.0,2004-02-27
0,ZAR,USD,2004-02-27,0.1503418289,2004-02-27
0,AED,USD,2004-05-31,0.2722496280797831,2004-05-31
0,ARS,USD,2004-05-31,0.3382665,2004-05-31
0,AUD,USD,2004-05-31,0.7136,2004-05-31
0,ATS,USD,2004-05-31,0.088744137,2004-05-31
0,BEF,USD,2004-05-31,0.030271522,2004-05-31
0,BRL,USD,2004-05-31,0.3226847,2004-05-31
0,CAD,USD,2004-05-31,0.7328154771,2004-05-31
0,CHF,USD,2004-05-31,0.7972,2004-05-31
0,CLP,USD,2004-05-31,0.0015817,2004-05-31
0,CNY,USD,2004-05-31,0.1208180185,2004-05-31
0,CZK,USD,2004-05-31,0.0385495,2004-05-31
0,DKK,USD,2004-05-31,0.1641833928,2004-05-31
0,EGP,USD,2004-05-31,0.1615639,2004-05-31
0,ESP,USD,2004-05-31,0.007339258316572303,2004-05-31
0,FIM,USD,2004-05-31,0.205381003,2004-05-31
0,FRF,USD,2004-05-31,0.186162545,2004-05-31
0,GBP,USD,2004-05-31,1.8334500001,2004-05-31
0,GRD,USD,2004-05-31,0.0035837124,2004-05-31
0,HKD,USD,2004-05-31,0.1283054697,2004-05-31
0,HUF,USD,2004-05-31,0.0048545,2004-05-31
0,ILS,USD,2004-05-31,0.2185797103,2004-05-31
0,IDR,USD,2004-05-31,0.0001078167,2004-05-31
0,ITL,USD,2004-05-31,0.000630671,2004-05-31
0,INR,USD,2004-05-31,0.0220313,2004-05-31
0,JPY,USD,2004-05-31,0.0090477268,2004-05-31
0,JOD,USD,2004-05-31,1.4104297093,2004-05-31
0,KWD,USD,2004-05-31,3.3921303728673804,2004-05-31
0,KRW,USD,2004-05-31,0.0008584,2004-05-31
0,MAD,USD,2004-05-31,0.1111235,2004-05-31
0,MXN,USD,2004-05-31,0.0876309189,2004-05-31
0,MYR,USD,2004-05-31,0.2631582,2004-05-31
0,NLG,USD,2004-05-31,0.554139483,2004-05-31
0,NOK,USD,2004-05-31,0.1490024287,2004-05-31
0,NZD,USD,2004-05-31,0.62835,2004-05-31
0,PTE,USD,2004-05-31,0.006091071,2004-05-31
0,PKR,USD,2004-05-31,0.017332527,2004-05-31
0,QAR,USD,2004-05-31,0.27466493898757843,2004-05-31
0,RUB,USD,2004-05-31,0.0344436,2004-05-31
0,SAR,USD,2004-05-31,0.26664537058973553,2004-05-31
0,SEK,USD,2004-05-31,0.1341336642,2004-05-31
0,SGD,USD,2004-05-31,0.587975893,2004-05-31
0,THB,USD,2004-05-31,0.0246488,2004-05-31
0,TRY,USD,2004-05-31,0.666001,2004-05-31
0,TWD,USD,2004-05-31,0.0300075239,2004-05-31
0,USD,USD,2004-05-31,1.0,2004-05-31
0,ZAR,USD,2004-05-31,0.1534918075,2004-05-31
0,AED,USD,2004-08-31,0.2722570550923586,2004-08-31
0,ARS,USD,2004-08-31,0.3337498638,2004-08-31
0,AUD,USD,2004-08-31,0.70615,2004-08-31
0,ATS,USD,2004-08-31,0.088319327,2004-08-31
0,BEF,USD,2004-08-31,0.030126521,2004-08-31
0,BRL,USD,2004-08-31,0.3409454437,2004-08-31
0,CAD,USD,2004-08-31,0.758955677,2004-08-31
0,CHF,USD,2004-08-31,0.7886,2004-08-31
0,CLP,USD,2004-08-31,0.0016016659,2004-08-31
0,CNY,USD,2004-08-31,0.120823785,2004-08-31
0,CZK,USD,2004-08-31,0.0380584092,2004-08-31
0,DKK,USD,2004-08-31,0.1633866791,2004-08-31
0,EGP,USD,2004-08-31,0.1604494221,2004-08-31
0,ESP,USD,2004-08-31,0.007304100375869005,2004-08-31
0,FIM,USD,2004-08-31,0.204398668,2004-08-31
0,FRF,USD,2004-08-31,0.18527099,2004-08-31
0,GBP,USD,2004-08-31,1.7989499999,2004-08-31
0,GRD,USD,2004-08-31,0.0035665444,2004-08-31
0,HKD,USD,2004-08-31,0.12820595,2004-08-31
0,HUF,USD,2004-08-31,0.0048768058,2004-08-31
0,ILS,USD,2004-08-31,0.221092292,2004-08-31
0,IDR,USD,2004-08-31,0.0001066666,2004-08-31
0,ITL,USD,2004-08-31,0.00062765,2004-08-31
0,INR,USD,2004-08-31,0.0215773139,2004-08-31
0,JPY,USD,2004-08-31,0.0091120324,2004-08-31
0,JOD,USD,2004-08-31,1.4104334706,2004-08-31
0,KWD,USD,2004-08-31,3.3921303728673804,2004-08-31
0,KRW,USD,2004-08-31,0.0008681686,2004-08-31
0,MAD,USD,2004-08-31,0.1106543384,2004-08-31
0,MXN,USD,2004-08-31,0.0878310014,2004-08-31
0,MYR,USD,2004-08-31,0.2631573363,2004-08-31
0,NLG,USD,2004-08-31,0.551480969,2004-08-31
0,NOK,USD,2004-08-31,0.1447555079,2004-08-31
0,NZD,USD,2004-08-31,0.65615,2004-08-31
0,PTE,USD,2004-08-31,0.00606189,2004-08-31
0,PKR,USD,2004-08-31,0.0170212716,2004-08-31
0,QAR,USD,2004-08-31,0.27468760328253883,2004-08-31
0,RUB,USD,2004-08-31,0.0341740329,2004-08-31
0,SAR,USD,2004-08-31,0.26665248786504525,2004-08-31
0,SEK,USD,2004-08-31,0.1331061655,2004-08-31
0,SGD,USD,2004-08-31,0.5839586557,2004-08-31
0,THB,USD,2004-08-31,0.0240095802,2004-08-31
0,TRY,USD,2004-08-31,0.6651146413,2004-08-31
0,TWD,USD,2004-08-31,0.0293772189,2004-08-31
0,USD,USD,2004-08-31,1.0,2004-08-31
0,ZAR,USD,2004-08-31,0.1502345714,2004-08-31
0,AED,USD,2004-11-30,0.2722866782272329,2004-11-30
0,ARS,USD,2004-11-30,0.3388359514,2004-11-30
0,AUD,USD,2004-11-30,0.7759,2004-11-30
0,ATS,USD,2004-11-30,0.096585696,2004-11-30
0,BEF,USD,2004-11-30,0.032946272,2004-11-30
0,BRL,USD,2004-11-30,0.3676436621,2004-11-30
0,CAD,USD,2004-11-30,0.841007527,2004-11-30
0,CHF,USD,2004-11-30,0.8788,2004-11-30
0,CLP,USD,2004-11-30,0.001699958,2004-11-30
0,CNY,USD,2004-11-30,0.1208243749,2004-11-30
0,CZK,USD,2004-11-30,0.0428725806,2004-11-30
0,DKK,USD,2004-11-30,0.1788940768,2004-11-30
0,EGP,USD,2004-11-30,0.1606423071,2004-11-30
0,ESP,USD,2004-11-30,0.007987749986620519,2004-11-30
0,FIM,USD,2004-11-30,0.223528643,2004-11-30
0,FRF,USD,2004-11-30,0.202611673,2004-11-30
0,GBP,USD,2004-11-30,1.9115000002,2004-11-30
0,GRD,USD,2004-11-30,0.0039003669,2004-11-30
0,HKD,USD,2004-11-30,0.12860165,2004-11-30
0,HUF,USD,2004-11-30,0.0054191642,2004-11-30
0,ILS,USD,2004-11-30,0.2293561477,2004-11-30
0,IDR,USD,2004-11-30,0.0001111111,2004-11-30
0,ITL,USD,2004-11-30,0.000686397,2004-11-30
0,INR,USD,2004-11-30,0.0224769586,2004-11-30
0,JPY,USD,2004-11-30,0.0097280996,2004-11-30
0,JOD,USD,2004-11-30,1.4104319668,2004-11-30
0,KWD,USD,2004-11-30,3.3932816484507957,2004-11-30
0,KRW,USD,2004-11-30,0.0009537436,2004-11-30
0,MAD,USD,2004-11-30,0.1190105216,2004-11-30
0,MXN,USD,2004-11-30,0.0890730452,2004-11-30
0,MYR,USD,2004-11-30,0.2631573841,2004-11-30
0,NLG,USD,2004-11-30,0.603100225,2004-11-30
0,NOK,USD,2004-11-30,0.1633786709,2004-11-30
0,NZD,USD,2004-11-30,0.71645,2004-11-30
0,PTE,USD,2004-11-30,0.006629273,2004-11-30
0,PKR,USD,2004-11-30,0.0167616462,2004-11-30
0,QAR,USD,2004-11-30,0.2747554751828628,2004-11-30
0,RUB,USD,2004-11-30,0.0355492714,2004-11-30
0,SAR,USD,2004-11-30,0.26664537058973553,2004-11-30
0,SEK,USD,2004-11-30,0.1486049708,2004-11-30
0,SGD,USD,2004-11-30,0.6109855196,2004-11-30
0,THB,USD,2004-11-30,0.0253742513,2004-11-30
0,TRY,USD,2004-11-30,0.698080325,2004-11-30
0,TWD,USD,2004-11-30,0.031031802,2004-11-30
0,USD,USD,2004-11-30,1.0,2004-11-30
0,ZAR,USD,2004-11-30,0.1724952621,2004-11-30
0,AED,USD,2005-02-28,0.2722422088839874,2005-02-28
0,ARS,USD,2005-02-28,0.3414405232,2005-02-28
0,AUD,USD,2005-02-28,0.79385,2005-02-28
0,ATS,USD,2005-02-28,0.096462247,2005-02-28
0,BEF,USD,2005-02-28,0.032904157,2005-02-28
0,BRL,USD,2005-02-28,0.3868867331,2005-02-28
0,CAD,USD,2005-02-28,0.81353726,2005-02-28
0,CHF,USD,2005-02-28,0.8636,2005-02-28
0,CLP,USD,2005-02-28,0.0017455055,2005-02-28
0,CNY,USD,2005-02-28,0.1208236049,2005-02-28
0,CZK,USD,2005-02-28,0.0447070063,2005-02-28
0,DKK,USD,2005-02-28,0.17832782,2005-02-28
0,EGP,USD,2005-02-28,0.1723764166,2005-02-28
0,ESP,USD,2005-02-28,0.007977532715063912,2005-02-28
0,FIM,USD,2005-02-28,0.223244199,2005-02-28
0,FRF,USD,2005-02-28,0.202353378,2005-02-28
0,GBP,USD,2005-02-28,1.9257000001,2005-02-28
0,GRD,USD,2005-02-28,0.0038953779,2005-02-28
0,HKD,USD,2005-02-28,0.1282191008,2005-02-28
0,HUF,USD,2005-02-28,0.0054911142,2005-02-28
0,ILS,USD,2005-02-28,0.2299636414,2005-02-28
0,IDR,USD,2005-02-28,0.0001080205,2005-02-28
0,ITL,USD,2005-02-28,0.000685519,2005-02-28
0,INR,USD,2005-02-28,0.0229357889,2005-02-28
0,JPY,USD,2005-02-28,0.0095891068,2005-02-28
0,JOD,USD,2005-02-28,1.410349101,2005-02-28
0,KWD,USD,2005-02-28,3.4228995471058923,2005-02-28
0,KRW,USD,2005-02-28,0.0009935419,2005-02-28
0,MAD,USD,2005-02-28,0.1190138888,2005-02-28
0,MXN,USD,2005-02-28,0.090157003,2005-02-28
0,MYR,USD,2005-02-28,0.263156893,2005-02-28
0,NLG,USD,2005-02-28,0.602337358,2005-02-28
0,NOK,USD,2005-02-28,0.161498708,2005-02-28
0,NZD,USD,2005-02-28,0.7292,2005-02-28
0,PTE,USD,2005-02-28,0.006620793,2005-02-28
0,PKR,USD,2005-02-28,0.0168520413,2005-02-28
0,QAR,USD,2005-02-28,0.2748007694421545,2005-02-28
0,RUB,USD,2005-02-28,0.0361337146,2005-02-28
0,SAR,USD,2005-02-28,0.26666313960220683,2005-02-28
0,SEK,USD,2005-02-28,0.1465480604,2005-02-28
0,SGD,USD,2005-02-28,0.6155929699,2005-02-28
0,THB,USD,2005-02-28,0.0261301206,2005-02-28
0,TRY,USD,2005-02-28,0.7821757641,2005-02-28
0,TWD,USD,2005-02-28,0.0321854085,2005-02-28
0,USD,USD,2005-02-28,1.0,2005-02-28
0,ZAR,USD,2005-02-28,0.1725612809,2005-02-28
0,AED,USD,2005-05-31,0.2722644750973706,2005-05-31
0,ARS,USD,2005-05-31,0.3461690102,2005-05-31
0,AUD,USD,2005-05-31,0.75785,2005-05-31
0,ATS,USD,2005-05-31,0.089732776,2005-05-31
0,BEF,USD,2005-05-31,0.030608665,2005-05-31
0,BRL,USD,2005-05-31,0.4176673828,2005-05-31
0,CAD,USD,2005-05-31,0.7973527887,2005-05-31
0,CHF,USD,2005-05-31,0.8032,2005-05-31
0,CLP,USD,2005-05-31,0.001716886,2005-05-31
0,CNY,USD,2005-05-31,0.1208211632,2005-05-31
0,CZK,USD,2005-05-31,0.0406971131,2005-05-31
0,DKK,USD,2005-05-31,0.1659048867,2005-05-31
0,EGP,USD,2005-05-31,0.1725619957,2005-05-31
0,ESP,USD,2005-05-31,0.007420996075777275,2005-05-31
0,FIM,USD,2005-05-31,0.207671381,2005-05-31
0,FRF,USD,2005-05-31,0.188237083,2005-05-31
0,GBP,USD,2005-05-31,1.82255,2005-05-31
0,GRD,USD,2005-05-31,0.0036236244,2005-05-31
0,HKD,USD,2005-05-31,0.1285462702,2005-05-31
0,HUF,USD,2005-05-31,0.0048610873,2005-05-31
0,ILS,USD,2005-05-31,0.2267073339,2005-05-31
0,IDR,USD,2005-05-31,0.0001051801,2005-05-31
0,ITL,USD,2005-05-31,0.000637695,2005-05-31
0,INR,USD,2005-05-31,0.0228597528,2005-05-31
0,JPY,USD,2005-05-31,0.0092785897,2005-05-31
0,JOD,USD,2005-05-31,1.4114655263,2005-05-31
0,KWD,USD,2005-05-31,3.4246575342465757,2005-05-31
0,KRW,USD,2005-05-31,0.0009915717,2005-05-31
0,MAD,USD,2005-05-31,0.1120112124,2005-05-31
0,MXN,USD,2005-05-31,0.0915939084,2005-05-31
0,MYR,USD,2005-05-31,0.2631578948,2005-05-31
0,NLG,USD,2005-05-31,0.560302563,2005-05-31
0,NOK,USD,2005-05-31,0.1560269302,2005-05-31
0,NZD,USD,2005-05-31,0.7063,2005-05-31
0,PTE,USD,2005-05-31,0.006158908,2005-05-31
0,PKR,USD,2005-05-31,0.0167785246,2005-05-31
0,QAR,USD,2005-05-31,0.2748310242671947,2005-05-31
