Date,ENTITY_QID,Country,Internal_Number,Capfactor,ISIN,SEDOL,Instrument_Name,Mcap_Units_Index_Currency,Weight
2019-03-18,E004YMSW3,CN,635425,1.0,BMG2442N1048,6354251,COSCO SHIPPING PORTS,1681894200.0,0.0019368461329069084
2019-03-18,E004YQFS6,IN,IN05GQ,0.5195766,INE043D01016,B0C5QR1,IDFC,390242562.0,0.0004493979449512249
2019-03-18,E004YPX5J,KR,KR30CQ,1.0,KR7183190008,BGCB6C6,ASIA CEMENT,187799626.0,0.00021626745569338648
2019-03-18,E004YSJUS,MY,MY22F3,1.0,MYL7052OO003,6093167,PADINI HOLDINGS,286972078.0,0.0003304730817946573
2019-03-18,E004YO9SV,KR,KR14CS,1.0,KR7049770001,6290719,Dongwon F&B,271432054.0,0.0003125774047718811
2019-03-18,E004YR7ZT,CN,656099,1.0,CNE1000002P4,6560995,CHINA OILFIELD SERVICES H,1652231734.0,0.0019026872467150287
2019-03-18,E004YQ1NX,KR,KR05HX,1.0,KR7041960006,6419008,KOMIPHARM INT,854598973.0,0.0009841443748609547
2019-03-18,E004YQ0C7,KR,KR075N,1.0,KR7108670001,B55SJJ5,LG Hausys,345879999.0,0.0003983106300699505
2019-03-18,E004YQ3LH,IN,IN0B5L,1.0,INE191B01025,B07PYG1,WELSPUN,220249614.0,0.0002536364137233717
2019-03-18,E004YPPIH,BR,BR02TX,1.0,BRDTEXACNOR3,B27WY88,Duratex,1050816076.0,0.0012101052808179088
2019-03-18,E004YOZBH,KR,KR10ZB,1.0,KR7008060006,6149383,Daeduck Electr,597126881.0,0.0006876430695341084
2019-03-18,E004YRC2D,CN,CN8BEW,1.0,KYG4100M1050,B17N9P6,GREENTOWN CHINA HDG.,508250873.0,0.0005852946861441167
2019-03-18,E004YQJK2,TW,TW1APP,1.0,KYG898431096,B5T7VM5,TPK HOLDING,645198794.0,0.0007430020206473755
2019-03-18,E004YTGXK,CN,CN8E1M,1.0,KYG407691040,B3ZNGT5,GREATVIEW ASEPTIC PACK.,473701738.0,0.0005455083794192176
2019-03-18,E004YQZRN,KR,KR81J3,1.0,KR7033180001,6166155,FEELUX,463774306.0,0.0005340760858308954
2019-03-18,E004YQBMX,KR,KR02V8,1.0,KR7005440003,6489302,Hyundai Green,823961075.0,0.0009488621946490862
2019-03-18,E004YOOE5,IN,IN60LW,0.5317417,INE988K01017,BD2X4V6,EQUITAS HOLDINGS,335566797.0,0.00038643408907730793
2019-03-18,E004YNHDS,KR,KR12JX,1.0,KR7005290002,6219297,DONGJIN SEMICHEM,321882791.0,0.00037067577675078056
2019-03-18,E004YNLMA,TW,TW1594,1.0,TW0002428000,6146629,THINKING ELT.INDUSTRIAL,221645041.0,0.0002552433681850161
2019-03-18,E004YMP4P,KR,KR04Q5,0.7668232,KR7028150001,6204828,GS Home Shop,535626295.0,0.0006168198440508356
2019-03-18,E004YP0AI,KR,KR05JZ,1.0,KR7042670000,6211679,Doosan Infracore,907286154.0,0.0010448182048638265
2019-03-18,E004YS7F7,CN,CN0X40,1.0,CNE100001T72,BSBND71,YANGTZE OPTC.FRE.& CABLE JOINT STOCK 'H',427614379.0,0.000492434813284652
2019-03-18,E004YRC79,IN,IN0AKZ,0.3687619,INE245A01021,B6Z1L73,Tata Power,602964748.0,0.0006943658765474003
2019-03-18,E004YU9EA,TH,TH706N,0.5450581,TH6678010005,BZ2YMZ3,COM7,207922305.0,0.0002394404549253697
2019-03-18,E004YMFI4,BR,BR05V2,1.0,BRBEEFACNOR6,B23GH52,MINERVA ON,267870167.0,0.00030847558489414956
2019-03-18,E004YMX4L,MX,MX11M7,1.0,MX01Q0000008,BYMXF65,QUALITAS CONTROLADORA,445647604.0,0.0005132016261466561
2019-03-18,E004YN8MA,TH,TH50T8,0.9825546,TH4101010007,B7Y5QF6,ANANDA DEVELOPMENT,179373503.0,0.0002065640488156245
2019-03-18,E004YPZXM,IN,IN035D,0.4786598,INE055A01016,6099905,Century Textiles,345168607.0,0.0003974914008674353
2019-03-18,E004YNCQT,KR,KR04R6,1.0,KR7028670008,B24FX49,PANOCEAN,916867504.0,0.001055851955200517
2019-03-18,E004YRQ53,IN,IN617J,0.462431,INE951I01027,BD0F6Q3,V-GUARD INDUSTRIES,237903752.0,0.00027396667523155985
2019-03-18,E004YP4CK,BR,BR902D,1.0,BRGUARACNOR4,2211747,GUARARAPES ON,1505932276.0,0.0017342108113520451
2019-03-18,E004YM2E4,IN,IN806J,0.384,INE149A01033,BF93XC7,TI FINANCIAL HOLDINGS,317181203.0,0.00036526149294129865
2019-03-18,E004YMZK7,BR,BR907I,1.0,BRLCAMACNOR3,B82CQN4,COMPANHIA DE LOCACAO DAS AMERICAS ON,768906481.0,0.0008854620845305902
2019-03-18,E004YMZR5,KR,KR15BS,1.0,KR7066700006,B012WC0,Theragen Etex,331469527.0,0.0003817157295306875
2019-03-18,E004YT6RG,IN,IN60FQ,0.6066734,INE600L01024,BYY2W03,DR LAL PATHLABS,312432593.0,0.0003597930592460144
2019-03-18,E004YNZNC,IN,IN11U1,0.8787661,INE042A01014,6099875,Escorts Ltd,687874594.0,0.0007921468825529036
2019-03-18,E004YO4CM,CN,CN88U9,1.0,KYG2161T1004,BP1QK56,CITYCHAMP WCJW.GP.,283566757.0,0.0003265515611602698
2019-03-18,E004YN11L,KR,KR62P8,1.0,KR7065660003,BYMM0G7,ANTEROGEN,333930159.0,0.0003845493593593099
2019-03-18,E004YN78B,CN,HK00LM,1.0,CNE1000004F1,6579010,SINOTRANS 'H',1024631824.0,0.001179951857832527
2019-03-18,E004YQ2WW,IN,IN01HN,0.6962576,INE423A01024,B01VRK0,Adani Enterprise,553007805.0,0.0006368361509193549
2019-03-18,E004YMXYV,KR,KR02R4,1.0,KR7005250006,6497134,Green Cross Hldg,827257783.0,0.0009526586380526744
2019-03-18,E004YMAMR,CN,CN0OH4,1.0,CNE100000221,6208422,BEIJING CAP.INTL.ARPT. 'H',1570099406.0,0.001808104792079391
2019-03-18,E004YR0V1,CN,CN0OK7,1.0,CNE1000004Y2,B04KP88,ZTE 'H',2223207636.0,0.0025602152099910382
2019-03-18,E004YRBA2,IN,IN712F,0.4348592,INE545A01016,6399887,HEG,333708683.0,0.00038429431065640596
2019-03-18,E004YPYC8,CN,CN8A1I,1.0,KYG5636C1078,B0MSW50,LONKING HOLDINGS,644903620.0,0.0007426621023454783
2019-03-18,E004YSFCW,CZ,487454,1.0,CS0008418869,4874546,PHILIP MORRIS,275985612.0,0.0003178212192777325
2019-03-18,E004YNTJ4,CN,CN8BUC,1.0,KYG532241042,B1YBF00,KWG GROUP HOLDINGS,1392393099.0,0.0016034606631525432
2019-03-18,E004YM5UA,KR,KR02JW,1.0,KR7004370003,6638115,Nongshim,996600889.0,0.0011476718202079756
2019-03-18,E004YN1RT,IN,IN40CL,0.2734731,INE769A01020,B0VX289,AARTI INDUSTRIES,406943879.0,0.000468630950954755
2019-03-18,E004YSBFI,KR,KR64CX,1.0,KR7237690003,BD0M3Q3,ST PHARM,176585127.0,0.0002033529935229132
2019-03-18,E004YQ4LK,IN,IN01TZ,0.6098387,INE438A01022,6168902,Apollo Tyres,820341364.0,0.0009446937854515335
2019-03-18,E004YSMPY,TW,TW01VL,1.0,TW0001723005,6136318,China Steel Chem,744490687.0,0.0008573451933547054
2019-03-18,E004YM7KK,KR,KR01HT,1.0,KR7001230002,6276117,DONGKUK STEEL,431827679.0,0.0004972867913768392
2019-03-18,E004YP17T,TW,TW010Q,1.0,TW0001210003,6384344,Great Wall Ent,827412549.0,0.0009528368644408774
2019-03-18,E004YNLDY,TW,TW07D9,1.0,TW0005469001,6328933,HANNSTAR BOARD,264251338.0,0.000304308191395616
2019-03-18,E004YNW0S,PH,PH808M,1.0,PHY4092J1026,B3MM015,INTEGRATED MICRO ELTN.,203943178.0,0.00023485814722593447
2019-03-18,E004YNYXX,TW,TW12SK,1.0,TW0006269004,6683416,Flexium Intercon,882200630.0,0.0010159300618692534
2019-03-18,E004YNBRE,KR,KR302G,1.0,KR7037560000,B8GNS93,CJ Hello,198518611.0,0.00022861129078475973
2019-03-18,E004YMR7V,CN,CN40HK,1.0,CNE100001QS1,BGY6SV2,CHINA CINDA ASSET MAN. 'H',2499463525.0,0.002878347676529308
2019-03-18,E004YPAJR,KR,KR076O,1.0,KR7111770004,B622C10,Youngone,651606909.0,0.0007503815173820528
2019-03-18,E004YNNIN,TW,TW12E6,1.0,TW0001909000,6524236,Long Chen Paper,412786958.0,0.00047535976003526645
2019-03-18,E004YN6YQ,KR,KR04CR,1.0,KR7018670000,6036021,SK Gas,322960242.0,0.00037191655444223504
2019-03-18,E004YN7JR,CN,CN1E0E,1.0,CNE100000PP1,B59GZJ7,XJG.GOLDWIND SCTC.'H',773219537.0,0.0008904289402546962
2019-03-18,E004YNEP6,BR,BR1159,1.0,BRSTBPACNOR3,2835545,SANTOS BRASIL PARTICIPACOES ON,199616977.0,0.00022987615390136743
2019-03-18,E004YRBSQ,TW,TW0830,1.0,TW0006282007,6676450,AcBel Polytech,275232980.0,0.0003169544986607626
2019-03-18,E004YMV4M,KR,KR01CO,1.0,KR7000990002,6407757,DB HITEK,440992353.0,0.0005078407033864367
2019-03-18,E004YMMO9,CN,635467,1.0,HK0639031506,6354671,SHOUGANG FUSHAN RESOURCES GROUP,565441563.0,0.0006511546949156421
2019-03-18,E004YOBKO,TW,TW03ZR,1.0,TW0002458007,6241513,Elan Microeltr,853808450.0,0.0009832340194916788
2019-03-18,E004YQLJD,TW,TW03KC,1.0,TW0002392008,6175667,Cheng Uei,441236518.0,0.0005081218804283941
2019-03-18,E004YTWBO,CN,CN91MV,1.0,HK0000145638,B7TWG07,BEIJING TGRT.CHS.MDCIN.,450862874.0,0.0005192074590531288
2019-03-18,E004YMZLX,RU,RU704W,1.0,RU000A0JSQ90,BTSTNQ8,DETSKIY MIR,349416632.0,0.0004023833677900526
2019-03-18,E004YU7DB,CN,CN1RTK,1.0,US69354V1089,BYWRSY6,FINVOLUTION GROUP ADR 1:5,758237595.0,0.0008731759427557242
2019-03-18,E004YNPF0,CN,CN8AQ7,1.0,KYG521051063,B0N6Y91,JU TENG INTL.HDG.,237489216.0,0.00027348930129891255
2019-03-18,E004YQ3TG,IN,IN126E,0.8948137,INE226H01026,B0XTD15,SADBHAV ENGINEERING,293044817.0,0.0003374663641594475
2019-03-18,E004YMTIN,PH,PH502D,1.0,PHY5953G1032,B60HTZ0,MEGAWIDE CONSTRUCTION,295093790.0,0.00033982593316888974
2019-03-18,E004YNHLB,IN,IN82AP,0.6713287,INE674K01013,BYVKT10,ADITYA BIRLA FIN. SERVICES,771707672.0,0.0008886878974003197
2019-03-18,E004YOUDV,CN,690580,1.0,CNE1000004K1,6905808,TSINGTAO BREWERY H,2651632862.0,0.0030535837834826814
2019-03-18,E004YN06W,CN,HK00PQ,1.0,KYG886801060,B1528Y7,TIANJIN PORT DEVELOPMENT,185603700.0,0.0002137386576386398
2019-03-18,E004YMU5M,TW,TW02G7,1.0,TW0002201001,6988597,Yulon Motor,530868252.0,0.000611340547443026
2019-03-18,E004YMYEB,KR,KR014G,1.0,KR7000370007,6805801,Hanwha General,246023372.0,0.00028331711748748393
2019-03-18,E004YRCWK,CN,699076,1.0,CNE1000004S4,6990763,ZHEJIANG EXPRESSWAY 'H',1464912075.0,0.001686972514390254
2019-03-18,E004YT7NJ,KR,KR1J50,1.0,KR8840120008,BYP4Z21,KOLON TISSUEGENE KDR,1950554676.0,0.0022462318267308895
2019-03-18,E004YMPE5,KR,KR50P5,1.0,KR7025980004,6235936,ANANTI,562363168.0,0.0006476096577478405
2019-03-18,E004YQBEN,TH,TH20JV,1.0,TH0747A10Z01,B7361H7,SC ASSET,169125927.0,0.00019476308181825354
