STOXXID;SEDOL;ISIN;effectiveDate;weightFactor;capFactor
690580;6905808;CNE1000004K1;20200622;1;1.0
KR20DQ;B7F9Q79;KR7007070006;20200622;1;1.0
CN0SE5;6086974;CNE000000TY6;20200622;1;0.2
KR507N;BSXN8K7;KR7028260008;20200622;1;1.0
PH048I;B09JBT3;PHY0486V1154;20200622;1;0.7376911
CN40LO;B62G7T5;CNE100000MJ1;20200622;1;0.1004184
B0D000;B0D0006;TREBIMM00018;20200622;1;1.0
CN877L;BD6FLL7;US36165L1089;20200622;1;1.0
MX01QA;B0ZV104;MX01GA000004;20200622;1;0.5553037
TW00NC;6700393;TW0001216000;20200622;1;1.0
MY223R;6629335;MYL4707OO005;20200622;1;1.0
KR04DS;B00LR01;KR7018880005;20200622;1;1.0
BR152A;B27WYK0;BRSULACDAM12;20200622;1;1.0
CN07MS;6036991;CNE000000SS0;20200622;1;0.1320132
50058A;B5BHR47;RU0009029524;20200622;1;1.0
IN00QV;6101156;INE081A01012;20200622;1;0.4053369
MY20TF;B1V7L36;MYL7106OO007;20200622;1;1.0
CN1I8Q;B2R2ZC9;CNE100000BG0;20200622;1;1.0
CN8FE0;BGQYNN1;KYG9829N1025;20200622;1;1.0
IN08T6;6410959;INE089A01023;20200622;1;0.6527241
ZA00U3;6177878;ZAE000022331;20200622;1;1.0
TW00LA;6331470;TW0001402006;20200622;1;1.0
MY009T;B5387L5;MYL6012OO008;20200622;1;1.0
IN00MR;BPFJHC7;INE238A01034;20200622;1;0.8133656
CN0C7I;6268363;CNE0000008J6;20200622;1;0.2
CN03XZ;B1YQ5Q1;CNE100000601;20200622;1;0.1416765
MX005O;2967084;MX01EL000003;20200622;1;1.0
MY20L7;B00G234;MYL7084OO006;20200622;1;1.0
BR03SX;2516710;BRLAMEACNPR6;20200622;1;1.0
CN86V8;BG3GS91;US31680Q1040;20200622;1;1.0
TW00D2;6288190;TW0002409000;20200622;1;1.0
CN8DTD;B4XRPN3;KYG8569A1067;20200622;1;1.0
TW006V;6372480;TW0002454006;20200622;1;1.0
KR00BM;B12C0T9;KR7032830002;20200622;1;1.0
KR06EV;B01RJV3;KR7078930005;20200622;1;1.0
607355;6073556;HK0941009539;20200622;1;1.0
ZA009I;BFX05H3;ZAE000255915;20200622;1;1.0
CN8BP7;B1VKYN6;KYG245241032;20200622;1;1.0
BR807H;BF4J7K6;BRGNDIACNOR2;20200622;1;1.0
TH004E;6889924;TH0015010000;20200622;1;0.5978857
CN00WV;6458841;CNE000000JP5;20200622;1;0.06
ID002X;B800MQ5;ID1000122807;20200622;1;1.0
TW009Y;6348544;TW0001301000;20200622;1;1.0
KR189T;6537159;KR7005941000;20200622;1;1.0
BR04NT;B08K3S0;BRRENTACNOR4;20200622;1;1.0
ZA00JS;6041122;ZAE000054045;20200622;1;1.0
TH50XC;BF0F5R1;TH5456010Y00;20200622;1;0.7006005
PH04EO;6919519;PHY9297P1004;20200622;1;0.8914642
CN92JT;BGHH0L6;CNE100003F19;20200622;1;1.0
CN86HU;B02TT74;US3168271043;20200622;1;1.0
TW207Z;B58J1S8;KYG202881093;20200622;1;1.0
CN20HI;B4TH690;CNE1000017G1;20200622;1;0.144023
TW007W;6621580;TW0001303006;20200622;1;1.0
MX00J2;2823885;MX01AC100006;20200622;1;1.0
CN01QQ;6783941;CNE000000C82;20200622;1;0.073583
CN20QR;B3WXMX4;CNE1000018V8;20200622;1;0.2
TH103E;BYM8TY6;TH0375010Z06;20200622;1;0.487265
MX401O;B84XBP2;MX01IE060002;20200622;1;1.0
CN52BH;B8P39Z7;CNE100001NR0;20200622;1;0.1513623
TW601W;BSZLN15;TW0008464009;20200622;1;1.0
ZA901J;BHZSKR4;ZAE000265971;20200622;1;1.0
TH00Q0;BDDW2W9;TH0221B10Z05;20200622;1;0.6620727
CN8AVC;6903556;KYG8878S1030;20200622;1;1.0
ZA20DO;B038WK4;ZAE000058517;20200622;1;1.0
KY001J;BK1K3N2;US89677Q1076;20200622;1;1.0
CN0WWR;6314932;CNE0000016J9;20200622;1;0.0886001
BR0079;B00FM53;BRBBDCACNPR8;20200622;1;1.0
436161;B03MYP5;TRAGARAN91N1;20200622;1;1.0
BR00EG;B614LY3;BRCIELACNOR3;20200622;1;1.0
CN11TU;6610458;CNE000001GD5;20200622;1;0.0756811
IN05AK;BQGZWP9;INE176B01034;20200622;1;0.9863409
CN27DL;B759P50;CNE100001FR6;20200622;1;0.0858738
KR00LW;6461850;KR7004020004;20200622;1;1.0
498674;B03MZJ6;TRAYKBNK91N6;20200622;1;1.0
IN03RZ;6099819;INE066A01013;20200622;1;0.8759385
610989;6109893;CNE1000004Q8;20200622;1;1.0
CN8EF0;B3MPN59;HK0000083920;20200622;1;1.0
BR00RT;B2QY968;BRHYPEACNOR0;20200622;1;1.0
ID0083;B3BQFC4;ID1000111305;20200622;1;1.0
KR001C;6462972;KR7024110009;20200622;1;1.0
CN0QK9;6310747;CNE0000015Y0;20200622;1;0.06362
691316;6913168;HK0270001396;20200622;1;1.0
414305;4143053;PLBRE0000012;20200622;1;1.0
CN1IBT;B544N70;CNE100000X85;20200622;1;1.0
PH222;B42SRM0;CNE100000FF3;20200622;1;1.0
CN90RZ;B1TL3R8;BMG423131256;20200622;1;1.0
CN90QY;BGJW376;KYG596691041;20200622;1;1.0
617994;B00G0S5;HK0883013259;20200622;1;1.0
CN0P2Q;6718255;CNE100000338;20200622;1;1.0
KR00FQ;B01VZN9;KR7034220004;20200622;1;1.0
TH00BL;B67QFW9;TH1074010006;20200622;1;0.7071865
KR006H;6446620;KR7009540006;20200622;1;1.0
KR18K4;6346924;KR7051911006;20200622;1;1.0
MY245V;6297743;MYL3034OO005;20200622;1;1.0
619615;6196152;HK0267001375;20200622;1;1.0
474249;BD5ZXH8;HU0000153937;20200622;1;1.0
KR04IX;6173401;KR7021240007;20200622;1;1.0
IN00GL;6206051;INE075A01022;20200622;1;0.608828
ZA00NW;6755821;ZAE000024501;20200622;1;1.0
CN8GK7;BG1VQ38;CNE1000031T5;20200622;1;0.2
TH50ZE;BSM67X3;TH6066010005;20200622;1;1.0
CN0LYI;B2R0YF9;CNE100000B81;20200622;1;0.0744509
CN70MS;BDCFSQ5;CNE1000029Z6;20200622;1;1.0
CN0SQH;6018858;CNE000000SM3;20200622;1;0.1236094
CN86XA;BLLJ4H7;US9485961018;20200622;1;1.0
CN2056;B1W9Z06;CNE1000000S2;20200622;1;0.097704
TH806O;BYZFF24;TH8193010007;20200622;1;1.0
CN1JAT;B40GWM1;CNE1000010Q5;20200622;1;0.1229005
710725;7107250;GRS419003009;20200622;1;1.0
672529;6725299;CNE100000502;20200622;1;1.0
KR00S3;6175076;KR7033780008;20200622;1;1.0
KR00DO;6537030;KR7003550001;20200622;1;1.0
PL001B;B63DG21;PLPZU0000011;20200622;1;1.0
CN0021;B1G1QD8;CNE1000003G1;20200622;1;1.0
IN06W7;6100186;INE101A01026;20200622;1;0.6158286
TH003D;B1359K1;TH0355A10Z04;20200622;1;1.0
CN1404;6313092;CNE000000BQ0;20200622;1;0.157563
CN1I9R;B2PFVH7;CNE100000981;20200622;1;1.0
CN2045;B620Y41;CNE100000RJ0;20200622;1;0.2
EV015;B59BXN2;RU0009033591;20200622;1;1.0
RU201O;B3ZQM29;RU000A0JRKT8;20200622;1;1.0
TW00B0;B0CC0M5;TW0003481008;20200622;1;1.0
KR00IT;BGHWH98;KR7316140003;20200622;1;1.0
CN0QWL;6648824;CNE000001F70;20200622;1;0.085702
608039;6080396;CNE1000001W2;20200622;1;1.0
KR17RA;B1638D8;KR7090431008;20200622;1;1.0
CN12UW;B52KSP3;CNE100000T32;20200622;1;0.1017294
CN0010;B0LMTQ3;CNE1000002H1;20200622;1;1.0
MX004N;2380108;MXP4987V1378;20200622;1;1.0
CN0I3K;B0838P1;CNE000001M22;20200622;1;0.1419111
CN03NP;B1WLHY0;CNE1000000T0;20200622;1;0.1091902
IN036E;B4Z9XF5;INE522F01014;20200622;1;1.0
CN85MY;BDGL0T6;CNE1000033J2;20200622;1;0.1292825
CN0U4X;6128779;CNE000000XL5;20200622;1;0.1226492
CN0QF4;6104780;CNE000000V89;20200622;1;0.1283422
CN52TZ;BTG8088;CNE100001WS9;20200622;1;0.2
TW04XQ;6187855;TW0002801008;20200622;1;1.0
CN0OK7;B04KP88;CNE1000004Y2;20200622;1;1.0
KR04O3;6765239;KR7028050003;20200622;1;1.0
ID0061;6719764;ID1000111602;20200622;1;1.0
BR03X2;B0CGYD6;BRLRENACNOR1;20200622;1;1.0
715033;B59FPS3;RU0007775219;20200622;1;1.0
732015;7320154;HU0000061726;20200622;1;1.0
TW08JG;6696157;TW0009904003;20200622;1;1.0
ZA00CL;6628008;ZAE000004875;20200622;1;1.0
EV022;B5B1TX2;RU0007288411;20200622;1;1.0
IN309H;B92P9G4;INE121J01017;20200622;1;1.0
CN20EF;B75FVJ4;CNE1000019Y0;20200622;1;0.1712329
CN0CGR;6314697;CNE0000016L5;20200622;1;0.06
IN00UZ;B233HS6;INE752E01010;20200622;1;0.6662225
TW02MD;6519481;TW0002301009;20200622;1;1.0
CN0BMW;6195308;CNE0000007J8;20200622;1;0.0860832
TW001Q;6889106;TW0002330008;20200622;1;1.0
CN0M2N;B2R8334;CNE100000BJ4;20200622;1;0.1037524
BR008A;B019KX8;BRCSNAACNOR6;20200622;1;1.0
IN02MT;6099723;INE029A01011;20200622;1;1.0
TW0751;B4PLX17;TW0004938006;20200622;1;1.0
451944;4519449;CZ0008019106;20200622;1;1.0
CN11MN;B40JZ10;CNE100000RK8;20200622;1;0.1809955
HK0045;6191997;HK1093012172;20200622;1;1.0
TW04UN;B04BGQ6;TW0002633005;20200622;1;1.0
KR00EP;6450267;KR7000660001;20200622;1;1.0
CN179G;6536048;CNE000001BB0;20200622;1;0.1036807
CN04JM;B2QZ4S8;CNE100000B24;20200622;1;0.086145
CN0L8S;B29VXG4;CNE1000008S5;20200622;1;0.1116695
641613;6416139;HK0144000764;20200622;1;1.0
KR039N;6249658;KR7006800007;20200622;1;1.0
CO0033;BMSK715;COT13PA00086;20200622;1;1.0
BR00KM;2840970;BRCCROACNOR2;20200622;1;1.0
CN8EWH;B8Z00N3;KYG2140A1076;20200622;1;1.0
PH04IS;B1L8838;PHY603051020;20200622;1;0.9400705
TW00RG;6190228;TW0002105004;20200622;1;1.0
CL6025;BYMLZD6;CL0002266774;20200622;1;1.0
619215;6192150;HK0688002218;20200622;1;1.0
CN8FF1;BH7HM06;KYG2116J1085;20200622;1;1.0
TH009J;B4V9B00;TH0101A10Z01;20200622;1;0.6031363
ZA001A;6563206;ZAE000042164;20200622;1;1.0
CN83U4;B1VKWZ4;CNE1000000B8;20200622;1;0.0828157
KR053J;B39Z8L3;KR7034730002;20200622;1;1.0
KR00HS;B232R05;KR7096770003;20200622;1;1.0
ZA002B;6777450;ZAE000006896;20200622;1;1.0
CN07Z5;6289977;CNE000001527;20200622;1;0.0803105
CN00A9;B09N7M0;CNE1000002R0;20200622;1;1.0
CN90PX;BGR6KX5;KYG4818G1010;20200622;1;1.0
626404;6264048;HK0000055878;20200622;1;1.0
MX002L;BW1YVH8;MX01WA000038;20200622;1;1.0
ID003Y;BD4T6W7;ID1000129000;20200622;1;1.0
BR0046;2328595;BRBBASACNOR3;20200622;1;0.6
CN1KFZ;BK1VBN1;US36257Y1091;20200622;1;1.0
BR02AE;B1LH3Y1;BRBTOWACNOR8;20200622;1;1.0
CN6016;B02FVZ4;CNE000001KK2;20200622;1;0.0840454
CN1JYH;BJ9MMN6;CNE100003N43;20200622;1;0.2
TW02SJ;6984380;TW0002327004;20200622;1;1.0
CN608D;6172561;CNE0000010T1;20200622;1;0.1318681
IN02Y5;BG0ZVG9;INE111A01025;20200622;1;0.7522124
TW008X;6190950;TW0002002003;20200622;1;1.0
PH04KU;6563648;PHY594811127;20200622;1;1.0
KR055L;6683449;KR7035250000;20200622;1;1.0
MY23K9;B00MRS2;MYL7277OO006;20200622;1;1.0
CN0W1W;6651297;CNE000001FB1;20200622;1;0.0996843
CN0QG5;6335933;CNE0000017H1;20200622;1;0.1323335
CN2089;B281JM3;CNE100000767;20200622;1;0.2
CN2012;B6SPB49;CNE1000016V2;20200622;1;1.0
BR10KN;B00FM86;BRBBDCACNOR1;20200622;1;1.0
TH222G;6094018;TH0002010Z06;20200622;1;1.0
ZA20IT;BYXW419;ZAE000200457;20200622;1;1.0
CN8DH1;B633D97;KYG9894K1085;20200622;1;1.0
CN876K;BYYDFN0;US98980A1051;20200622;1;1.0
TW050U;6199816;TW0002823002;20200622;1;1.0
CN8GWJ;BYVW0F7;US7223041028;20200622;1;1.0
CN40AD;BDVHRJ8;CNE100001QQ5;20200622;1;0.0877835
TW05PJ;6451668;TW0003008009;20200622;1;1.0
CN8BWE;B1YVKN8;KYG040111059;20200622;1;1.0
MX203O;B671GT8;MXCFFU000001;20200622;1;1.0
CN85JV;BF2W0K8;CNE100003373;20200622;1;0.1938611
MY23F4;B09FGC9;MYL2836OO004;20200622;1;1.0
MY21K7;6695938;MYL5681OO001;20200622;1;1.0
555255;5552551;PLTLKPL00017;20200622;1;1.0
CN20AB;6373728;CNE0000018G1;20200622;1;0.2
CL0063;2196015;CL0000001314;20200622;1;1.0
ID0094;6230845;ID1000058407;20200622;1;1.0
CN536D;BZ0HMX2;CNE1000022F3;20200622;1;0.1042934
CN1I5N;B0766H9;CNE000001LV7;20200622;1;0.0836703
CN86U7;BL3N3C5;US46591M1099;20200622;1;1.0
CN10BB;B5V7S33;CNE100000KD8;20200622;1;0.1248439
CN8B2K;B00XSF9;KYG8167W1380;20200622;1;1.0
CN0XTP;6673280;CNE000001FJ4;20200622;1;0.0775494
TW05HB;6580119;TW0002892007;20200622;1;1.0
TW05GA;6525875;TW0002890001;20200622;1;1.0
IN0A6L;BWFGD63;INE669C01036;20200622;1;0.5590168
KY00I0;B1CN1G6;US6475811070;20200622;1;1.0
KR03ES;6440332;KR7008770000;20200622;1;1.0
MY101M;6436892;MYL5819OO007;20200622;1;1.0
KR00NY;6560393;KR7035420009;20200622;1;1.0
TH702J;B9L4K70;TH3545010003;20200622;1;0.6887827
TH00MW;6581907;TH0143010Z08;20200622;1;0.4261364
CN533A;BW4NKK8;CNE100001TQ9;20200622;1;1.0
CN0W4Z;6288457;CNE0000014W7;20200622;1;0.0985383
CN65PZ;B3YR784;CNE100001641;20200622;1;0.2
TW05VP;6346333;TW0003034005;20200622;1;1.0
619376;6193766;KYG2108Y1052;20200622;1;1.0
KR718R;BF2S426;KR7251270005;20200622;1;1.0
CN1GBR;B07ZFV3;CNE000001M14;20200622;1;0.0943248
671156;6711566;HK0836012952;20200622;1;1.0
CN726E;BYPDLN1;CNE100002GK7;20200622;1;0.1411433
IN04T2;BYQKH33;INE047A01021;20200622;1;0.8669498
PL106H;7302215;PLOPTTC00011;20200622;1;1.0
634007;6340078;BMG5320C1082;20200622;1;1.0
CN88N2;6460794;BMG2109G1033;20200622;1;1.0
KR51IZ;B24GTQ6;KR7097951008;20200622;1;1.0
BR00SU;2945422;BRWEGEACNOR0;20200622;1;1.0
ZA00FO;B65B4D0;ZAE000132577;20200622;1;0.3634302
CN267E;6798763;CNE000000GW7;20200622;1;1.0
ID20OL;B4LD3M8;ID1000116700;20200622;1;1.0
TH21P2;BKXLD77;TH0201A10Y01;20200622;1;0.3796551
CN24Y3;6001096;CNE000000R44;20200622;1;1.0
PH044E;6055112;PHY0488F1004;20200622;1;0.7521625
MY00EY;6681669;MYL4065OO008;20200622;1;1.0
BR30AF;2523367;BRLAMEACNOR9;20200622;1;1.0
CN542A;BZ6S217;CNE100002BR3;20200622;1;0.1266357
KR012E;6249584;KR7000210005;20200622;1;1.0
CN0KEX;B23N9L3;CNE1000006H2;20200622;1;0.1351047
KR17TC;6406066;KR7010951002;20200622;1;1.0
MY005P;6904612;MYL5347OO009;20200622;1;1.0
EV019;B59L4L7;RU0007661625;20200622;1;1.0
IN0049;BSQCB24;INE062A01020;20200622;1;0.5891016
TW05E8;6452586;TW0002888005;20200622;1;1.0
643557;6435576;HK0004000045;20200622;1;1.0
KR04VA;6505316;KR7030200000;20200622;1;0.5182991
KR03JX;6495428;KR7010130003;20200622;1;1.0
EV023;4767981;RU0009029540;20200622;1;1.0
609967;6099671;CNE1000006Z4;20200622;1;1.0
ZA00HQ;6290689;ZAE000026480;20200622;1;1.0
CN178F;B3TRP30;CNE100000PH8;20200622;1;0.1006711
PL704L;BD0YVN2;PLDINPL00011;20200622;1;1.0
PH049J;B5VJH76;PHY077751022;20200622;1;0.8348988
CN0133;6479024;CNE000000JW1;20200622;1;0.1306336
712797;7127979;PLLPP0000011;20200622;1;1.0
KR03HV;6407768;KR7009830001;20200622;1;1.0
TH70CT;BF0NJD9;TH7545010004;20200622;1;1.0
ZA206H;BBGB5W0;ZAE000179420;20200622;1;1.0
CL00GD;2196189;CLP249051044;20200622;1;1.0
CN882H;BRXVS60;BMG0171K1018;20200622;1;1.0
BR00MO;BD1WX84;BREGIEACNOR9;20200622;1;1.0
ZA00LU;6418801;ZAE000084992;20200622;1;1.0
CN890G;B16YNS1;KYG810431042;20200622;1;1.0
IN09FT;6136040;INE205A01025;20200622;1;0.7435133
B0N6YC;B0N6YC4;TREVKFB00019;20200622;1;1.0
CN07U0;6731133;CNE000001GL8;20200622;1;0.0659558
KR70SA;BD4HFT1;KR7267250009;20200622;1;1.0
MY00G0;6868398;MYL4863OO006;20200622;1;1.0
CN1AW6;B07J656;CNE100000437;20200622;1;1.0
TH224I;B018C06;TH0128B10Z09;20200622;1;0.6420335
CN0YC9;6316057;CNE0000016S0;20200622;1;0.2
MY00FZ;6047023;MYL1015OO006;20200622;1;0.5291167
MY00N7;6703972;MYL6033OO004;20200622;1;1.0
BR00IK;B1V74X7;BRJBSSACNOR8;20200622;1;1.0
CN0SNE;6085261;CNE000000TR0;20200622;1;0.1520527
TH80FX;BLR5MP3;TH8319010Z06;20200622;1;1.0
ZA004D;6622691;ZAE000015889;20200622;1;1.0
CN70PV;BYWKWP4;CNE100002BF8;20200622;1;0.1827597
IN00KP;6133405;INE129A01019;20200622;1;0.5576208
600030;6000305;CNE1000003K3;20200622;1;1.0
CN88T8;6531827;KYG3777B1032;20200622;1;1.0
TW4070;BH4DMW9;KYG8190F1028;20200622;1;1.0
KR508O;6517407;KR7028300002;20200622;1;1.0
CN0199;6802824;CNE000000C66;20200622;1;0.1919386
CN0OTG;6536651;CNE100000296;20200622;1;1.0
CN04IL;B193HF0;CNE000001NG4;20200622;1;0.156658
CN8C7Q;B27WRM3;KYG5264Y1089;20200622;1;1.0
TW00QF;6051046;TW0002357001;20200622;1;1.0
TW071X;B0P6L87;TW0003702007;20200622;1;1.0
ID00FA;6366999;ID1000068604;20200622;1;1.0
CN409C;B8XBQ96;CNE100001M79;20200622;1;1.0
CN0O3Q;B597PH8;CNE100000HP8;20200622;1;0.1415762
MX003M;2643674;MXP370841019;20200622;1;1.0
CN64EN;B72TPR5;CNE1000018W6;20200622;1;0.1470228
CN0WNI;6281508;CNE0000014G0;20200622;1;0.1103753
CN1257;6441595;CNE0000019V8;20200622;1;0.1158749
TH007H;6412568;TH0268010Z03;20200622;1;0.6894701
CN1M2O;BFD2096;CNE1000036N7;20200622;1;1.0
CN0IGX;B18TH93;CNE000001NL4;20200622;1;0.0895924
IN03JR;6602518;INE361B01024;20200622;1;0.5550416
CN065A;B4KPYX3;CNE100000FX6;20200622;1;0.1688239
KR503J;BRS2KY0;KR7018260000;20200622;1;1.0
KR009K;6495730;KR7015760002;20200622;1;0.8179959
HK60X4;BD9GZX7;KYG984191075;20200622;1;1.0
IN0038;6139362;INE213A01029;20200622;1;1.0
CN0QVK;6579355;CNE000001DB6;20200622;1;0.0753012
TW05B5;6431756;TW0002883006;20200622;1;1.0
TH20EQ;6418544;TH0661010007;20200622;1;0.6012024
TW002R;6438564;TW0002317005;20200622;1;1.0
CN0OQD;B3ZVDV0;CNE100000FN7;20200622;1;1.0
ZA003C;B030GJ7;ZAE000109815;20200622;1;1.0
KR17VE;6346935;KR7051901007;20200622;1;1.0
KR17P8;B682TF7;KR7139480008;20200622;1;1.0
HK00WX;BJVBTY1;BMG8086V1467;20200622;1;1.0
KR06M3;B10S8B7;KR7088980008;20200622;1;1.0
CL00A7;2069355;CLP321331116;20200622;1;1.0
ID00MH;B7311V6;ID1000125107;20200622;1;1.0
TW05D7;6451680;TW0002887007;20200622;1;1.0
IN00PU;B037HF1;INE733E01010;20200622;1;0.4089315
526325;5263251;PLKGHM000017;20200622;1;1.0
EV021;B59SS16;RU000A0J2Q06;20200622;1;1.0
TW00J8;6527666;TW0002891009;20200622;1;1.0
TW004T;6425663;TW0002882008;20200622;1;1.0
PH204C;6466457;PHY444251177;20200622;1;0.6195787
CN14BF;6802794;CNE000000BB2;20200622;1;0.2
CO1023;B66Y3W0;COT29PA00058;20200622;1;1.0
663094;6630940;HK0257001336;20200622;1;1.0
CN21JL;B3XCR35;CNE100000S33;20200622;1;0.0866676
TW208Z;B734XQ4;KYG989221000;20200622;1;1.0
CN21CE;6781202;CNE000000H95;20200622;1;0.1515534
CN0QSH;B05R5D3;CNE000001LJ2;20200622;1;0.1738626
CN8B8Q;BPYM749;BMG0171W1055;20200622;1;1.0
562403;5624030;CZ0005112300;20200622;1;1.0
TW00UJ;6411877;TW0002880002;20200622;1;1.0
KR04YD;6290902;KR7032640005;20200622;1;0.6780125
BR02KO;B0P72G5;BRCSANACNOR6;20200622;1;1.0
PH205D;6474494;PHY4466S1007;20200622;1;0.6316122
PH227;B41XC98;KYG2113L1068;20200622;1;1.0
EG2051;6298177;EGS37091C013;20200622;1;1.0
CN01UU;B59QNS2;CNE100000HK9;20200622;1;0.1421801
KR043I;6408448;KR7016360000;20200622;1;1.0
CN1IFX;B4Q4CJ6;CNE1000012B3;20200622;1;1.0
CN0335;6798729;CNE000000C74;20200622;1;0.1653348
KR00U5;B0WGPZ5;KR7023530009;20200622;1;1.0
CN268F;B5730Z1;CNE100001922;20200622;1;1.0
CN0O6T;B3YB7P3;CNE100000PW7;20200622;1;0.0950872
724353;7243530;GRS282183003;20200622;1;1.0
CN8GNA;BFZ2PK0;CNE100003688;20200622;1;1.0
IN05OY;B1685L0;INE663F01024;20200622;1;0.728014
CN0KZI;B28XJP2;CNE100000825;20200622;1;0.075188
KR00Y9;6988337;KR7000100008;20200622;1;1.0
CN14MQ;6773511;CNE000000KB3;20200622;1;0.1132717
KR03ZD;6180230;KR7012750006;20200622;1;1.0
ID004Z;6651048;ID1000095003;20200622;1;1.0
B058LB;B59HPK1;RU000A0DKVS5;20200622;1;1.0
KR71EX;BYZ6DH8;KR7091990002;20200622;1;1.0
BR306B;B9N3SQ0;BRBBSEACNOR5;20200622;1;1.0
CN0QNC;6307954;CNE0000015R4;20200622;1;0.1672241
B04KNF;B04KNF1;CNE1000001S0;20200622;1;1.0
TH101C;BLZGSL6;TH0264A10Z04;20200622;1;0.3492108
KR10BN;B66CTX7;KR7081660003;20200622;1;1.0
715363;7153639;PLBZ00000044;20200622;1;1.0
BR305A;B128R96;BREQTLACNOR0;20200622;1;1.0
CN849K;B5SZ8W9;CNE100000WX1;20200622;1;0.09942
TW03E6;6133450;TW0002377009;20200622;1;1.0
ID00A5;6795236;ID1000106800;20200622;1;1.0
TW03ME;6202673;TW0002395001;20200622;1;1.0
CN0HN3;B01Y312;CNE000001KF2;20200622;1;0.1536098
CN2078;B29WFR2;CNE1000008M8;20200622;1;0.0760456
IN02EL;B2QKWK1;INE918I01018;20200622;1;0.528169
CN12IK;6902854;CNE0000009Y3;20200622;1;0.1436094
CN8DL5;BCDBKF8;KYG2157Q1029;20200622;1;1.0
CN0O5S;B450X03;CNE100000PM8;20200622;1;0.1257862
TW00H6;6444066;TW0002886009;20200622;1;1.0
TH00GQ;B5VSK29;TH1027010004;20200622;1;1.0
CN1H5M;6142780;CNE1000003D8;20200622;1;1.0
MY23J8;B0DD1H9;MYL7153OO009;20200622;1;1.0
MY003N;B29TTR1;MYL4197OO009;20200622;1;1.0
431519;B03MS97;TRAEREGL91G3;20200622;1;1.0
EV013;B5B9C59;RU0009046510;20200622;1;1.0
KR03KY;6772217;KR7010140002;20200622;1;1.0
ZA702I;BYX3N48;ZAE000210688;20200622;1;1.0
IN01U0;6702634;INE406A01037;20200622;1;0.7369529
ZA00GP;B0L6750;ZAE000070660;20200622;1;1.0
TW08OL;6372167;TW0009921007;20200622;1;1.0
IN0AFU;B0XPSB8;INE685A01028;20200622;1;0.8347826
CN18CK;B66DNR2;CNE100000ML7;20200622;1;0.124818
CL9028;BK5XJM8;CL0002539816;20200622;1;1.0
CN88YD;6136233;KYG4402L1510;20200622;1;1.0
KR04T8;B1WQQ48;KR7029780004;20200622;1;1.0
CN0QMB;B1G9126;CNE0000013N8;20200622;1;0.2
TH005F;6077008;TH0001010006;20200622;1;0.3556188
TW06B6;6672481;TW0003231007;20200622;1;1.0
PH04AK;6514442;PHY6028G1361;20200622;1;0.67659
CN1FET;B1FPYN7;CNE000001NY7;20200622;1;0.0947867
EG004Y;6243898;EGS60121C018;20200622;1;1.0
KR005G;6346913;KR7051910008;20200622;1;1.0
CN13TW;6514475;CNE0000009S5;20200622;1;0.2
MY002M;6075745;MYL1023OO000;20200622;1;0.9299677
BR805F;2683777;BRBRDTACNOR1;20200622;1;1.0
CN0P0O;B3NFC51;CNE100000F20;20200622;1;1.0
MY008S;B1VXJL8;MYL3182OO002;20200622;1;1.0
IN0AT8;B0L0W35;INE628A01036;20200622;1;1.0
IN06U5;6143761;INE326A01037;20200622;1;0.8972716
BR206A;B7FQV64;BRRADLACNOR0;20200622;1;1.0
TH90AT;BF5BKP7;TH8351010005;20200622;1;1.0
CN06AF;B3Y6LV2;CNE100000F46;20200622;1;0.1372684
RU10DZ;B53NQB3;US5603172082;20200622;1;1.0
CN53W3;B28SL51;CNE1000007W9;20200622;1;0.1725626
B0B8Z4;B0B8Z41;PLLOTOS00025;20200622;1;1.0
BR00AC;2458771;BRITSAACNPR7;20200622;1;1.0
CN0065;6226576;CNE1000003W8;20200622;1;1.0
ZA008H;6606996;ZAE000066304;20200622;1;1.0
KR00AL;6397502;KR7055550008;20200622;1;1.0
PH045F;B068DB9;PHY806761029;20200622;1;0.7132668
CN71DK;BVHFB90;CNE100002FD4;20200622;1;0.1393081
486993;B03MYS8;TRAISCTR91N2;20200622;1;1.0
TH207J;6304632;TH0465010005;20200622;1;0.8847976
BR00FH;2036995;BRBRFSACNOR8;20200622;1;1.0
626383;6263830;HK0000049939;20200622;1;1.0
PH202A;B247XZ6;PHY5764J1483;20200622;1;1.0
PH1018;B725S29;PHY716171079;20200622;1;1.0
KR00KV;6771689;KR7009150004;20200622;1;1.0
CN1044;6742340;CNE100000171;20200622;1;1.0
BR00TV;B1YBRG0;BRCMIGACNPR3;20200622;1;1.0
CN20BC;6073062;CNE000000TK5;20200622;1;0.0854093
TH00DN;B08YDG0;TH0737010Y08;20200622;1;0.7032147
CN64CL;B4R3NW2;CNE1000015R2;20200622;1;0.0974342
526856;B03N0C7;TRASAHOL91Q5;20200622;1;1.0
CO0022;B2473N4;COC04PA00016;20200622;1;1.0
CL0052;B00R3L2;CL0000000100;20200622;1;1.0
TW00OD;6424110;TW0002885001;20200622;1;1.0
IN827M;BG1SV45;INE545U01014;20200622;1;0.8236102
IN06CN;BZBYJJ7;INE019A01038;20200622;1;0.6020508
MY006Q;B2QZGV5;MYL6888OO001;20200622;1;1.0
HK00RS;6181482;BMG1368B1028;20200622;1;1.0
MY001L;6556325;MYL1155OO000;20200622;1;1.0
505160;5051605;GRS260333000;20200622;1;1.0
ID00C7;6454861;ID1000061302;20200622;1;1.0
