Country,2012-06-18,2012-09-24,2012-12-24,2013-03-18,2013-06-24,2013-09-23,2013-12-23,2014-03-24,2014-06-23,2014-09-22,2014-12-22,2015-03-23,2015-06-22,2015-09-21,2015-12-21,2016-03-21,2016-06-20,2016-09-19,2016-12-19,2017-03-20,2017-06-19,2017-09-18,2017-12-18,2018-03-19,2018-06-18,2018-09-24,2018-12-24,2019-03-18,2019-06-24,2019-09-23,2019-12-23,2020-03-23,2020-06-22,2020-09-21,2020-12-21,2021-03-22,2021-06-21,2021-09-20,2021-12-20,2022-03-21,2022-06-20,2022-09-19,2022-12-19,2023-03-20,2023-06-19,2023-09-18,2023-12-18,2024-03-18,2024-06-24
ID,0.026902826540768372,0.02587344381465451,0.025110033812217356,0.027147526003364657,0.028693944877436855,0.02281264505061711,0.01993633536450324,0.025324910224503706,0.02244655416872667,0.025204239620444945,0.025529283136667608,0.025790756653535366,0.021981917561015623,0.023571759563425672,0.021969052643166946,0.024844631720329767,0.024280038555298245,0.02547555765817329,0.025283116329253,0.02280862610153345,0.022996406711209262,0.020761630898528175,0.019323048647024922,0.018570222717523944,0.017604974800049702,0.018174775760153635,0.021341530222515146,0.020848482412239275,0.02088583225767198,0.020893144230655317,0.01975026527096713,0.014334144821356752,0.01574249670178044,0.013801499570533452,0.01516949953618343,0.013621508805989491,0.01231688742404455,0.013804627683621052,0.01629620240842893,0.018719385327913344,0.019901377337602975,0.020982725725368537,0.01948178620001595,0.019894797814266472,0.019707334922777146,0.0198726922650256,0.01888944320570722,0.01892874579300467,0.015588899179042184
KR,0.1594484892885107,0.15430090106616765,0.15312279961225517,0.14553126000335292,0.14807817756068065,0.15300224992569605,0.18951217381742888,0.18473790339382856,0.1806051942290836,0.17661972101786436,0.17210585633149422,0.1734382482363973,0.16399074063021987,0.19639561829841226,0.1867910875640835,0.1775074337012589,0.1768607649309741,0.17894172275646902,0.19065576355738578,0.18436404881379972,0.19128226307661506,0.17592551818525945,0.17374689312760078,0.16616735992126797,0.1610432907342157,0.16820534740624044,0.1590264404901935,0.1450463588296459,0.14082016244937876,0.13814388466505842,0.13707885242721718,0.12824795696078883,0.13711575432780018,0.14416204266531613,0.15148468970623238,0.1522205288752892,0.15442748079056698,0.15397897846890024,0.153836438983455,0.14463478359203077,0.1324040304575734,0.12096270114700461,0.1258432004043253,0.1325171528543699,0.1347038108118291,0.13510217867000865,0.13431224857479138,0.136607992107298,0.1291350060263806
PH,0.007644744048168537,0.00799382866971436,0.010039291269959262,0.01095800600732755,0.010868775520688824,0.010888973953897024,0.009225441103920833,0.01184986059398254,0.011833673481402494,0.013222679038612411,0.014455872420125856,0.016397131341731954,0.015391121294788078,0.014997079132699606,0.015523910090139282,0.015737812071643112,0.016959022298003338,0.014968037559196453,0.01454333246629304,0.012750159358758305,0.012963564642379294,0.012263929468517839,0.01127573015843178,0.010296491719673678,0.009608517802286404,0.010813188731314828,0.011818106406779985,0.011466186921779193,0.010469029012493572,0.009893586633861116,0.008465257918682294,0.007133881535797717,0.008256334443552275,0.00633740823645806,0.006759895995971714,0.005595613146902374,0.005797276757220993,0.005020755177649815,0.00572344498567127,0.005576010085479729,0.005660220798910967,0.005953999171913599,0.0060404811850992435,0.007606251492145908,0.006347201123501281,0.006132882668143514,0.006509768506984995,0.0067638144854216455,0.005500344264190374
CL,0.018855224095008134,0.019478961801139522,0.018901998963383217,0.020446262864060216,0.01897875761819172,0.01763629562626573,0.015934301541579054,0.015536214740025107,0.015014372281238418,0.01408892806545845,0.01389562565093135,0.013971379918279285,0.013518755728267268,0.013031190829911306,0.01355772857483708,0.01453443841626078,0.013813336334785084,0.012634571107076347,0.014551147938462964,0.013417813616879302,0.013487973853013497,0.013557267990480543,0.013657579528399955,0.01268609298174927,0.012008299908221477,0.012398624661854148,0.012216026817980815,0.011960688781856944,0.011747166664240354,0.009986896367679096,0.007895371534303489,0.005932149384270556,0.006055708786048808,0.00492237865004255,0.00461311147400888,0.005537403116062025,0.005199225483004448,0.004801933474812663,0.004200109630421183,0.0057782046717928595,0.005348260809188815,0.005490391913273655,0.005053354817417322,0.00516508242857624,0.005386360768301731,0.005265763117875586,0.00520362570995005,0.005250453719048484,0.005004978603426888
IN,0.05469515930886206,0.06253657892336646,0.0607019466714343,0.06581608805923177,0.06620900753193325,0.05452993407180784,0.059465627021081546,0.060158929870811534,0.06169983023453438,0.06435536568435656,0.06715359304796935,0.06821610162061499,0.0697925853744299,0.07046342347634683,0.07492938734609325,0.07123981107961826,0.07531400212670648,0.08401142378513157,0.08364462557768919,0.08409425439050087,0.07987518213878397,0.08407746605438353,0.07884058317349785,0.07288483329921332,0.0874195626734244,0.0808658381757052,0.08614431200510723,0.08606950462292234,0.0875441105729537,0.0847423255944255,0.08257597932736246,0.06951066694531352,0.07355217485110407,0.08670576817730424,0.08631754597645379,0.09186278417444463,0.09825082418116199,0.14499201585906016,0.14197632016088374,0.16790326601967148,0.1615946410719135,0.20334613719623912,0.19467976710348406,0.17586394040789338,0.1758667716612888,0.18801898939030628,0.19888376918466383,0.20462518615688868,0.21460640814213222
ZA,0.06572362849149077,0.06575280076172361,0.07076929529078767,0.061980313385336175,0.06099215481982885,0.06233825441411911,0.06366005809454217,0.0675746708140729,0.06788486789958265,0.06398324958608942,0.0677011536156492,0.06908629914041339,0.06556721727047776,0.06416595765423204,0.05439538957198747,0.056228431450024464,0.056474048986566355,0.055748256202719115,0.05543844005972749,0.057571388313787934,0.054055533799028256,0.05201170046842227,0.05879269955348492,0.058193595956106264,0.051463790441402195,0.05291283642229685,0.052840068387859,0.050039600519861775,0.05192223827353809,0.04243269762235222,0.041582325269058966,0.03131110111266056,0.030294465942083692,0.027082742356694292,0.029475958841516603,0.030178983928269933,0.029340721955030447,0.02534304171408349,0.026981469005695934,0.033924541937460195,0.030564253244759268,0.028061547359892094,0.03003512447342207,0.02800109829287371,0.02662613720353738,0.023736556322688663,0.023800247292067905,0.02116301416002094,0.023443324708644624
PL,0.012943438299439412,0.013264240238392502,0.014276414164846664,0.01325357618194978,0.014497057298480135,0.013726439719328873,0.014509269846514967,0.015419781211576373,0.014643305250147917,0.015069425917051996,0.01455087737765432,0.013736129478552008,0.01333111452613038,0.012740120070836757,0.011434676023576056,0.011946537118928053,0.0107417528328794,0.010269095103861333,0.011320506279333615,0.011767175300227528,0.012241492291614134,0.012979855838209502,0.012575967866371137,0.011321861359007144,0.010897588631346829,0.012258104924635865,0.01274521528815645,0.011500160202520999,0.011596725193539038,0.009695515866179852,0.00873512906196109,0.007607344801846209,0.007686915466302067,0.006747686152927119,0.005655458685292758,0.005636051975082218,0.006480689882068659,0.007314145696148126,0.0070717151874174055,0.007822870230262223,0.007075714335860578,0.005210958720400405,0.006751217480298861,0.00683783037998372,0.008403528609181636,0.007766406349517209,0.01021634407174299,0.010023956862149734,0.010137786165271553
RU,0.07954681968018332,0.08130794159675937,0.07709771534497836,0.07707625839123569,0.07540466746031185,0.07568749444215282,0.07640205685349108,0.0616634833489099,0.06722788905269422,0.06049513642957826,0.04495061690951019,0.047294407301813994,0.05207923846036159,0.03963402104803255,0.03576564555478113,0.03891097302473946,0.04034402476562559,0.03518259520822481,0.04916335371482659,0.03577456697422951,0.03173711991075383,0.03091446602740822,0.028847298412945085,0.02949285301154905,0.02719739193265084,0.03297223027211141,0.04685800615986762,0.04736087280974403,0.0496283245254353,0.05295838494188192,0.05287824297027856,0.043063890245620594,0.04396594566415441,0.04253397933150664,0.0408481128292482,0.04088329059894041,0.04487350236867522,0.04686821796934632,0.04170041908527486,,,,,,,,,,
BR,0.15355604221446736,0.15777384754378262,0.14380383826888526,0.14706190151092693,0.12733491681297643,0.12701881994977038,0.10825584891300036,0.1085144813415335,0.11613241728619192,0.1120812243954326,0.10064040053281609,0.08010788719404137,0.08533304866417045,0.05863076807893722,0.05400608734382116,0.06685369331695745,0.06953776865444902,0.07374910863059062,0.07384163122190575,0.07558549910264616,0.06440874817411257,0.07158403457857968,0.06470256604984165,0.06942706278558175,0.05247674053667213,0.0580691265520003,0.07189583038738961,0.07837793354719408,0.07984550595301161,0.07710515961042227,0.07932860619845507,0.05117477787011072,0.0549811149859736,0.049693373519965785,0.05655237396242813,0.04896711264812297,0.05906486696306453,0.047694726656412244,0.043320798802455394,0.05911662926735408,0.05261686251688661,0.05661803025861808,0.05121247204940962,0.049903306784300556,0.05479840702959932,0.0551566057207295,0.057186082557795566,0.0515890376663542,0.042878702404634955
EG,0.003016128209997051,0.0038604488267515846,0.002787700123211625,0.002429574381349636,0.0019628700319271994,0.001396400680557099,0.0016974402665758017,0.0022105625772585414,0.0017774533224927174,0.0022861614064450036,0.002406277790412819,0.0022714949997380703,0.0020692536065108555,0.0019333524906951349,0.0018170512944908073,0.001716236588920113,0.001777410261129651,0.0019535054362059432,0.0014654177634327967,0.0013755100621375212,0.001357420174067358,0.0011931283799680628,0.0011164567715646776,0.0012732192696954343,0.0012957244520798983,0.0014019215218102406,0.0012489298898035613,0.001219629105019938,0.001423197692550161,0.001618690128445726,0.0015747808831598053,0.0016748379825814563,0.0012484910585764581,0.001140087765855772,0.0009195031784227737,0.0008024830280187985,0.0007604970610348782,0.0008616442211261765,0.0009906636729749526,0.0008505249629311725,0.0007756882096218049,0.0006817995093686029,0.0008538785307476434,0.0007496232360725877,0.0007586812768227693,0.00086414898294243,0.0010621942826038254,0.0009087207478587133,0.0007265338877244238
