Country,2012-06-18,2012-09-24,2012-12-24,2013-03-18,2013-06-24,2013-09-23,2013-12-23,2014-03-24,2014-06-23,2014-09-22,2014-12-22,2015-03-23,2015-06-22,2015-09-21,2015-12-21,2016-03-21,2016-06-20,2016-09-19,2016-12-19,2017-03-20,2017-06-19,2017-09-18,2017-12-18,2018-03-19,2018-06-18,2018-09-24,2018-12-24,2019-03-18,2019-06-24,2019-09-23,2019-12-23,2020-03-23,2020-06-22,2020-09-21,2020-12-21,2021-03-22,2021-06-21,2021-09-20,2021-12-20,2022-03-21,2022-06-20,2022-09-19,2022-12-19,2023-03-20,2023-06-19,2023-09-18,2023-12-18,2024-03-18,2024-06-24
PL,0.01734155843751893,0.015695084034486988,0.020356483092017014,0.019701859028178094,0.020915667501062364,0.018338555187957503,0.0196133342843888,0.02050197253404998,0.019015069654756748,0.0221360797285756,0.022198068711431224,0.020210878792580968,0.018488132136621593,0.017338771209378382,0.01640079539114922,0.017424276693951194,0.017195326591371848,0.017369430180332504,0.016598803556857167,0.018500485599640022,0.017958912123966952,0.01647140539998876,0.015313571359264398,0.014626485181990485,0.0118953017370018,0.011646278847453772,0.011374233191040993,0.011994975616643387,0.012228281588967518,0.010021833418866914,0.011063724132478893,0.01093680712846761,0.01148235203087881,0.012222242854349709,0.018710810812265354,0.01584615447374123,0.015274302245508105,0.019605132502043633,0.018157433252404875,0.012205682371363073,0.011710316175337212,0.013901153135017313,0.01193423125191326,0.012296462136192324,0.012621695568748925,0.013237246853116754,0.013790401824145876,0.014125056575255904,0.01569149398964201
PH,0.017262461877925003,0.018346590536445488,0.015755236278410443,0.017319121140103495,0.014242536997510019,0.015617153521926065,0.010159595095733186,0.010709985044857389,0.015462080465442314,0.020550090569939478,0.016090839965790495,0.01745856709833263,0.014487145973241756,0.01374544241082875,0.010669048744920591,0.012254642164792284,0.013614883491674971,0.015850470474984026,0.017486984847842724,0.014518157563247676,0.013408867812273056,0.01507785275038854,0.011189437603706314,0.00983935380160429,0.0071407493145044885,0.008321331229800792,0.006163864131793189,0.007534125454020127,0.009053268129782814,0.008344039671049543,0.0071961770741998474,0.005399966553909976,0.011899545326758456,0.010381893894629212,0.00990858236109087,0.008234376008473397,0.008583096689581616,0.008538886354746323,0.0077910902560843105,0.007092669047634727,0.006980327782968011,0.006923788610996453,0.007155964092083216,0.008481691737645524,0.0075983134925105625,0.00647368154047838,0.006278045609059436,0.006315691163167933,0.006646940777497038
CL,0.015455893827675087,0.024477072373502457,0.02027665557805465,0.022720721331250287,0.020427109597580116,0.020724311219349766,0.016795659948558292,0.01446752449492126,0.013546878527543117,0.012485820037687795,0.00982138493145331,0.008765141888604555,0.0077056634584317316,0.006827606203025445,0.006665297318424713,0.007440320834026471,0.006653559206046742,0.00645569981794591,0.007232021070017189,0.008143891529490235,0.0081047481753644,0.009539741170719667,0.00973764332006947,0.010123915350676816,0.007253737432954686,0.007973916389597277,0.008742922946388575,0.009113387081738748,0.008279653637983945,0.011598932755057951,0.00947000476299313,0.00967186403782274,0.010798717447377601,0.010457096969619984,0.01363743270029726,0.009293022681295879,0.007050282837829864,0.006385667194187314,0.00881465617970194,0.009986928087298428,0.008024772362937855,0.006138944447516187,0.006336678637242954,0.006858276386072666,0.00685984653950972,0.006923298531432361,0.006228777601836535,0.007167203225457228,0.006672725668324916
ZA,0.07638275979142893,0.0885898461791898,0.08950022650044684,0.08228422869400948,0.08196616795189327,0.07925765509262915,0.07197906076388615,0.0723206046048884,0.0718564766352136,0.07240693915800789,0.07621836211632257,0.07713004825433942,0.06219898175986867,0.055069733720844116,0.046525043616149446,0.051254406433923,0.05245930496742634,0.05739116152957371,0.061112492180091176,0.0637431564048392,0.05370908380684935,0.05429044809777571,0.05974947182154889,0.05991306817082507,0.04708596610993047,0.04725897202960474,0.04382013776781597,0.043731589120614554,0.04419817202469448,0.04197518152746136,0.03980085251193179,0.02527295109093483,0.03942718610860717,0.031123780503133403,0.0351539702157653,0.037934630742884626,0.03896427319334949,0.03207869086251706,0.03184354703729701,0.034514719250330166,0.03556403324229981,0.030003695445822983,0.030759319618234453,0.027137026002651193,0.023444822548935075,0.023682589595666007,0.027614935322752106,0.024865393045509946,0.02500084289861189
CZ,0.002395125805243682,0.00178797574452708,0.0029286699020668796,0.000953985082127287,0.001767418070505696,0.0018475384225680493,0.001187217353033578,0.0012357652285345066,0.0009977687488847411,0.0008799138657282206,0.0010316698569867821,0.0009563134655315299,0.00028817428711245527,0.0003040302926776815,0.0009420302539953031,0.00087045982499766,0.0008524837999897852,0.0008248473011793538,0.0008220314992149515,0.0003194729226104125,0.000747098782170447,0.00038730946576329313,0.0003949122372907499,0.0004257057063180925,0.0003625816504507865,0.0003914533238591065,0.0003758273246136836,0.00037455695434487446,0.0003701506629615182,0.00034616837594912247,0.0011418034960455716,0.0014616934086540505,0.0011134628404038394,0.0010133887423889392,0.001056252958037458,0.0009077757370940078,0.0008259980295776525,0.00028555489339176485,0.00027919353333008117,0.00030923144893450316,0.0005222554940216591,0.0004970005948758267,0.0005221723401912161,0.0005448567755671068,0.00046638930445655556,0.0002778154684936319,0.0002494725111530791,0.0004266598181732979,0.00041722716604080995
TR,0.02712990061754791,0.02485689174794563,0.027932435403766484,0.030013632366959742,0.026771930537002737,0.022577872442251998,0.018536608017405302,0.013722320906396905,0.01805367723732578,0.012515469032863604,0.015416185581372586,0.01299223524555646,0.010781485984493494,0.008024222344405026,0.007769582016239929,0.00908807553905162,0.008042617258017432,0.009465868562273478,0.008802673332461194,0.007519344719164726,0.00996764514432766,0.008200016959438006,0.00715102434042772,0.009413904383032757,0.007644871162987661,0.011579745544166173,0.008468338437948133,0.008923590751674784,0.009028977253576546,0.01016437621045905,0.010746094472115211,0.010624671808970077,0.009803303493678146,0.011029302731910303,0.011749453409393179,0.007686564267519959,0.010731577553839989,0.009895977449183068,0.01018247385843094,0.006554912756612,0.010106696949558652,0.012003500480242265,0.022201626422189896,0.022112832478959003,0.014920603649544848,0.019149959881479706,0.023407274192100442,0.021170893834901887,0.02275428050385189
ID,0.04361963264091576,0.04036131367741112,0.041872703581186464,0.04452803321938023,0.03873071617409455,0.030702434698379515,0.02299058771868334,0.03226309166463495,0.026837517265579508,0.025995255448478513,0.027457691695031154,0.025792443602189637,0.01871371120320298,0.021795748960345106,0.01865690925875597,0.0243128663581973,0.02464861204291688,0.026926744458081537,0.028141355486146376,0.02306210135276157,0.02231082414636526,0.02340794949230556,0.020949692360934503,0.02076859004185776,0.019279912179158882,0.018087299504629013,0.020567485833479435,0.02195918731467585,0.024051079730510124,0.02495867245911292,0.01967239556287493,0.011328382088107094,0.013560214282749129,0.010588691135563575,0.013960637568503837,0.013791655308487007,0.01015939024963672,0.013801090166645645,0.017084138903147413,0.02004493469642756,0.022090129034480127,0.02234298990435516,0.01903657414896524,0.01957856158451833,0.019009408469618395,0.019887176189923375,0.017735980194994554,0.018050527771060376,0.017595234314645245
MX,0.027621828427240147,0.02740504663581422,0.02655089162199573,0.024512294723631648,0.03171859295128919,0.04151787753258728,0.037403232944995125,0.04529931684723849,0.042960036325619545,0.03619554343988192,0.027884542366211264,0.032054052068505756,0.02990112321264903,0.032444141253970146,0.03674753930266002,0.037598601933954146,0.0341454781227114,0.02420115304254088,0.025663118411742385,0.0268389075208615,0.028752259351993856,0.030903565124973355,0.027115698480375705,0.02446604381906862,0.021404532034783624,0.03022004859880872,0.031425389898673675,0.02742472126561991,0.029282079380796282,0.028109641142228314,0.02740927248782367,0.017737601891553007,0.01822839686685797,0.01660016435790475,0.017912382230260048,0.01795963980251159,0.017010547686105968,0.01258050909005458,0.010800922553834032,0.013743541439855641,0.014395989205096809,0.016758021710862894,0.017527730342884646,0.0186167402420128,0.01887114323793153,0.015414802261166032,0.017457577488956006,0.020671550679941534,0.01725296045215865
KR,0.18505213390009262,0.16072781753202994,0.1614264184622909,0.15948711452952066,0.15990693430887648,0.15806192960400467,0.1725941593612089,0.17680775920552294,0.16925783686181367,0.17659003888888258,0.16380824327820978,0.17589091435823165,0.17675255545861163,0.23645077700446462,0.17785135653153486,0.18907263904860183,0.18731424389561677,0.1787284087144135,0.16954024794741138,0.1569400592412465,0.1703806502388514,0.13418606679398198,0.14985189833979168,0.15367162454462213,0.1611150238796212,0.17509882964124082,0.17047062503720026,0.17806862226495784,0.16905539121997962,0.14240002494168527,0.1475935727662548,0.14006333091700324,0.17803843106054276,0.18937202490202368,0.1967511588353458,0.17061532964768925,0.17486153388189513,0.19080263908037273,0.18041360964957404,0.17763961840511683,0.1765808202288688,0.15602223644703275,0.1642328737766525,0.15907256612041396,0.15912952247582376,0.1603084222593187,0.16240266209539164,0.15541468433082145,0.14973926941570892
BR,0.0739126255119848,0.08652971468999342,0.08162540363851918,0.08343701961987783,0.0729348042654996,0.07055314217044355,0.055176939618601976,0.05587651951075526,0.05927316905568665,0.05010099210746531,0.04288121189032824,0.033047015203970874,0.033007364855242215,0.03914695404362009,0.041309477158964825,0.048937014556265514,0.05671708251071043,0.07173863140854364,0.06639596477096264,0.07505177517177905,0.07057539234662312,0.08921052359687957,0.07951951999319064,0.0805063150008387,0.0635377731410212,0.06459528489232397,0.0790579459082933,0.08282682105685972,0.09148286170678592,0.09790390689973787,0.1042648988061388,0.07595904009365341,0.07503356768083812,0.07367541703213201,0.07078650293965308,0.06491281788913397,0.07490758321751713,0.05523205942845618,0.04307484241122484,0.05145969981657568,0.052478416715452454,0.059802261111837514,0.04512944243007681,0.041405461246677676,0.05132199686223621,0.05286505330110344,0.05370433391804516,0.050334375231542106,0.03885797386194769
