Date;MSCIPriceUSD;Close
3/15/2019;1000;1000
3/18/2019;1007.54;1008.008042
3/19/2019;1005.48;1007.390396
3/20/2019;1006.18;1007.287461
3/21/2019;1004.52;1005.322402
3/22/2019;996.87;992.8376676
3/25/2019;985.59;982.0642039
3/26/2019;990.9;986.5057774
3/27/2019;987.32;981.2688634
3/28/2019;985.15;979.2337611
3/29/2019;994.03;990.0815676
4/1/2019;1004.71;999.9375631
4/2/2019;1005.28;1000.371056
4/3/2019;1010.06;1006.463306
4/4/2019;1009.47;1005.805341
4/5/2019;1011.82;1008.201522
4/8/2019;1010.47;1007.970386
4/9/2019;1014.56;1011.565375
4/10/2019;1017.5;1014.958428
4/11/2019;1014.06;1010.317154
4/12/2019;1013.85;1010.864081
4/15/2019;1017.03;1011.818958
4/16/2019;1018.29;1013.748142
4/17/2019;1019.96;1014.297845
4/18/2019;1013.31;1008.184616
4/19/2019;1016.04;1010.361722
4/22/2019;1012.36;1007.985284
4/23/2019;1009.98;1005.236158
4/24/2019;1005.62;1001.044371
4/25/2019;999.48;993.5946388
4/26/2019;996.64;991.8000134
4/29/2019;995.61;992.6710705
4/30/2019;994.45;991.885765
5/1/2019;995.14;992.3069707
5/2/2019;995.01;977.7282995
5/3/2019;996.88;980.558509
5/6/2019;982.57;963.2669888
5/7/2019;980.24;959.884758
5/8/2019;973.74;953.3765945
5/9/2019;955.98;935.1670806
5/10/2019;960.09;939.9888819
5/13/2019;939.74;921.7403551
5/14/2019;940.27;920.7512504
5/15/2019;943.19;925.5608315
5/16/2019;937.44;921.2911851
5/17/2019;926.58;909.7755568
5/20/2019;928.96;908.4267213
5/21/2019;932.64;914.6145281
5/22/2019;933.83;915.6742266
5/23/2019;923.97;904.8190029
5/24/2019;928.34;907.7421856
5/27/2019;934.76;913.5881098
5/28/2019;938.15;916.5566636
5/29/2019;932.33;911.3100769
5/30/2019;938.85;917.604616
5/31/2019;942.84;921.1708609
6/3/2019;945.77;922.8571612
6/4/2019;946.76;923.2485741
6/5/2019;949.13;925.2026323
6/6/2019;945.16;921.4031914
6/7/2019;948.8;925.611285
6/10/2019;955.71;934.2156945
6/11/2019;963.56;942.5937374
6/12/2019;960.1;938.0358949
6/13/2019;960.26;939.4970799
6/14/2019;953.1;932.2430712
6/17/2019;948.09;927.6043812
6/18/2019;952.77;933.80803
6/19/2019;959.08;942.6913952
6/20/2019;973.59;956.9932954
6/21/2019;973.18;956.882844
6/24/2019;973.61;957.8345358
6/25/2019;970.47;953.8051448
6/26/2019;971.61;955.1475346
6/27/2019;976.08;960.1708587
6/28/2019;977.44;961.7028436
7/1/2019;985.1;969.6093042
7/2/2019;984.11;969.2188146
7/3/2019;983.2;968.4787442
7/4/2019;988.28;973.1032581
7/5/2019;986.17;970.9917354
7/8/2019;974.25;959.0157326
7/9/2019;970.01;953.782384
7/10/2019;975.92;959.3200156
7/11/2019;984.15;966.7996956
7/12/2019;982.32;964.1716716
7/15/2019;982.85;964.5592428
7/16/2019;984.26;965.2224296
7/17/2019;979.3;960.1482171
7/18/2019;977.72;958.3024603
7/19/2019;980.11;962.3531454
7/22/2019;975.99;957.1195397
7/23/2019;974.08;955.8581347
7/24/2019;971.37;953.4320618
7/25/2019;969.66;951.2756368
7/26/2019;966.98;948.1869398
7/29/2019;961.14;943.1609029
7/30/2019;956.98;940.1701959
7/31/2019;957.82;940.6165738
8/1/2019;947.61;930.2553884
8/2/2019;932.35;912.7943587
8/5/2019;903.48;884.4038288
8/6/2019;903.94;883.3407638
8/7/2019;905.81;885.4317297
8/8/2019;920;900.3624457
8/9/2019;919.39;898.3271912
8/12/2019;911.25;892.827295
8/13/2019;901.51;884.0928031
8/14/2019;900.79;881.7743153
8/15/2019;895.58;877.6123625
8/16/2019;899.3;881.7290898
8/19/2019;903.84;887.5984678
8/20/2019;905.78;888.8673461
8/21/2019;911.35;894.4823557
8/22/2019;905.85;890.1863744
8/23/2019;902.2;887.4630795
8/26/2019;887.4;872.7390032
8/27/2019;891.01;875.953206
8/28/2019;894.01;878.5882621
8/29/2019;896.56;880.9098453
8/30/2019;907.36;892.195935
9/2/2019;910.27;895.7082807
9/3/2019;902.39;888.0409071
9/4/2019;913.79;900.1705208
9/5/2019;919.84;907.0298775
9/6/2019;922.24;909.6604596
9/9/2019;920.7;907.2770106
9/10/2019;919.59;907.4828238
9/11/2019;927.54;916.258957
9/12/2019;934.25;921.7404405
9/13/2019;936.91;925.1681789
9/16/2019;936.17;925.1117005
9/17/2019;929.8;918.8637044
9/18/2019;933.98;922.8411002
9/19/2019;930.42;919.4626863
9/20/2019;937.49;924.5756155
9/23/2019;938.45;921.3090232
9/24/2019;935.97;916.0612586
9/25/2019;927.48;906.9442092
9/26/2019;929.89;908.9200915
9/27/2019;925.07;903.1439965
9/30/2019;923.72;901.6235203
10/1/2019;921.93;899.027613
10/2/2019;916.87;893.174969
10/3/2019;920.21;896.923264
10/4/2019;922.84;899.4263603
10/7/2019;922.33;898.0319233
10/8/2019;922.81;898.595999
10/9/2019;921.32;897.5433144
10/10/2019;920.87;898.0904689
10/11/2019;927.42;907.2307257
10/14/2019;933.82;914.4093527
10/15/2019;933.74;914.6913492
10/16/2019;935.05;916.193365
10/17/2019;941.28;920.9494976
10/18/2019;944.98;923.1363808
10/21/2019;947.16;925.7799111
10/22/2019;952.85;931.1738616
10/23/2019;952.16;928.7752785
10/24/2019;956.16;933.9022843
10/25/2019;952.62;930.6613058
10/28/2019;957.76;935.6058919
10/29/2019;957.26;935.3499917
10/30/2019;955.31;932.4571933
10/31/2019;958.38;935.0919573
11/1/2019;961.83;940.3971738
11/4/2019;969.83;950.1759914
11/5/2019;969.78;952.0986043
11/6/2019;967.53;949.2146137
11/7/2019;968.02;951.1979056
11/8/2019;964.46;948.7238965
11/11/2019;955.6;939.228939
11/12/2019;957.03;939.9842906
11/13/2019;949.13;931.0894002
11/14/2019;949.61;930.9001351
11/15/2019;954.91;934.9931481
11/18/2019;956.48;936.5786228
11/19/2019;956.58;938.3168189
11/20/2019;952.75;934.0741498
11/21/2019;946.69;927.2243592
11/22/2019;948.6;929.0527123
11/25/2019;953.87;934.9887594
11/26/2019;953.39;933.2560355
11/27/2019;954.74;933.4624784
11/28/2019;954.09;932.2539322
11/29/2019;952.16;929.2760102
12/2/2019;949.77;927.5137484
12/3/2019;947.51;926.2668837
12/4/2019;948.57;925.0590015
12/5/2019;949.95;927.2566827
