Date;MSCIPriceUSD;Close
3/15/2019;1000;1000
3/18/2019;1011.32;1011.05
3/19/2019;1012.91;1012.58
3/20/2019;1010.57;1010.22
3/21/2019;1011.72;1011.38
3/22/2019;1002.2;1000.34
3/25/2019;990.94;989.62
3/26/2019;993.52;992.28
3/27/2019;987.52;986.24
3/28/2019;988.57;987.64
3/29/2019;1000.79;999.9
4/1/2019;1012.1;1011.46
4/2/2019;1013.09;1012.16
4/3/2019;1021.28;1020.27
4/4/2019;1022.16;1021.33
4/5/2019;1026.34;1026.02
4/8/2019;1029.51;1028.6
4/9/2019;1034.18;1033.22
4/10/2019;1036.65;1035.44
4/11/2019;1028.56;1027.58
4/12/2019;1030.07;1029.22
4/15/2019;1027.36;1026.2
4/16/2019;1034.29;1033.47
4/17/2019;1036.98;1036.15
4/18/2019;1033.31;1032.27
4/19/2019;1033.32;1032.33
4/22/2019;1030.01;1029.19
4/23/2019;1030.71;1030.94
4/24/2019;1025.74;1025.76
4/25/2019;1018.37;1018.21
4/26/2019;1019.64;1019.48
4/29/2019;1024.23;1024.7
4/30/2019;1020.75;1021.16
5/1/2019;1021.93;1022.54
5/2/2019;1020.48;1021.6
5/3/2019;1024.1;1025.22
5/6/2019;1005.06;1006.62
5/7/2019;999.77;1000.78
5/8/2019;993.99;995.52
5/9/2019;972.67;974.42
5/10/2019;977.43;979.36
5/13/2019;961.41;963.48
5/14/2019;959.51;962.36
5/15/2019;960.91;964.28
5/16/2019;956.35;960.02
5/17/2019;942.4;945.5
5/20/2019;940.21;942.91
5/21/2019;944.83;948.06
5/22/2019;943.92;947.4
5/23/2019;931.44;935.06
5/24/2019;933.18;936.75
5/27/2019;935.55;939.18
5/28/2019;934.61;938.62
5/29/2019;932.04;935.88
5/30/2019;941.01;944.45
5/31/2019;943.92;946.99
6/3/2019;953.7;957.25
6/4/2019;950.94;954.62
6/5/2019;950.24;953.73
6/6/2019;948.41;952.25
6/7/2019;952.8;956.78
6/10/2019;966.65;969.89
6/11/2019;975.94;979.2
6/12/2019;970.62;973.17
6/13/2019;966.7;969.94
6/14/2019;960.07;962.89
6/17/2019;956.18;959.67
6/18/2019;968.42;972.12
6/19/2019;982.01;985.99
6/20/2019;996.68;1000.85
6/21/2019;996.15;1000.33
6/24/2019;995.99;1000.89
6/25/2019;988.66;993.21
6/26/2019;991.12;996.13
6/27/2019;997.7;1003.1
6/28/2019;997.69;1002.63
7/1/2019;1006.42;1012.84
7/2/2019;1006;1011.13
7/3/2019;1002.21;1006.85
7/4/2019;1006.93;1011.99
7/5/2019;1002.49;1007.2
7/8/2019;989.55;993.71
7/9/2019;985.98;990.36
7/10/2019;992.11;996.34
7/11/2019;997.97;1001.96
7/12/2019;993.96;998.36
7/15/2019;1000.43;1004.93
7/16/2019;1002.92;1007.02
7/17/2019;997.73;1001.49
7/18/2019;994.73;998.38
7/19/2019;1000.19;1004.42
7/22/2019;996.7;1001.05
7/23/2019;998.29;1003.28
7/24/2019;998.15;1003
7/25/2019;997.15;1001.48
7/26/2019;991.84;996.27
7/29/2019;989.06;993.14
7/30/2019;986.62;990.63
7/31/2019;980.81;984.83
8/1/2019;969.04;972.81
8/2/2019;949.36;952.34
8/5/2019;920.27;923.41
8/6/2019;919.96;923
8/7/2019;919.94;922.71
8/8/2019;930.96;934.32
8/9/2019;928.02;931.33
8/12/2019;921.67;926.36
8/13/2019;916.36;921.8
8/14/2019;912.16;918.15
8/15/2019;911.31;917.4
8/16/2019;917.69;923.98
8/19/2019;924.75;931.71
8/20/2019;927;933.31
8/21/2019;929.86;936.67
8/22/2019;922.79;929.07
8/23/2019;920.9;926.78
8/26/2019;908.75;915.81
8/27/2019;912.32;918.82
8/28/2019;913.03;920.51
8/29/2019;917.51;925.44
8/30/2019;930.99;939.35
9/2/2019;930.45;939.12
9/3/2019;920.53;928.85
9/4/2019;936.93;945.88
9/5/2019;948.65;958.39
9/6/2019;953.34;963.32
9/9/2019;955.82;966.12
9/10/2019;953.5;963.43
9/11/2019;961.93;972.95
9/12/2019;966.93;978.35
9/13/2019;970.98;982.38
9/16/2019;971.42;982.87
9/17/2019;963.71;975.65
9/18/2019;966.01;978.14
9/19/2019;961.48;973.05
9/20/2019;965.92;977.83
9/23/2019;960.22;971.69
9/24/2019;956.55;967.06
9/25/2019;951.07;962.46
9/26/2019;954.6;965.87
9/27/2019;947.23;957.21
9/30/2019;946.75;956.73
10/1/2019;944.38;954.63
10/2/2019;935.59;946.03
10/3/2019;938.51;949.77
10/4/2019;942.57;954.11
10/7/2019;940.29;952.02
10/8/2019;940.09;951.65
10/9/2019;939.2;951.79
10/10/2019;942.5;955.05
10/11/2019;956.73;970.43
10/14/2019;962.32;976.36
10/15/2019;964.01;979.19
10/16/2019;968.59;984.12
10/17/2019;972.66;987.83
10/18/2019;968.53;982.97
10/21/2019;972.77;987.79
10/22/2019;978.04;992.11
10/23/2019;975.08;988.8
10/24/2019;981.19;995.58
10/25/2019;979.71;994.52
10/28/2019;986.45;1002.2
10/29/2019;987.17;1002.83
10/30/2019;985.06;1000.41
10/31/2019;985.52;1001.27
11/1/2019;992.33;1008.99
11/4/2019;1006.86;1025.11
11/5/2019;1013.17;1030.19
11/6/2019;1010.94;1028.52
11/7/2019;1015.4;1033.5
11/8/2019;1007.14;1025.27
11/11/2019;995.82;1013.01
11/12/2019;998.62;1016.16
11/13/2019;987.26;1004.12
11/14/2019;985.77;1002.41
11/15/2019;991.96;1009.64
11/18/2019;995.1;1012.8
11/19/2019;999.87;1016.84
11/20/2019;994.99;1011.25
11/21/2019;987.97;1004.46
11/22/2019;991.72;1008.81
11/25/2019;996.38;1014.18
11/26/2019;991.05;1010.1
11/27/2019;995.87;1015.71
11/28/2019;993.47;1013.72
11/29/2019;983.68;1003.12
12/2/2019;983.85;1003.91
12/3/2019;981.16;1000.54
