Date;Close
7/15/2021;1275.41
7/16/2021;1267.46
7/19/2021;1245.84
7/20/2021;1240.03
7/21/2021;1241.04
7/22/2021;1254.5
7/23/2021;1240.24
7/26/2021;1210.62
7/27/2021;1184.56
7/28/2021;1199.48
7/29/2021;1225.21
7/30/2021;1208.56
8/2/2021;1223.04
8/3/2021;1224.05
8/4/2021;1233.33
8/5/2021;1229.64
8/6/2021;1222.49
8/9/2021;1224.07
8/10/2021;1229.87
8/11/2021;1227.27
8/12/2021;1220.96
8/13/2021;1211.45
8/16/2021;1203.25
8/17/2021;1187.73
8/18/2021;1193.23
8/19/2021;1165.63
8/20/2021;1154.62
8/23/2021;1170.47
8/24/2021;1201.19
8/25/2021;1206.2
8/26/2021;1197.52
8/27/2021;1203.71
8/30/2021;1215.73
8/31/2021;1237.75
9/1/2021;1241.32
9/2/2021;1240.82
9/3/2021;1244.6
9/6/2021;1252.6
9/7/2021;1253.81
9/8/2021;1242.42
9/9/2021;1229.52
9/10/2021;1238.01
9/13/2021;1231.01
9/14/2021;1225.91
9/15/2021;1218.84
9/16/2021;1207.59
9/17/2021;1210.02
9/20/2021;1190.05
9/21/2021;1193.05
9/22/2021;1194.36
9/23/2021;1203.56
9/24/2021;1196.55
9/27/2021;1198.68
9/28/2021;1192.56
9/29/2021;1183.47
9/30/2021;1185.19
10/1/2021;1179.05
10/4/2021;1169.41
10/5/2021;1169.51
10/6/2021;1160.63
10/7/2021;1185.36
10/8/2021;1188.92
10/11/2021;1197.07
10/12/2021;1185.69
10/13/2021;1191.94
10/14/2021;1198.03
10/15/2021;1214.11
10/18/2021;1213.49
10/19/2021;1224.41
10/20/2021;1230.62
10/21/2021;1222.93
10/22/2021;1223.06
10/25/2021;1226.96
10/26/2021;1225.83
10/27/2021;1213.37
10/28/2021;1206.92
10/29/2021;1196.22
11/1/2021;1196.01
11/2/2021;1195.46
11/3/2021;1194.05
11/4/2021;1199.71
11/5/2021;1195.57
11/8/2021;1200.06
11/9/2021;1203.97
11/10/2021;1205.33
11/11/2021;1211.96
11/12/2021;1215.82
11/15/2021;1217.08
11/16/2021;1220.61
11/17/2021;1217.13
11/18/2021;1204.84
11/19/2021;1200.44
11/22/2021;1193.19
11/23/2021;1187.36
11/24/2021;1185.24
11/25/2021;1186.7
11/26/2021;1156.85
11/29/2021;1152.93
11/30/2021;1146.72
12/1/2021;1160.33
12/2/2021;1169.2
12/3/2021;1158.28
12/6/2021;1148.17
12/7/2021;1168.6
12/8/2021;1173.76
12/9/2021;1180.1
12/10/2021;1171.42
12/13/2021;1163.92
12/14/2021;1155.87
12/15/2021;1148.68
12/16/2021;1157.56
12/17/2021;1150.38
12/20/2021;1125.59
12/21/2021;1138.43
12/22/2021;1144.31
12/23/2021;1153.5
12/24/2021;1154.41
12/27/2021;1155.55
12/28/2021;1160.62
12/29/2021;1151.93
12/30/2021;1156.49
12/31/2021;1165.24
1/3/2022;1166.66
1/4/2022;1168.03
1/5/2022;1156.48
1/6/2022;1151.12
1/7/2022;1159.66
1/10/2022;1165.49
1/11/2022;1175.68
1/12/2022;1198.66
1/13/2022;1194.84
1/14/2022;1189.32
1/17/2022;1186.42
1/18/2022;1174.29
1/19/2022;1172.64
1/20/2022;1187.69
1/21/2022;1176.88
1/24/2022;1155.93
1/25/2022;1144.86
1/26/2022;1145.8
1/27/2022;1127.46
1/28/2022;1126.59
1/31/2022;1142.76
2/1/2022;1148.22
2/2/2022;1147.48
2/3/2022;1144.69
2/4/2022;1154.93
2/7/2022;1153.25
2/8/2022;1153.7
2/9/2022;1172.61
2/10/2022;1183.3
2/11/2022;1173.28
2/14/2022;1154.28
2/15/2022;1162.45
2/16/2022;1176.76
2/17/2022;1175.57
2/18/2022;1165.02
2/21/2022;1153.38
2/22/2022;1141.24
2/23/2022;1141.46
2/24/2022;1092.28
2/25/2022;1108.48
2/28/2022;1107.84
3/1/2022;1112.68
3/2/2022;1105.09
3/3/2022;1109.02
3/4/2022;1082.86
3/7/2022;1047.3
3/8/2022;1036.65
3/9/2022;1031.57
3/10/2022;1042.98
3/11/2022;1026.83
3/14/2022;997.84
3/15/2022;971.13
3/16/2022;1022.42
3/17/2022;1060.19
3/18/2022;1062.13
3/21/2022;1054.83
3/22/2022;1070.1
3/23/2022;1078.91
3/24/2022;1075.34
3/25/2022;1064.04
3/28/2022;1063.86
3/29/2022;1074.86
3/30/2022;1087.02
3/31/2022;1079.91
4/1/2022;1083.75
4/4/2022;1098.7
4/5/2022;1094.07
4/6/2022;1080.59
4/7/2022;1065.04
4/8/2022;1066.8
4/11/2022;1051.52
4/12/2022;1050.23
4/13/2022;1058.66
4/14/2022;1056.81
4/15/2022;1052.59
4/18/2022;1046.71
4/19/2022;1036.61
4/20/2022;1036.26
4/21/2022;1028.03
4/22/2022;1017.31
4/25/2022;989.36
4/26/2022;992.53
4/27/2022;987.18
4/28/2022;996.71
4/29/2022;1017.87
5/2/2022;1014.44
5/3/2022;1011.3
5/4/2022;1006.19
5/5/2022;1001.35
5/6/2022;975.6
5/9/2022;959.7
5/10/2022;952.64
5/11/2022;956.42
5/12/2022;934.29
5/13/2022;950.08
5/16/2022;952.91
5/17/2022;974.96
5/18/2022;977.2
5/19/2022;959.89
5/20/2022;979.2
5/23/2022;978.45
5/24/2022;961.88
5/25/2022;964.34
5/26/2022;967.53
5/27/2022;986.64
5/30/2022;1007.37
5/31/2022;1019.27
6/1/2022;1009.99
6/2/2022;1003.92
6/3/2022;1003.26
6/6/2022;1013.28
6/7/2022;1003.52
6/8/2022;1015.55
6/9/2022;1009.32
6/10/2022;997.49
6/13/2022;961.37
6/14/2022;962.71
6/15/2022;964.82
6/16/2022;953.48
6/17/2022;950.19
6/20/2022;946.21
6/21/2022;961.87
6/22/2022;939.75
6/23/2022;941.4
6/24/2022;956.38
6/27/2022;971.86
6/28/2022;974.25
6/29/2022;958.3
6/30/2022;946.44
7/1/2022;939.03
7/4/2022;939
7/5/2022;937.74
7/6/2022;927.85
7/7/2022;940.46
7/8/2022;945.41
7/11/2022;927.98
7/12/2022;914.89
7/13/2022;917.87
7/14/2022;913.13
7/15/2022;909.73
7/18/2022;927.39
7/19/2022;926.84
7/20/2022;933.1
7/21/2022;937
7/22/2022;936.7
7/25/2022;933.59
7/26/2022;936.28
7/27/2022;936.24
7/28/2022;943.55
7/29/2022;939.93
8/1/2022;941.12
8/2/2022;930.98
8/3/2022;932.39
8/4/2022;940.69
8/5/2022;948.53
8/8/2022;947.5
8/9/2022;947.41
8/10/2022;943.17
8/11/2022;959.33
8/12/2022;961.73
8/15/2022;960
8/16/2022;959.26
8/17/2022;960.55
8/18/2022;954.87
8/19/2022;947.19
8/22/2022;938.15
8/23/2022;935.92
8/24/2022;931.74
8/25/2022;949.06
8/26/2022;951.96
8/29/2022;937.91
8/30/2022;938.96
8/31/2022;940.24
9/1/2022;923.24
9/2/2022;919.34
9/5/2022;915.35
9/6/2022;912.93
9/7/2022;904.68
9/8/2022;905.34
9/9/2022;917.71
9/12/2022;926
9/13/2022;926.81
9/14/2022;910.39
9/15/2022;906.63
9/16/2022;892.95
9/19/2022;887.67
9/20/2022;894.89
9/21/2022;881.57
9/22/2022;872.61
9/23/2022;856.75
9/26/2022;840.43
9/27/2022;843.56
9/28/2022;828.38
9/29/2022;825.96
9/30/2022;828.33
10/3/2022;828.67
10/4/2022;845.22
10/5/2022;860.23
10/6/2022;861.23
10/7/2022;849.09
10/10/2022;836.86
10/11/2022;817.8
10/12/2022;818.45
10/13/2022;808.22
10/14/2022;816.54
10/17/2022;818.85
10/18/2022;831.44
10/19/2022;818.99
10/20/2022;817.9
10/21/2022;818.16
10/24/2022;797.09
10/25/2022;798.74
10/26/2022;805.65
10/27/2022;812.89
10/28/2022;799.76
10/31/2022;802.2
11/1/2022;820.57
11/2/2022;825.71
11/3/2022;814.25
11/4/2022;837.02
11/7/2022;848.73
11/8/2022;851.25
11/9/2022;851.53
11/10/2022;841.39
11/11/2022;885.02
11/14/2022;888.85
11/15/2022;908.58
11/16/2022;902.59
11/17/2022;891.29
11/18/2022;891.9
11/21/2022;880.6
11/22/2022;877.16
11/23/2022;881.78
11/24/2022;894.33
11/25/2022;890.01
11/28/2022;880.33
11/29/2022;901.3
11/30/2022;919.6
12/1/2022;925.29
12/2/2022;921.07
12/5/2022;930.92
12/6/2022;920.2
12/7/2022;906.81
12/8/2022;916.69
12/9/2022;925.27
12/12/2022;911.36
12/13/2022;912.94
12/14/2022;920.94
12/15/2022;908.19
12/16/2022;905.42
12/19/2022;905.74
12/20/2022;899.54
12/21/2022;901.34
12/22/2022;911.81
12/23/2022;903.04
12/26/2022;904.65
12/27/2022;907.4
12/28/2022;908.15
12/29/2022;905.56
12/30/2022;904.55
1/2/2023;904.31
1/3/2023;910.41
1/4/2023;921.43
1/5/2023;930.68
1/6/2023;935.1
1/9/2023;958.58
1/10/2023;959.07
1/11/2023;961.75
1/12/2023;963.13
1/13/2023;974.04
1/16/2023;975.04
1/17/2023;971.71
1/18/2023;974.24
1/19/2023;972.21
1/20/2023;980.09
1/23/2023;982.39
1/24/2023;982.88
1/25/2023;984.83
1/26/2023;995.43
1/27/2023;994.23
1/30/2023;987.43
1/31/2023;975.6
2/1/2023;986.28
2/2/2023;988.9
2/3/2023;982.43
2/6/2023;959.51
2/7/2023;960.48
2/8/2023;965.27
2/9/2023;968.99
2/10/2023;958.74
2/13/2023;958.6
2/14/2023;959.51
2/15/2023;950.42
2/16/2023;956.35
2/17/2023;945.27
2/20/2023;950.74
2/21/2023;941.26
2/22/2023;928.85
2/23/2023;934.21
2/24/2023;919.2
2/27/2023;914.83
2/28/2023;911.77
3/1/2023;930.86
3/2/2023;926.94
3/3/2023;934.48
3/6/2023;939.89
3/7/2023;934.82
3/8/2023;925.07
3/9/2023;915.91
3/10/2023;903.51
3/13/2023;909.4
3/14/2023;893.9
3/15/2023;895.56
3/16/2023;890.34
3/17/2023;900
3/20/2023;891.88
3/21/2023;900.84
3/22/2023;909.38
3/23/2023;924.79
3/24/2023;919.49
3/27/2023;911.77
3/28/2023;918.09
3/29/2023;927.03
3/30/2023;932.35
3/31/2023;936.62
4/3/2023;935.58
4/4/2023;934.1
4/5/2023;934.32
4/6/2023;931.09
4/7/2023;933.58
4/10/2023;935.1
4/11/2023;942.26
4/12/2023;939.73
4/13/2023;943
4/14/2023;946.28
4/17/2023;949.39
4/18/2023;946.32
4/19/2023;936.7
4/20/2023;936.15
4/21/2023;927.6
4/24/2023;924.42
4/25/2023;913.28
4/26/2023;915.41
4/27/2023;919.5
4/28/2023;924.1
5/1/2023;923.81
5/2/2023;921.16
5/3/2023;917.08
5/4/2023;923.45
5/5/2023;928.47
5/8/2023;935.82
5/9/2023;929.02
5/10/2023;926.56
5/11/2023;924.84
5/12/2023;920.27
5/15/2023;924.51
5/16/2023;926.18
5/17/2023;922.95
5/18/2023;925.16
5/19/2023;924.29
5/22/2023;929.98
5/23/2023;925.57
5/24/2023;918.29
5/25/2023;911.77
5/26/2023;920.14
5/29/2023;919.09
5/30/2023;917.74
5/31/2023;906.58
6/1/2023;909.68
6/2/2023;931.02
6/5/2023;933.22
6/6/2023;934.93
6/7/2023;941.47
6/8/2023;940.21
6/9/2023;948.01
6/12/2023;948.78
6/13/2023;958.34
6/14/2023;959.91
6/15/2023;968.12
6/16/2023;974.21
6/19/2023;967.96
6/20/2023;958.33
6/21/2023;949.85
6/22/2023;946.88
6/23/2023;938.16
6/26/2023;935.66
6/27/2023;941.1
6/28/2023;938.3
6/29/2023;933.58
6/30/2023;935.86
7/3/2023;950.64
7/4/2023;953.42
7/5/2023;946.87
7/6/2023;931.33
7/7/2023;927.52
7/10/2023;928.67
7/11/2023;940.98
7/12/2023;951.06
7/13/2023;965.23
7/14/2023;972.76
7/17/2023;972.07
7/18/2023;966.73
7/19/2023;964.34
7/20/2023;962.89
7/21/2023;959.6
7/24/2023;958.53
7/25/2023;976.32
7/26/2023;975.96
7/27/2023;979.06
7/28/2023;986.67
7/31/2023;990.18
8/1/2023;986.57
8/2/2023;964.72
8/3/2023;960.76
8/4/2023;962.85
8/7/2023;961.24
8/8/2023;949.32
8/9/2023;953.78
8/10/2023;953.7
8/11/2023;943.65
8/14/2023;932.84
8/15/2023;928.6
8/16/2023;922.89
8/17/2023;921.09
8/18/2023;912.18
8/21/2023;907.78
8/22/2023;914.3
8/23/2023;917.63
8/24/2023;929.08
8/25/2023;918.42
8/28/2023;925.09
8/29/2023;934.07
8/30/2023;934.75
8/31/2023;927.2
9/1/2023;932.27
9/4/2023;941.55
9/5/2023;932.42
9/6/2023;928.24
9/7/2023;920.83
9/8/2023;921.09
9/11/2023;924.53
9/12/2023;922.84
9/13/2023;921.75
9/14/2023;928.89
9/15/2023;931.62
9/18/2023;923.27
9/19/2023;921.69
9/20/2023;918.26
9/21/2023;904.43
9/22/2023;911.98
9/25/2023;905.53
9/26/2023;895.86
9/27/2023;896.87
9/28/2023;892.92
9/29/2023;901.15
10/2/2023;899.93
10/3/2023;888.27
10/4/2023;877.58
10/5/2023;879.82
10/6/2023;886.54
10/9/2023;884.73
10/10/2023;893.36
10/11/2023;904.99
10/12/2023;910.52
10/13/2023;899.76
10/16/2023;894.93
10/17/2023;899.66
10/18/2023;892.02
10/19/2023;880.36
10/20/2023;875.42
10/23/2023;867.96
10/24/2023;870.68
10/25/2023;870.89
10/26/2023;861.55
10/27/2023;869.94
10/30/2023;871.94
10/31/2023;865.6
11/1/2023;866.34
11/2/2023;880.19
11/3/2023;896.87
11/6/2023;916.4
11/7/2023;908.6
11/8/2023;906
11/9/2023;904.43
11/10/2023;896.93
11/13/2023;900.66
11/14/2023;907.15
11/15/2023;930.21
11/16/2023;929.02
11/17/2023;923.6
11/20/2023;932.01
11/21/2023;934.91
