Date;V130_MCAP_Cutoff;MSCI
7/14/2023;1471.078362;1402.165208
7/17/2023;1478.471359;1406.396318
7/18/2023;1475.512586;1407.393038
7/19/2023;1474.233111;1406.484328
7/20/2023;1480.376478;1410.089829
7/21/2023;1478.302623;1408.191001
7/24/2023;1478.776306;1409.602104
7/25/2023;1488.117225;1422.662145
7/26/2023;1478.899133;1412.753617
7/27/2023;1486.902094;1415.485613
7/28/2023;1495.471142;1425.961809
7/31/2023;1506.730092;1436.304523
8/1/2023;1499.737349;1429.544574
8/2/2023;1471.213267;1400.735035
8/3/2023;1469.312747;1399.956141
8/4/2023;1476.38743;1405.627692
8/7/2023;1474.741887;1402.878094
8/8/2023;1465.856939;1394.920468
8/9/2023;1472.181198;1400.608153
8/10/2023;1466.311712;1395.687627
8/11/2023;1464.209501;1390.813306
8/14/2023;1448.654517;1375.129082
8/15/2023;1449.115346;1375.93658
8/16/2023;1444.746734;1370.754222
8/17/2023;1444.965247;1372.89948
8/18/2023;1437.773118;1366.002382
8/21/2023;1439.841127;1370.024467
8/22/2023;1449.815423;1383.000898
8/23/2023;1455.705522;1387.663993
8/24/2023;1466.445322;1399.598965
8/25/2023;1459.417058;1391.725683
8/28/2023;1465.733349;1398.421823
8/29/2023;1476.923385;1409.219258
8/30/2023;1484.149557;1417.5898
8/31/2023;1486.474811;1417.491522
9/1/2023;1489.406656;1420.293926
9/4/2023;1496.457791;1427.165354
9/5/2023;1494.218085;1423.732207
9/6/2023;1489.993825;1420.02036
9/7/2023;1485.770133;1414.060575
9/8/2023;1489.676118;1418.345958
9/11/2023;1492.114684;1421.59795
9/12/2023;1478.477751;1408.892885
9/13/2023;1477.992355;1409.130514
9/14/2023;1491.4588;1421.986663
9/15/2023;1491.976839;1423.123467
9/18/2023;1483.987064;1414.565902
9/19/2023;1481.344453;1411.364516
9/20/2023;1477.195843;1406.516599
9/21/2023;1457.929549;1386.343101
9/22/2023;1463.945343;1392.459104
9/25/2023;1459.763182;1388.21626
9/26/2023;1447.621921;1377.280208
9/27/2023;1450.644789;1381.437243
9/28/2023;1449.413565;1380.637813
9/29/2023;1456.827229;1388.620375
10/2/2023;1454.06641;1387.19387
10/3/2023;1445.019736;1377.04698
10/4/2023;1426.257374;1360.390972
10/5/2023;1430.86602;1363.222714
10/6/2023;1438.334286;1369.236039
10/9/2023;1428.254953;1360.495852
10/10/2023;1439.419308;1370.651543
10/11/2023;1449.955879;1382.453032
10/12/2023;1459.187277;1389.920732
10/13/2023;1445.174916;1377.901416
10/16/2023;1438.371863;1372.248935
10/17/2023;1445.915689;1376.96117
10/18/2023;1429.822903;1361.435365
10/19/2023;1415.407578;1350.530851
10/20/2023;1403.480505;1340.378827
10/23/2023;1389.370406;1326.049967
10/24/2023;1401.709861;1337.030023
10/25/2023;1394.275442;1331.598302
10/26/2023;1380.579968;1315.32294
10/27/2023;1389.60998;1325.566642
10/30/2023;1393.338324;1330.875148
10/31/2023;1383.424404;1321.658971
11/1/2023;1384.025539;1323.06494
11/2/2023;1408.639558;1346.662784
11/3/2023;1429.721379;1366.86562
11/6/2023;1460.562579;1396.897773
11/7/2023;1453.964058;1392.041787
11/8/2023;1454.650057;1393.19986
11/9/2023;1448.607892;1388.808131
11/10/2023;1439.740049;1380.986188
11/13/2023;1437.459246;1380.981788
11/14/2023;1448.972985;1392.056456
11/15/2023;1473.542002;1413.683596
11/16/2023;1478.25196;1417.312567
11/17/2023;1481.178224;1421.714564
11/20/2023;1493.386494;1432.654283
11/21/2023;1499.083628;1436.399134
11/22/2023;1493.540773;1429.488101
11/23/2023;1498.159912;1434.906621
11/24/2023;1494.55415;1432.755495
11/27/2023;1493.490844;1430.525159
11/28/2023;1505.229264;1442.468199
11/29/2023;1506.714083;1446.105971
11/30/2023;1509.910646;1449.244282
12/1/2023;1510.836143;1450.96709
12/4/2023;1513.599164;1453.911778
12/5/2023;1507.506791;1447.04255
12/6/2023;1511.480376;1451.109374
12/7/2023;1506.109211;1446.573894
12/8/2023;1511.460371;1451.420345
12/11/2023;1507.13825;1447.113692
12/12/2023;1507.235657;1447.255976
12/13/2023;1507.188531;1448.933311
12/14/2023;1534.930092;1476.433693
12/15/2023;1537.593872;1480.386103
12/18/2023;1535.147533;1475.953302
12/19/2023;1533.736935;1473.736901
12/20/2023;1525.052737;1467.00409
12/21/2023;1529.801808;1472.149043
12/22/2023;1534.560936;1477.183983
12/25/2023;1531.762753;1475.861624
12/26/2023;1539.812244;1483.973268
12/27/2023;1549.229131;1495.828297
12/28/2023;1561.611561;1507.169197
12/29/2023;1567.515775;1514.221047
1/2/2024;1563.864858;1506.28029
1/3/2024;1553.742041;1496.560985
1/4/2024;1553.396537;1495.364041
1/5/2024;1557.788755;1499.771172
1/8/2024;1555.500075;1495.896505
1/9/2024;1553.489992;1495.196821
1/10/2024;1550.506772;1493.646368
1/11/2024;1556.497521;1500.794296
1/12/2024;1555.817285;1499.463869
1/15/2024;1555.157358;1498.72458
1/16/2024;1538.383553;1483.225178
1/17/2024;1513.23306;1457.647095
1/18/2024;1514.647336;1457.405799
1/19/2024;1522.898005;1465.859218
1/22/2024;1525.34716;1468.683625
1/23/2024;1519.322607;1462.838988
1/24/2024;1532.67479;1474.902308
1/25/2024;1536.805474;1477.692978
1/26/2024;1537.460656;1477.318933
1/29/2024;1542.901407;1483.338125
1/30/2024;1541.557389;1482.396412
1/31/2024;1545.943649;1488.307057
2/1/2024;1550.344893;1491.936761
2/2/2024;1554.847982;1499.171967
2/5/2024;1544.444277;1489.02361
2/6/2024;1559.641768;1504.847184
2/7/2024;1562.674837;1509.271184
2/8/2024;1560.527829;1505.686219
2/9/2024;1554.04555;1498.854395
2/12/2024;1544.956049;1490.007129
2/13/2024;1549.009575;1492.555769
2/14/2024;1552.206043;1494.1891
2/15/2024;1562.245755;1505.766895
2/16/2024;1574.817201;1518.664116
2/19/2024;1581.284321;1524.132509
2/20/2024;1583.45411;1524.102438
2/21/2024;1583.259285;1523.89708
2/22/2024;1595.513994;1535.585623
2/23/2024;1591.619967;1534.124646
2/26/2024;1592.639572;1535.358995
2/27/2024;1589.601976;1533.495371
2/28/2024;1577.539269;1523.547972
2/29/2024;1583.785597;1529.424147
