Country,2012-06-18,2012-09-24,2012-12-24,2013-03-18,2013-06-24,2013-09-23,2013-12-23,2014-03-24,2014-06-23,2014-09-22,2014-12-22,2015-03-23,2015-06-22,2015-09-21,2015-12-21,2016-03-21,2016-06-20,2016-09-19,2016-12-19,2017-03-20,2017-06-19,2017-09-18,2017-12-18,2018-03-19,2018-06-18,2018-09-24,2018-12-24,2019-03-18,2019-06-24,2019-09-23,2019-12-23,2020-03-23,2020-06-22,2020-09-21,2020-12-21,2021-03-22,2021-06-21,2021-09-20,2021-12-20,2022-03-21,2022-06-20,2022-09-19,2022-12-19,2023-03-20,2023-06-19,2023-09-18,2023-12-18,2024-03-18,2024-06-24,2024-09-23
KR,0.17540698613525887,0.1760990854820575,0.15429232545210061,0.14692187484402378,0.1485496582143238,0.15702110319734686,0.1861551106313815,0.18218449313050583,0.17691928456623424,0.17639856398935164,0.17155100786062127,0.17110924885751838,0.16639735732178704,0.20590568192228106,0.18149633420962208,0.17670549156616042,0.17533238608927942,0.17714470460900542,0.1854334248293004,0.18560451232811515,0.18520658872558998,0.16912974665697275,0.16740028001129778,0.16081091527087832,0.15820112278116089,0.16687208925318756,0.15813511726449206,0.15240664071747487,0.14466808475311818,0.14092268329230767,0.13785288112021543,0.12838055863231335,0.1395595156756163,0.14788402692838779,0.1523485678435053,0.1531112586329599,0.15641276972431814,0.16739453897099044,0.15803614107530486,0.15117367529340534,0.13788148627838914,0.13012832111662304,0.13446167868914494,0.13705021123442185,0.14055207241080175,0.13646889136776685,0.13463777604816238,0.13661479960970763,0.12901050632716257,0.11710294691755914
RU,0.07704086188208385,0.0723444555171656,0.07094447360930416,0.07019375610178806,0.06855334345698187,0.07021048396667713,0.06899828482220415,0.056404348132566014,0.06129134966955699,0.054354338443232925,0.04055498430120207,0.0432157076223395,0.047292551128022435,0.037535493432929286,0.03297930277806699,0.03609441736687377,0.03697727028931545,0.032721618298280866,0.044021186436317895,0.037907069563518865,0.03182524325429345,0.031328132094190456,0.029045842471906003,0.029875996546686448,0.027979596362432923,0.031097294446796278,0.04300021701375107,0.04595464420686685,0.04767726658060549,0.050907478231028855,0.04980838029025432,0.04084645787492572,0.04222498917737647,0.03517894891007006,0.03821304605969045,0.03860283876504012,0.04261870774275621,0.045997291222835246,0.039540330625359194,,,,,,,,,,,
MY,0.038154482471000006,0.03765346949195192,0.03189876275501437,0.031211912031954746,0.03579838884576704,0.03479172245564108,0.03356521725621933,0.03721944972970433,0.036066993765790124,0.03609301253593415,0.035464694198023866,0.033271236999561034,0.03064217377656439,0.028675701782108567,0.02997565707965949,0.032312056557774305,0.031036293995628204,0.028340845696680148,0.027993346714225084,0.026525113356110953,0.026441344136514437,0.024607386177338753,0.024668545618172746,0.024410512725329233,0.022896191931150923,0.024965417807164315,0.025418399479920827,0.02148338738817935,0.020598085723799238,0.019534873661054546,0.01791445637166368,0.018560684064526684,0.017738170583720035,0.017176036979523444,0.01604317288168937,0.014672166856524666,0.013607672316936326,0.015222651477460472,0.01503832054078591,0.017349665245144284,0.017057682740324053,0.017127236682858763,0.017750749654918536,0.016593637702460542,0.014069306865916896,0.014794987711822244,0.015060597976366923,0.01546945122756468,0.01581171945035459,0.017587037277424018
PL,0.0148111958515136,0.015667299385937115,0.014792697160166008,0.013958315032199143,0.015196329987549162,0.01502342267396828,0.01521335689638,0.01582411148724519,0.015003169303928133,0.014330455381841368,0.015302428313903103,0.01456741790587439,0.01420667885074963,0.014333490681611983,0.011926869021393886,0.012262882769784576,0.011445743967904664,0.01099376293506374,0.011786426498274457,0.012838240561843142,0.012752049688464195,0.013331616633357756,0.012592260014741808,0.011245810999093553,0.010559380689538557,0.011845343437273734,0.012252552112661224,0.011687410989781252,0.011599474588682528,0.009966146715488398,0.009206277591251978,0.008070217594340756,0.008218130321090832,0.007290404982589952,0.007006024132507588,0.0067171824885833556,0.00781387217011499,0.008872239348675997,0.009296038459005894,0.008921611535151093,0.007681918518288392,0.0067910610743463495,0.007870096761586039,0.00784037812743046,0.00930963914674088,0.008458476488787243,0.010885328448829475,0.010829136692522898,0.011097333606406717,0.01023775881848757
EG,0.0005387637460160086,0.00026985458334113,0.003624509910803422,0.0032195383899937383,0.0028900630402526714,0.0020540997823723663,0.002686740712914911,0.0036145950170942236,0.003104468049008754,0.003823770922822926,0.0035697084909840616,0.0035212926474343315,0.0031981903253902404,0.0029012037445786173,0.002718945651754967,0.002668036326609461,0.00258903196926227,0.0026268880720661044,0.0019765124005262495,0.0018503567525881828,0.0017452845219854385,0.0013592031329727567,0.0014351970254614902,0.0015743909343059641,0.0017113491111028518,0.0016753879629304242,0.001685689629749517,0.0017047480227385557,0.0018767774432036134,0.001784130205140292,0.0017788176051157173,0.0019384644442662685,0.0015173505179621064,0.0013885798803316776,0.0011864364511143541,0.0009650454893703295,0.0009551424549365219,0.0011103802922203118,0.0012545104653449,0.0011117251085822604,0.0009506756130444496,0.0008949770481070582,0.0010535692247593052,0.000906528263306004,0.0009750141450240663,0.0010837871861238458,0.0014276219959941006,0.0011598686407398437,0.0008648141452954382,0.0008792436861580155
CZ,0.003537229250785402,0.0036128932931604922,0.0028521336813564797,0.002337013407515974,0.002351450892103566,0.0023679646246662425,0.002205699051119489,0.0024988997363324175,0.0022746362450621524,0.0022630958222782534,0.0020435169739608443,0.0018941537065659518,0.0016569937394107837,0.001771427637289091,0.0015148295981551932,0.0016462192915951011,0.0015995869135184686,0.0014098204939129192,0.001438441267364777,0.00130488676671101,0.0015441865659825945,0.001614134380226166,0.0015729479147685676,0.001608603619082688,0.0015696475676418437,0.001772929384340896,0.0017090891522281745,0.0016912633840741632,0.0016305806997666478,0.0014659894248632037,0.0013921762875185257,0.0012530362000556872,0.0011865542722111417,0.0009839933183108484,0.001037557261318328,0.0010614797628484016,0.001113661012619017,0.0013064417043393384,0.0013867364870794984,0.001496893148903876,0.0017773532335056985,0.0014756930515943414,0.0013357366288790883,0.0016934273621649842,0.0015569619761676497,0.0013469385508867481,0.0013012622267993964,0.0012415736412829178,0.001211643523488694,0.001169789979000699
ID,0.028057807550555376,0.028054084305818495,0.027928887932990157,0.029865435411609055,0.03082061487691411,0.02454266362852814,0.020797341896094567,0.0266798067712978,0.023436121732948463,0.02523913795948049,0.026626888943366418,0.026544278509223508,0.0224675323858644,0.02510228044927725,0.02194904531368794,0.02491854356153468,0.02439995088616668,0.02549842588454649,0.026056944242293496,0.02399824369205473,0.023189414110220456,0.021091474743201482,0.019761350640558662,0.019405202020480093,0.01832766032559104,0.01797455514242558,0.022069189680928504,0.022415025886182126,0.02233993287982145,0.022633866007504822,0.020909410320530227,0.014575112427968806,0.01614280695998377,0.013847333813716863,0.015592688471310588,0.014271251173331912,0.012689874467252782,0.01449912563296642,0.015982297421042672,0.019055646059410868,0.020433810511590916,0.023101289337556587,0.021025637379042488,0.020729434749057495,0.02009815110455632,0.02037052205914185,0.01897483012947621,0.019248268968143627,0.015230370580878384,0.019572413401971
HU,0.0022249610285971447,0.002361740181993673,0.00233653916737714,0.002397453179549176,0.0029400891755405807,0.0026323917721057678,0.0024625210401385883,0.00221530071541213,0.0022473446128851884,0.0020306417038123614,0.0018177847441206891,0.002046610310538857,0.0022105320216678917,0.002424144602070359,0.002666147189570652,0.002937255675473545,0.0029129415996740596,0.0029112074197741233,0.0030676634218486506,0.002791602365734339,0.002926167892383886,0.0030306026655244293,0.0028366635385354186,0.0028789621433732886,0.002443763199663319,0.0028351657576160573,0.003347465843522452,0.0034484740286031368,0.0029922368766027193,0.0029985039808986254,0.0031929516918517897,0.0027032691316194,0.002590432993819835,0.001967227032598923,0.0022277256466576847,0.0021457266442726827,0.0024593327927524816,0.0029198774336003943,0.002474301214110261,0.002039065878729317,0.0017312812188546804,0.001784261073946313,0.0019933536827438122,0.0018707815058641988,0.0021427804268175413,0.002301048577632007,0.0024248799841003906,0.002451182219087453,0.002318317188212366,0.0024365819056675992
CN,0.1746689053049258,0.16447608170197206,0.1597191376986745,0.15561563430248151,0.1578717151468945,0.16545002995306604,0.17994266008409374,0.1806725137339861,0.1677016553092457,0.1802804004385732,0.20294641229624366,0.21281392628807144,0.23687488858575353,0.21351387524634693,0.29068487676259575,0.26410282567491533,0.2561574091523608,0.2719819274021103,0.23356905939075429,0.23820873579789584,0.2750490437163229,0.28902991351499685,0.3113545881203927,0.32583431874506497,0.35006125418867645,0.3180533217367918,0.301945132443258,0.2941894136660854,0.29600756771788567,0.314571956037646,0.3227742626889374,0.40735651211371654,0.39001093297516404,0.39686480271820407,0.37820496878190585,0.37257407063528086,0.34215188972360644,0.25822795024935985,0.2820508015832831,0.273851120551235,0.31179469899599643,0.2428494808699754,0.25563762768491227,0.24999760414461172,0.2383938580227665,0.2482866319701188,0.22641334255776543,0.20622165038567072,0.20926409555457162,0.2029705708030421
TW,0.1492453178827618,0.15295720981364186,0.12687410314442918,0.12859868207407868,0.14659811480250254,0.1395122333265362,0.13144242675934145,0.13540361386166413,0.13465380564828439,0.1330386596471305,0.13668057136687026,0.1436447948874194,0.1370201112801551,0.14322202926467417,0.11947772211439456,0.1264188214389052,0.13225907077594948,0.12646673870132327,0.13335082160448686,0.13110164530416352,0.12580305623534777,0.12710224821385432,0.12048613526285759,0.12257298287287617,0.12400186875971586,0.13127823596647079,0.12138040907402435,0.12544770281458184,0.12667994284740727,0.13062376402836195,0.13644891060963824,0.1476969647209783,0.14409150171733925,0.14697569814345857,0.14420071915114216,0.1516628722830158,0.15877367169807485,0.18477555221972713,0.19014146721732395,0.19691067360740783,0.18077994793586405,0.16592028083600102,0.16002361114394295,0.17345756950753569,0.1721799743042385,0.1603658826962844,0.16699291969438546,0.18494131114755216,0.19749336138664916,0.19065594570844588
